date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-07-26,US,01,01,AL,572070,11483,0
2021-07-26,US,02,02,AK,74383,384,0
2021-07-26,US,04,04,AZ,918609,18171,0
2021-07-26,US,05,05,AR,375971,6077,0
2021-07-26,US,06,06,CA,3917610,64267,0
2021-07-26,US,08,08,CO,571087,6924,0
2021-07-26,US,09,09,CT,352626,8288,0
2021-07-26,US,10,10,DE,110862,1698,0
2021-07-26,US,11,11,DC,50160,1147,0
2021-07-26,US,12,12,FL,2523510,38670,0
2021-07-26,US,13,13,GA,1163818,21628,0
2021-07-26,US,15,15,HI,40822,529,0
2021-07-26,US,16,16,ID,198840,2188,0
2021-07-26,US,17,17,IL,1411821,25842,0
2021-07-26,US,18,18,IN,766351,13965,0
2021-07-26,US,19,19,IA,376673,6170,0
2021-07-26,US,20,20,KS,329683,5245,0
2021-07-26,US,21,21,KY,476650,7319,0
2021-07-26,US,22,22,LA,520435,10914,0
2021-07-26,US,23,23,ME,69905,897,0
2021-07-26,US,24,24,MD,466205,9808,0
2021-07-26,US,25,25,MA,716452,18053,0
2021-07-26,US,26,26,MI,1006360,21146,0
2021-07-26,US,27,27,MN,609810,7746,0
2021-07-26,US,28,28,MS,336788,7508,0
2021-07-26,US,29,29,MO,671390,9981,0
2021-07-26,US,30,30,MT,115406,1695,0
2021-07-26,US,31,31,NE,226839,2284,0
2021-07-26,US,32,32,NV,351443,5837,0
2021-07-26,US,33,33,NH,100286,1385,0
2021-07-26,US,34,34,NJ,1034233,26579,0
2021-07-26,US,35,35,NM,209118,4400,0
2021-07-26,US,36,36,NY,2138643,53610,0
2021-07-26,US,37,37,NC,1037373,13580,0
2021-07-26,US,38,38,ND,111265,1569,0
2021-07-26,US,39,39,OH,1122647,20467,0
2021-07-26,US,40,40,OK,474845,7454,0
2021-07-26,US,41,41,OR,215853,2838,0
2021-07-26,US,42,42,PA,1225327,27827,0
2021-07-26,US,44,44,RI,153697,2739,0
2021-07-26,US,45,45,SC,610477,9882,0
2021-07-26,US,46,46,SD,124960,2043,0
2021-07-26,US,47,47,TN,884417,12683,0
2021-07-26,US,48,48,TX,3083368,53037,0
2021-07-26,US,49,49,UT,428687,2434,0
2021-07-26,US,50,50,VT,24748,259,0
2021-07-26,US,51,51,VA,690183,11506,0
2021-07-26,US,53,53,WA,469308,6089,0
2021-07-26,US,54,54,WV,166108,2936,0
2021-07-26,US,55,55,WI,683041,8253,0
2021-07-26,US,56,56,WY,64451,766,0
2021-07-26,US,66,66,GU,8506,143,0
2021-07-26,US,69,69,MP,183,2,0
2021-07-26,US,72,72,PR,144321,2569,0
2021-07-26,US,78,78,VI,4403,35,0
2021-07-26,US,DP,,,49,0,0
2021-07-26,US,GP,,,103,3,0
2021-07-26,US,RC,,,0,0,0
