date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-05-18,US,01,01,AL,1306662,19633,0
2022-05-18,US,02,02,AK,258039,1286,0
2022-05-18,US,04,04,AZ,2038129,30259,0
2022-05-18,US,05,05,AR,839433,11426,0
2022-05-18,US,06,06,CA,9403268,90904,0
2022-05-18,US,08,08,CO,1414790,12516,0
2022-05-18,US,09,09,CT,793615,10922,0
2022-05-18,US,10,10,DE,269818,2936,0
2022-05-18,US,11,11,DC,146163,1342,0
2022-05-18,US,12,12,FL,6039475,74272,0
2022-05-18,US,13,13,GA,2541873,38158,0
2022-05-18,US,15,15,HI,265571,1446,0
2022-05-18,US,16,16,ID,448754,4936,0
2022-05-18,US,17,17,IL,3237287,36168,0
2022-05-18,US,18,18,IN,1718494,23662,0
2022-05-18,US,19,19,IA,772205,9571,0
2022-05-18,US,20,20,KS,783498,8802,0
2022-05-18,US,21,21,KY,1341465,15855,0
2022-05-18,US,22,22,LA,1181779,17307,0
2022-05-18,US,23,23,ME,256958,2337,0
2022-05-18,US,24,24,MD,1062235,14545,0
2022-05-18,US,25,25,MA,1830028,20453,0
2022-05-18,US,26,26,MI,2501863,36218,0
2022-05-18,US,27,27,MN,1488325,12875,0
2022-05-18,US,28,28,MS,803311,12461,0
2022-05-18,US,29,29,MO,1445472,20606,0
2022-05-18,US,30,30,MT,275113,3381,0
2022-05-18,US,31,31,NE,485409,4240,0
2022-05-18,US,32,32,NV,722262,10824,0
2022-05-18,US,33,33,NH,319901,2515,0
2022-05-18,US,34,34,NJ,2335255,33586,0
2022-05-18,US,35,35,NM,528146,7650,0
2022-05-18,US,36,36,NY,5333813,68720,0
2022-05-18,US,37,37,NC,2715798,24627,0
2022-05-18,US,38,38,ND,242893,2275,0
2022-05-18,US,39,39,OH,2724041,38550,0
2022-05-18,US,40,40,OK,1044868,15996,0
2022-05-18,US,41,41,OR,745723,7568,0
2022-05-18,US,42,42,PA,2877660,44898,0
2022-05-18,US,44,44,RI,385153,3561,0
2022-05-18,US,45,45,SC,1487728,17891,0
2022-05-18,US,46,46,SD,239110,2919,0
2022-05-18,US,47,47,TN,2042775,26267,0
2022-05-18,US,48,48,TX,6883580,88272,0
2022-05-18,US,49,49,UT,938864,4761,0
2022-05-18,US,50,50,VT,129854,654,0
2022-05-18,US,51,51,VA,1747607,20328,0
2022-05-18,US,53,53,WA,1544119,12833,0
2022-05-18,US,54,54,WV,507678,6905,0
2022-05-18,US,55,55,WI,1649615,14514,0
2022-05-18,US,56,56,WY,157409,1820,0
2022-05-18,US,60,60,AS,6065,30,0
2022-05-18,US,66,66,GU,48611,361,0
2022-05-18,US,69,69,MP,11315,34,0
2022-05-18,US,72,72,PR,613801,4277,0
2022-05-18,US,78,78,VI,18551,113,0
2022-05-18,US,DP,,,49,0,0
2022-05-18,US,GP,,,103,3,0
2022-05-18,US,RC,,,0,0,0
