date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-06-01,US,01,01,AL,544045,11156,0
2021-06-01,US,02,02,AK,70319,369,0
2021-06-01,US,04,04,AZ,881454,17628,0
2021-06-01,US,05,05,AR,341450,5834,0
2021-06-01,US,06,06,CA,3790976,63261,0
2021-06-01,US,08,08,CO,543581,6579,0
2021-06-01,US,09,09,CT,347563,8244,0
2021-06-01,US,10,10,DE,108894,1661,0
2021-06-01,US,11,11,DC,49000,1134,0
2021-06-01,US,12,12,FL,2326755,36869,0
2021-06-01,US,13,13,GA,1124080,20838,0
2021-06-01,US,15,15,HI,36332,500,0
2021-06-01,US,16,16,ID,192305,2090,0
2021-06-01,US,17,17,IL,1382505,25233,0
2021-06-01,US,18,18,IN,744213,13628,0
2021-06-01,US,19,19,IA,371478,6057,0
2021-06-01,US,20,20,KS,315334,5077,0
2021-06-01,US,21,21,KY,458712,7067,0
2021-06-01,US,22,22,LA,471663,10592,0
2021-06-01,US,23,23,ME,67819,825,0
2021-06-01,US,24,24,MD,459995,9616,0
2021-06-01,US,25,25,MA,707131,17883,0
2021-06-01,US,26,26,MI,992925,20389,0
2021-06-01,US,27,27,MN,601517,7520,0
2021-06-01,US,28,28,MS,317755,7318,0
2021-06-01,US,29,29,MO,606670,9499,0
2021-06-01,US,30,30,MT,111844,1613,0
2021-06-01,US,31,31,NE,223404,2249,0
2021-06-01,US,32,32,NV,324262,5590,0
2021-06-01,US,33,33,NH,98767,1353,0
2021-06-01,US,34,34,NJ,1016490,26219,0
2021-06-01,US,35,35,NM,203151,4264,0
2021-06-01,US,36,36,NY,2102869,53329,0
2021-06-01,US,37,37,NC,1003243,13101,0
2021-06-01,US,38,38,ND,109962,1543,0
2021-06-01,US,39,39,OH,1102556,19861,0
2021-06-01,US,40,40,OK,453243,7291,0
2021-06-01,US,41,41,OR,201650,2674,0
2021-06-01,US,42,42,PA,1204598,27204,0
2021-06-01,US,44,44,RI,151844,2712,0
2021-06-01,US,45,45,SC,593262,9736,0
2021-06-01,US,46,46,SD,124191,2014,0
2021-06-01,US,47,47,TN,863004,12456,0
2021-06-01,US,48,48,TX,2954084,51525,0
2021-06-01,US,49,49,UT,406282,2302,0
2021-06-01,US,50,50,VT,24224,255,0
2021-06-01,US,51,51,VA,675597,11194,0
2021-06-01,US,53,53,WA,436984,5789,0
2021-06-01,US,54,54,WV,161858,2797,0
2021-06-01,US,55,55,WI,674480,7875,0
2021-06-01,US,56,56,WY,60374,720,0
2021-06-01,US,66,66,GU,8173,139,0
2021-06-01,US,69,69,MP,183,2,0
2021-06-01,US,72,72,PR,138771,2509,0
2021-06-01,US,78,78,VI,3465,27,0
2021-06-01,US,DP,,,49,0,0
2021-06-01,US,GP,,,103,3,0
2021-06-01,US,RC,,,0,0,0
