date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-08-05,US,01,01,AL,1436458,19974,0
2022-08-05,US,02,02,AK,286803,1309,0
2022-08-05,US,04,04,AZ,2211463,30842,0
2022-08-05,US,05,05,AR,909456,11753,0
2022-08-05,US,06,06,CA,10810291,93816,0
2022-08-05,US,08,08,CO,1605897,13037,0
2022-08-05,US,09,09,CT,858702,11137,0
2022-08-05,US,10,10,DE,296190,3026,0
2022-08-05,US,11,11,DC,163429,1369,0
2022-08-05,US,12,12,FL,6855234,78047,0
2022-08-05,US,13,13,GA,2778580,39173,0
2022-08-05,US,15,15,HI,329633,1592,0
2022-08-05,US,16,16,ID,481562,5053,0
2022-08-05,US,17,17,IL,3594415,38966,0
2022-08-05,US,18,18,IN,1843622,24184,0
2022-08-05,US,19,19,IA,822796,9817,0
2022-08-05,US,20,20,KS,842231,8970,0
2022-08-05,US,21,21,KY,1483295,16450,0
2022-08-05,US,22,22,LA,1389464,17633,0
2022-08-05,US,23,23,ME,277253,2492,0
2022-08-05,US,24,24,MD,1190410,15011,0
2022-08-05,US,25,25,MA,1977503,21224,0
2022-08-05,US,26,26,MI,2692485,37534,0
2022-08-05,US,27,27,MN,1601006,13320,0
2022-08-05,US,28,28,MS,883465,12684,0
2022-08-05,US,29,29,MO,1585900,21204,0
2022-08-05,US,30,30,MT,298746,3481,0
2022-08-05,US,31,31,NE,519584,4370,0
2022-08-05,US,32,32,NV,823574,11257,0
2022-08-05,US,33,33,NH,339766,2634,0
2022-08-05,US,34,34,NJ,2613856,34326,0
2022-08-05,US,35,35,NM,596599,8282,0
2022-08-05,US,36,36,NY,5861208,70490,0
2022-08-05,US,37,37,NC,3016395,25687,0
2022-08-05,US,38,38,ND,259270,2319,0
2022-08-05,US,39,39,OH,2976027,39133,0
2022-08-05,US,40,40,OK,1132714,16336,0
2022-08-05,US,41,41,OR,858791,8211,0
2022-08-05,US,42,42,PA,3105341,46261,0
2022-08-05,US,44,44,RI,412477,3632,0
2022-08-05,US,45,45,SC,1621121,18208,0
2022-08-05,US,46,46,SD,251860,2963,0
2022-08-05,US,47,47,TN,2217157,27088,0
2022-08-05,US,48,48,TX,7611709,89463,0
2022-08-05,US,49,49,UT,1015442,4928,0
2022-08-05,US,50,50,VT,138145,693,0
2022-08-05,US,51,51,VA,1975007,21054,0
2022-08-05,US,53,53,WA,1748594,13725,0
2022-08-05,US,54,54,WV,561275,7184,0
2022-08-05,US,55,55,WI,1790878,14946,0
2022-08-05,US,56,56,WY,171322,1856,0
2022-08-05,US,60,60,AS,7952,33,0
2022-08-05,US,66,66,GU,55925,382,0
2022-08-05,US,69,69,MP,12732,38,0
2022-08-05,US,72,72,PR,867336,4795,0
2022-08-05,US,78,78,VI,21957,121,0
2022-08-05,US,DP,,,49,0,0
2022-08-05,US,GP,,,103,3,0
2022-08-05,US,RC,,,0,0,0
