date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-09-10,US,01,01,AL,135138,2301,0
2020-09-10,US,02,02,AK,6012,42,0
2020-09-10,US,04,04,AZ,207002,5273,0
2020-09-10,US,05,05,AR,66804,940,0
2020-09-10,US,06,06,CA,752889,14077,0
2020-09-10,US,08,08,CO,60175,1979,0
2020-09-10,US,09,09,CT,54093,4478,0
2020-09-10,US,10,10,DE,18466,613,0
2020-09-10,US,11,11,DC,14412,616,0
2020-09-10,US,12,12,FL,654731,12326,0
2020-09-10,US,13,13,GA,289123,6204,0
2020-09-10,US,15,15,HI,10292,94,0
2020-09-10,US,16,16,ID,34617,407,0
2020-09-10,US,17,17,IL,257566,8461,0
2020-09-10,US,18,18,IN,102243,3410,0
2020-09-10,US,19,19,IA,72458,1207,0
2020-09-10,US,20,20,KS,47757,503,0
2020-09-10,US,21,21,KY,54772,1035,0
2020-09-10,US,22,22,LA,155419,5161,0
2020-09-10,US,23,23,ME,4760,134,0
2020-09-10,US,24,24,MD,114078,3824,0
2020-09-10,US,25,25,MA,123546,9166,0
2020-09-10,US,26,26,MI,120846,6894,0
2020-09-10,US,27,27,MN,82249,1936,0
2020-09-10,US,28,28,MS,88322,2656,0
2020-09-10,US,29,29,MO,98966,1713,0
2020-09-10,US,30,30,MT,8663,123,0
2020-09-10,US,31,31,NE,37373,430,0
2020-09-10,US,32,32,NV,72546,1429,0
2020-09-10,US,33,33,NH,7573,434,0
2020-09-10,US,34,34,NJ,199455,16014,0
2020-09-10,US,35,35,NM,26429,816,0
2020-09-10,US,36,36,NY,444071,33019,0
2020-09-10,US,37,37,NC,180754,2990,0
2020-09-10,US,38,38,ND,14443,160,0
2020-09-10,US,39,39,OH,134086,4354,0
2020-09-10,US,40,40,OK,66700,876,0
2020-09-10,US,41,41,OR,28654,497,0
2020-09-10,US,42,42,PA,146696,7807,0
2020-09-10,US,44,44,RI,22782,1067,0
2020-09-10,US,45,45,SC,126592,2975,0
2020-09-10,US,46,46,SD,15834,177,0
2020-09-10,US,47,47,TN,168237,1988,0
2020-09-10,US,48,48,TX,673462,14245,0
2020-09-10,US,49,49,UT,56019,430,0
2020-09-10,US,50,50,VT,1661,58,0
2020-09-10,US,51,51,VA,130525,2708,0
2020-09-10,US,53,53,WA,79880,1965,0
2020-09-10,US,54,54,WV,12016,258,0
2020-09-10,US,55,55,WI,84881,1193,0
2020-09-10,US,56,56,WY,4199,42,0
2020-09-10,US,66,66,GU,1846,22,0
2020-09-10,US,69,69,MP,59,2,0
2020-09-10,US,72,72,PR,36279,512,0
2020-09-10,US,78,78,VI,1201,18,0
2020-09-10,US,DP,,,49,0,0
2020-09-10,US,GP,,,103,3,0
2020-09-10,US,RC,,,0,0,2403511
