date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-08-01,US,01,01,AL,1424411,19891,0
2022-08-01,US,02,02,AK,283643,1309,0
2022-08-01,US,04,04,AZ,2196429,30768,0
2022-08-01,US,05,05,AR,904513,11719,0
2022-08-01,US,06,06,CA,10715844,93530,0
2022-08-01,US,08,08,CO,1599497,12993,0
2022-08-01,US,09,09,CT,854934,11102,0
2022-08-01,US,10,10,DE,294908,3024,0
2022-08-01,US,11,11,DC,162692,1364,0
2022-08-01,US,12,12,FL,6833033,77734,0
2022-08-01,US,13,13,GA,2750915,39050,0
2022-08-01,US,15,15,HI,325944,1571,0
2022-08-01,US,16,16,ID,479375,5037,0
2022-08-01,US,17,17,IL,3573895,38888,0
2022-08-01,US,18,18,IN,1832878,24113,0
2022-08-01,US,19,19,IA,818389,9782,0
2022-08-01,US,20,20,KS,835613,8971,0
2022-08-01,US,21,21,KY,1471195,16397,0
2022-08-01,US,22,22,LA,1381521,17587,0
2022-08-01,US,23,23,ME,275997,2467,0
2022-08-01,US,24,24,MD,1181209,14984,0
2022-08-01,US,25,25,MA,1966919,21176,0
2022-08-01,US,26,26,MI,2672312,37428,0
2022-08-01,US,27,27,MN,1590564,13293,0
2022-08-01,US,28,28,MS,877784,12653,0
2022-08-01,US,29,29,MO,1574598,21135,0
2022-08-01,US,30,30,MT,296599,3473,0
2022-08-01,US,31,31,NE,515858,4366,0
2022-08-01,US,32,32,NV,819041,11221,0
2022-08-01,US,33,33,NH,338869,2628,0
2022-08-01,US,34,34,NJ,2599211,34270,0
2022-08-01,US,35,35,NM,593026,8257,0
2022-08-01,US,36,36,NY,5833909,70321,0
2022-08-01,US,37,37,NC,2983130,25483,0
2022-08-01,US,38,38,ND,257331,2309,0
2022-08-01,US,39,39,OH,2948242,39035,0
2022-08-01,US,40,40,OK,1124786,16252,0
2022-08-01,US,41,41,OR,852948,8130,0
2022-08-01,US,42,42,PA,3085008,46164,0
2022-08-01,US,44,44,RI,411141,3630,0
2022-08-01,US,45,45,SC,1605165,18192,0
2022-08-01,US,46,46,SD,250286,2956,0
2022-08-01,US,47,47,TN,2202346,27030,0
2022-08-01,US,48,48,TX,7562672,89337,0
2022-08-01,US,49,49,UT,1010292,4900,0
2022-08-01,US,50,50,VT,137649,693,0
2022-08-01,US,51,51,VA,1962140,20938,0
2022-08-01,US,53,53,WA,1740938,13652,0
2022-08-01,US,54,54,WV,557371,7161,0
2022-08-01,US,55,55,WI,1782325,14936,0
2022-08-01,US,56,56,WY,170031,1856,0
2022-08-01,US,60,60,AS,7471,33,0
2022-08-01,US,66,66,GU,55501,380,0
2022-08-01,US,69,69,MP,12732,38,0
2022-08-01,US,72,72,PR,855834,4768,0
2022-08-01,US,78,78,VI,21819,120,0
2022-08-01,US,DP,,,49,0,0
2022-08-01,US,GP,,,103,3,0
2022-08-01,US,RC,,,0,0,0
