date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-06-17,US,01,01,AL,27941,790,0
2020-06-17,US,02,02,AK,695,12,0
2020-06-17,US,04,04,AZ,40937,1249,0
2020-06-17,US,05,05,AR,13606,197,0
2020-06-17,US,06,06,CA,165425,5271,0
2020-06-17,US,08,08,CO,29671,1631,0
2020-06-17,US,09,09,CT,45429,4219,0
2020-06-17,US,10,10,DE,10444,426,0
2020-06-17,US,11,11,DC,9847,523,0
2020-06-17,US,12,12,FL,82719,3018,0
2020-06-17,US,13,13,GA,60030,2575,0
2020-06-17,US,15,15,HI,744,17,0
2020-06-17,US,16,16,ID,3632,88,0
2020-06-17,US,17,17,IL,134185,6485,0
2020-06-17,US,18,18,IN,41013,2475,0
2020-06-17,US,19,19,IA,24460,675,0
2020-06-17,US,20,20,KS,11644,247,0
2020-06-17,US,21,21,KY,12995,518,0
2020-06-17,US,22,22,LA,48634,3062,0
2020-06-17,US,23,23,ME,2836,102,0
2020-06-17,US,24,24,MD,62969,2996,0
2020-06-17,US,25,25,MA,106151,7733,0
2020-06-17,US,26,26,MI,66497,6036,0
2020-06-17,US,27,27,MN,31296,1357,0
2020-06-17,US,28,28,MS,20641,938,0
2020-06-17,US,29,29,MO,17076,909,0
2020-06-17,US,30,30,MT,630,20,0
2020-06-17,US,31,31,NE,17231,234,0
2020-06-17,US,32,32,NV,11854,473,0
2020-06-17,US,33,33,NH,5436,330,0
2020-06-17,US,34,34,NJ,168323,12835,0
2020-06-17,US,35,35,NM,10065,452,0
2020-06-17,US,36,36,NY,385142,30939,0
2020-06-17,US,37,37,NC,46934,1181,0
2020-06-17,US,38,38,ND,3166,74,0
2020-06-17,US,39,39,OH,42422,2611,0
2020-06-17,US,40,40,OK,8904,364,0
2020-06-17,US,41,41,OR,6218,183,0
2020-06-17,US,42,42,PA,84289,6319,0
2020-06-17,US,44,44,RI,16213,876,0
2020-06-17,US,45,45,SC,20556,617,0
2020-06-17,US,46,46,SD,6050,78,0
2020-06-17,US,47,47,TN,32114,498,0
2020-06-17,US,48,48,TX,98119,2186,0
2020-06-17,US,49,49,UT,15344,149,0
2020-06-17,US,50,50,VT,1130,55,0
2020-06-17,US,51,51,VA,55775,1583,0
2020-06-17,US,53,53,WA,27193,1225,0
2020-06-17,US,54,54,WV,2376,88,0
2020-06-17,US,55,55,WI,23456,713,0
2020-06-17,US,56,56,WY,1114,18,0
2020-06-17,US,66,66,GU,188,5,0
2020-06-17,US,69,69,MP,30,2,0
2020-06-17,US,72,72,PR,6003,147,0
2020-06-17,US,78,78,VI,73,6,0
2020-06-17,US,DP,,,49,0,0
2020-06-17,US,GP,,,103,3,0
2020-06-17,US,RC,,,0,0,592191
