date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-01-04,US,01,01,AL,374095,4878,0
2021-01-04,US,02,02,AK,48363,218,0
2021-01-04,US,04,04,AZ,561542,9064,0
2021-01-04,US,05,05,AR,234781,3800,0
2021-01-04,US,06,06,CA,2490518,27017,0
2021-01-04,US,08,08,CO,343435,4944,0
2021-01-04,US,09,09,CT,194636,6168,0
2021-01-04,US,10,10,DE,60333,937,0
2021-01-04,US,11,11,DC,29904,797,0
2021-01-04,US,12,12,FL,1376692,22090,0
2021-01-04,US,13,13,GA,696063,10971,0
2021-01-04,US,15,15,HI,22378,289,0
2021-01-04,US,16,16,ID,143305,1459,0
2021-01-04,US,17,17,IL,984880,18412,0
2021-01-04,US,18,18,IN,529688,8514,0
2021-01-04,US,19,19,IA,286356,3992,0
2021-01-04,US,20,20,KS,234069,2890,0
2021-01-04,US,21,21,KY,279142,2749,0
2021-01-04,US,22,22,LA,322181,7585,0
2021-01-04,US,23,23,ME,25967,361,0
2021-01-04,US,24,24,MD,287802,6027,0
2021-01-04,US,25,25,MA,392568,12671,0
2021-01-04,US,26,26,MI,543611,13391,0
2021-01-04,US,27,27,MN,423688,5502,0
2021-01-04,US,28,28,MS,223677,4884,0
2021-01-04,US,29,29,MO,414812,5742,0
2021-01-04,US,30,30,MT,82664,975,0
2021-01-04,US,31,31,NE,169585,1682,0
2021-01-04,US,32,32,NV,233032,3206,0
2021-01-04,US,33,33,NH,47328,781,0
2021-01-04,US,34,34,NJ,547247,19225,0
2021-01-04,US,35,35,NM,147315,2574,0
2021-01-04,US,36,36,NY,1035139,38599,0
2021-01-04,US,37,37,NC,570111,6941,0
2021-01-04,US,38,38,ND,93240,1319,0
2021-01-04,US,39,39,OH,727423,9143,0
2021-01-04,US,40,40,OK,306771,2552,0
2021-01-04,US,41,41,OR,118453,1506,0
2021-01-04,US,42,42,PA,670039,16335,0
2021-01-04,US,44,44,RI,92708,1855,0
2021-01-04,US,45,45,SC,325472,5484,0
2021-01-04,US,46,46,SD,100643,1513,0
2021-01-04,US,47,47,TN,612250,7168,0
2021-01-04,US,48,48,TX,1831146,28570,0
2021-01-04,US,49,49,UT,285633,1305,0
2021-01-04,US,50,50,VT,7873,144,0
2021-01-04,US,51,51,VA,367536,5132,0
2021-01-04,US,53,53,WA,256435,3482,0
2021-01-04,US,54,54,WV,91886,1396,0
2021-01-04,US,55,55,WI,527871,5269,0
2021-01-04,US,56,56,WY,45257,438,0
2021-01-04,US,66,66,GU,7344,122,0
2021-01-04,US,69,69,MP,122,2,0
2021-01-04,US,72,72,PR,78805,1555,0
2021-01-04,US,78,78,VI,2055,24,0
2021-01-04,US,DP,,,49,0,0
2021-01-04,US,GP,,,103,3,0
2021-01-04,US,RC,,,0,0,0
