date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-06-02,US,01,01,AL,18734,653,0
2020-06-02,US,02,02,AK,486,10,0
2020-06-02,US,04,04,AZ,21264,943,0
2020-06-02,US,05,05,AR,7818,136,0
2020-06-02,US,06,06,CA,118292,4305,0
2020-06-02,US,08,08,CO,26788,1474,0
2020-06-02,US,09,09,CT,42979,3972,0
2020-06-02,US,10,10,DE,9685,373,0
2020-06-02,US,11,11,DC,8886,470,0
2020-06-02,US,12,12,FL,57447,2530,0
2020-06-02,US,13,13,GA,48207,2102,0
2020-06-02,US,15,15,HI,653,17,0
2020-06-02,US,16,16,ID,2933,83,0
2020-06-02,US,17,17,IL,122848,5525,0
2020-06-02,US,18,18,IN,35237,2197,0
2020-06-02,US,19,19,IA,20019,561,0
2020-06-02,US,20,20,KS,9965,222,0
2020-06-02,US,21,21,KY,10185,442,0
2020-06-02,US,22,22,LA,40746,2835,0
2020-06-02,US,23,23,ME,2377,94,0
2020-06-02,US,24,24,MD,54175,2597,0
2020-06-02,US,25,25,MA,101163,7085,0
2020-06-02,US,26,26,MI,57731,5553,0
2020-06-02,US,27,27,MN,25508,1082,0
2020-06-02,US,28,28,MS,16041,767,0
2020-06-02,US,29,29,MO,14015,786,0
2020-06-02,US,30,30,MT,523,17,0
2020-06-02,US,31,31,NE,14616,170,0
2020-06-02,US,32,32,NV,8858,417,0
2020-06-02,US,33,33,NH,4749,256,0
2020-06-02,US,34,34,NJ,161904,11771,0
2020-06-02,US,35,35,NM,8024,367,0
2020-06-02,US,36,36,NY,373040,29968,0
2020-06-02,US,37,37,NC,30023,961,0
2020-06-02,US,38,38,ND,2646,65,0
2020-06-02,US,39,39,OH,36350,2259,0
2020-06-02,US,40,40,OK,6692,339,0
2020-06-02,US,41,41,OR,4335,157,0
2020-06-02,US,42,42,PA,77225,5667,0
2020-06-02,US,44,44,RI,15112,732,0
2020-06-02,US,45,45,SC,12415,501,0
2020-06-02,US,46,46,SD,5067,62,0
2020-06-02,US,47,47,TN,24342,381,0
2020-06-02,US,48,48,TX,67569,1789,0
2020-06-02,US,49,49,UT,10202,113,0
2020-06-02,US,50,50,VT,988,55,0
2020-06-02,US,51,51,VA,46239,1407,0
2020-06-02,US,53,53,WA,22516,1134,0
2020-06-02,US,54,54,WV,2056,78,0
2020-06-02,US,55,55,WI,18917,607,0
2020-06-02,US,56,56,WY,912,17,0
2020-06-02,US,66,66,GU,175,5,0
2020-06-02,US,69,69,MP,23,2,0
2020-06-02,US,72,72,PR,3935,138,0
2020-06-02,US,78,78,VI,70,6,0
2020-06-02,US,DP,,,49,0,0
2020-06-02,US,GP,,,103,3,0
2020-06-02,US,RC,,,0,0,463868
