date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-01-22,US,01,01,AL,436087,6486,0
2021-01-22,US,02,02,AK,52901,254,0
2021-01-22,US,04,04,AZ,708041,12001,0
2021-01-22,US,05,05,AR,281382,4549,0
2021-01-22,US,06,06,CA,3121386,36259,0
2021-01-22,US,08,08,CO,383008,5462,0
2021-01-22,US,09,09,CT,237815,6819,0
2021-01-22,US,10,10,DE,73233,1027,0
2021-01-22,US,11,11,DC,34905,867,0
2021-01-22,US,12,12,FL,1627603,25011,0
2021-01-22,US,13,13,GA,853173,13060,0
2021-01-22,US,15,15,HI,25109,331,0
2021-01-22,US,16,16,ID,158798,1667,0
2021-01-22,US,17,17,IL,1093375,20534,0
2021-01-22,US,18,18,IN,605426,9642,0
2021-01-22,US,19,19,IA,311695,4478,0
2021-01-22,US,20,20,KS,268908,3587,0
2021-01-22,US,21,21,KY,340778,3337,0
2021-01-22,US,22,22,LA,380255,8483,0
2021-01-22,US,23,23,ME,36274,540,0
2021-01-22,US,24,24,MD,336915,6792,0
2021-01-22,US,25,25,MA,491452,13987,0
2021-01-22,US,26,26,MI,594920,14951,0
2021-01-22,US,27,27,MN,452268,6100,0
2021-01-22,US,28,28,MS,261167,5713,0
2021-01-22,US,29,29,MO,457792,6753,0
2021-01-22,US,30,30,MT,91049,1104,0
2021-01-22,US,31,31,NE,186255,1878,0
2021-01-22,US,32,32,NV,268212,3958,0
2021-01-22,US,33,33,NH,60951,971,0
2021-01-22,US,34,34,NJ,650389,20875,0
2021-01-22,US,35,35,NM,167731,3077,0
2021-01-22,US,36,36,NY,1309403,41974,0
2021-01-22,US,37,37,NC,705535,8464,0
2021-01-22,US,38,38,ND,96565,1428,0
2021-01-22,US,39,39,OH,853982,10599,0
2021-01-22,US,40,40,OK,365992,3187,0
2021-01-22,US,41,41,OR,136839,1865,0
2021-01-22,US,42,42,PA,798438,20269,0
2021-01-22,US,44,44,RI,109735,2083,0
2021-01-22,US,45,45,SC,409188,6404,0
2021-01-22,US,46,46,SD,106716,1684,0
2021-01-22,US,47,47,TN,701847,8777,0
2021-01-22,US,48,48,TX,2227789,34381,0
2021-01-22,US,49,49,UT,333118,1571,0
2021-01-22,US,50,50,VT,10759,169,0
2021-01-22,US,51,51,VA,463751,6002,0
2021-01-22,US,53,53,WA,298249,4114,0
2021-01-22,US,54,54,WV,113615,1856,0
2021-01-22,US,55,55,WI,577991,6135,0
2021-01-22,US,56,56,WY,50583,571,0
2021-01-22,US,66,66,GU,7547,128,0
2021-01-22,US,69,69,MP,129,2,0
2021-01-22,US,72,72,PR,89282,1761,0
2021-01-22,US,78,78,VI,2321,24,0
2021-01-22,US,DP,,,49,0,0
2021-01-22,US,GP,,,103,3,0
2021-01-22,US,RC,,,0,0,0
