date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-07-17,US,01,01,AL,64152,1265,0
2020-07-17,US,02,02,AK,1734,17,0
2020-07-17,US,04,04,AZ,138523,2583,0
2020-07-17,US,05,05,AR,31762,353,0
2020-07-17,US,06,06,CA,381075,7603,0
2020-07-17,US,08,08,CO,39344,1751,0
2020-07-17,US,09,09,CT,47893,4396,0
2020-07-17,US,10,10,DE,13337,521,0
2020-07-17,US,11,11,DC,11115,577,0
2020-07-17,US,12,12,FL,327241,4805,0
2020-07-17,US,13,13,GA,135192,3132,0
2020-07-17,US,15,15,HI,1334,23,0
2020-07-17,US,16,16,ID,13753,118,0
2020-07-17,US,17,17,IL,160509,7465,0
2020-07-17,US,18,18,IN,54813,2803,0
2020-07-17,US,19,19,IA,37903,785,0
2020-07-17,US,20,20,KS,21388,306,0
2020-07-17,US,21,21,KY,21605,658,0
2020-07-17,US,22,22,LA,88590,3509,0
2020-07-17,US,23,23,ME,3636,115,0
2020-07-17,US,24,24,MD,76371,3359,0
2020-07-17,US,25,25,MA,112879,8402,0
2020-07-17,US,26,26,MI,80593,6355,0
2020-07-17,US,27,27,MN,45013,1573,0
2020-07-17,US,28,28,MS,40829,1332,0
2020-07-17,US,29,29,MO,32494,1125,0
2020-07-17,US,30,30,MT,2366,37,0
2020-07-17,US,31,31,NE,22361,301,0
2020-07-17,US,32,32,NV,33295,637,0
2020-07-17,US,33,33,NH,6165,395,0
2020-07-17,US,34,34,NJ,178234,15684,0
2020-07-17,US,35,35,NM,16456,565,0
2020-07-17,US,36,36,NY,405551,32463,0
2020-07-17,US,37,37,NC,95570,1623,0
2020-07-17,US,38,38,ND,4792,90,0
2020-07-17,US,39,39,OH,72280,3112,0
2020-07-17,US,40,40,OK,24140,445,0
2020-07-17,US,41,41,OR,13802,254,0
2020-07-17,US,42,42,PA,104079,7004,0
2020-07-17,US,44,44,RI,17793,990,0
2020-07-17,US,45,45,SC,66060,1096,0
2020-07-17,US,46,46,SD,7789,116,0
2020-07-17,US,47,47,TN,73819,815,0
2020-07-17,US,48,48,TX,318175,4064,0
2020-07-17,US,49,49,UT,32572,235,0
2020-07-17,US,50,50,VT,1334,56,0
2020-07-17,US,51,51,VA,75433,2013,0
2020-07-17,US,53,53,WA,46022,1441,0
2020-07-17,US,54,54,WV,4783,100,0
2020-07-17,US,55,55,WI,40507,833,0
2020-07-17,US,56,56,WY,2069,24,0
2020-07-17,US,66,66,GU,314,5,0
2020-07-17,US,69,69,MP,37,2,0
2020-07-17,US,72,72,PR,11120,177,0
2020-07-17,US,78,78,VI,263,6,0
2020-07-17,US,DP,,,49,0,0
2020-07-17,US,GP,,,103,3,0
2020-07-17,US,RC,,,0,0,1107204
