date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-05-26,US,01,01,AL,542831,11138,0
2021-05-26,US,02,02,AK,70119,369,0
2021-05-26,US,04,04,AZ,878338,17576,0
2021-05-26,US,05,05,AR,340698,5827,0
2021-05-26,US,06,06,CA,3781120,63017,0
2021-05-26,US,08,08,CO,540092,6531,0
2021-05-26,US,09,09,CT,346980,8227,0
2021-05-26,US,10,10,DE,108532,1660,0
2021-05-26,US,11,11,DC,48822,1131,0
2021-05-26,US,12,12,FL,2316142,36647,0
2021-05-26,US,13,13,GA,1121472,20735,0
2021-05-26,US,15,15,HI,35974,496,0
2021-05-26,US,16,16,ID,191738,2088,0
2021-05-26,US,17,17,IL,1378300,25057,0
2021-05-26,US,18,18,IN,741697,13571,0
2021-05-26,US,19,19,IA,371031,6044,0
2021-05-26,US,20,20,KS,315109,5068,0
2021-05-26,US,21,21,KY,457062,6744,0
2021-05-26,US,22,22,LA,469864,10562,0
2021-05-26,US,23,23,ME,67301,825,0
2021-05-26,US,24,24,MD,458878,9037,0
2021-05-26,US,25,25,MA,706027,17841,0
2021-05-26,US,26,26,MI,990002,20239,0
2021-05-26,US,27,27,MN,599909,7486,0
2021-05-26,US,28,28,MS,317065,7302,0
2021-05-26,US,29,29,MO,604298,9481,0
2021-05-26,US,30,30,MT,111454,1607,0
2021-05-26,US,31,31,NE,223197,2236,0
2021-05-26,US,32,32,NV,323249,5570,0
2021-05-26,US,33,33,NH,98470,1346,0
2021-05-26,US,34,34,NJ,1014974,26159,0
2021-05-26,US,35,35,NM,202570,4254,0
2021-05-26,US,36,36,NY,2098098,53208,0
2021-05-26,US,37,37,NC,999567,13031,0
2021-05-26,US,38,38,ND,109780,1539,0
2021-05-26,US,39,39,OH,1099580,19753,0
2021-05-26,US,40,40,OK,452496,7291,0
2021-05-26,US,41,41,OR,199784,2639,0
2021-05-26,US,42,42,PA,1199935,27079,0
2021-05-26,US,44,44,RI,151580,2708,0
2021-05-26,US,45,45,SC,591862,9708,0
2021-05-26,US,46,46,SD,124071,2004,0
2021-05-26,US,47,47,TN,861706,12406,0
2021-05-26,US,48,48,TX,2948986,51350,0
2021-05-26,US,49,49,UT,405078,2292,0
2021-05-26,US,50,50,VT,24162,255,0
2021-05-26,US,51,51,VA,674082,11143,0
2021-05-26,US,53,53,WA,432170,5741,0
2021-05-26,US,54,54,WV,160777,2788,0
2021-05-26,US,55,55,WI,673388,7765,0
2021-05-26,US,56,56,WY,59961,719,0
2021-05-26,US,66,66,GU,8143,139,0
2021-05-26,US,69,69,MP,181,2,0
2021-05-26,US,72,72,PR,138217,2489,0
2021-05-26,US,78,78,VI,3399,27,0
2021-05-26,US,DP,,,49,0,0
2021-05-26,US,GP,,,103,3,0
2021-05-26,US,RC,,,0,0,0
