date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-11-21,US,01,01,AL,1542227,20617,0
2022-11-21,US,02,02,AK,299041,1436,0
2022-11-21,US,04,04,AZ,2311150,31647,0
2022-11-21,US,05,05,AR,965634,12535,0
2022-11-21,US,06,06,CA,11456376,97310,0
2022-11-21,US,08,08,CO,1697850,13529,0
2022-11-21,US,09,09,CT,921739,11559,0
2022-11-21,US,10,10,DE,315863,3163,0
2022-11-21,US,11,11,DC,170750,1403,0
2022-11-21,US,12,12,FL,7239478,82875,0
2022-11-21,US,13,13,GA,2933229,40915,0
2022-11-21,US,15,15,HI,365171,1722,0
2022-11-21,US,16,16,ID,503346,5246,0
2022-11-21,US,17,17,IL,3856052,40219,0
2022-11-21,US,18,18,IN,1953497,25079,0
2022-11-21,US,19,19,IA,868595,10253,0
2022-11-21,US,20,20,KS,895842,9652,0
2022-11-21,US,21,21,KY,1631144,17459,0
2022-11-21,US,22,22,LA,1467573,18234,0
2022-11-21,US,23,23,ME,300355,2718,0
2022-11-21,US,24,24,MD,1282108,15667,0
2022-11-21,US,25,25,MA,2104453,22303,0
2022-11-21,US,26,26,MI,2920679,39697,0
2022-11-21,US,27,27,MN,1701401,13982,0
2022-11-21,US,28,28,MS,936814,13017,0
2022-11-21,US,29,29,MO,1690319,21959,0
2022-11-21,US,30,30,MT,317135,3587,0
2022-11-21,US,31,31,NE,539125,4622,0
2022-11-21,US,32,32,NV,859537,11600,0
2022-11-21,US,33,33,NH,360236,2801,0
2022-11-21,US,34,34,NJ,2832392,35050,0
2022-11-21,US,35,35,NM,641259,8698,0
2022-11-21,US,36,36,NY,6341957,73652,0
2022-11-21,US,37,37,NC,3262335,27305,0
2022-11-21,US,38,38,ND,275510,2232,0
2022-11-21,US,39,39,OH,3218335,40391,0
2022-11-21,US,40,40,OK,1217825,17201,0
2022-11-21,US,41,41,OR,917164,8787,0
2022-11-21,US,42,42,PA,3340506,48126,0
2022-11-21,US,44,44,RI,435778,3731,0
2022-11-21,US,45,45,SC,1732287,18679,0
2022-11-21,US,46,46,SD,266843,3088,0
2022-11-21,US,47,47,TN,2378197,28234,0
2022-11-21,US,48,48,TX,8079130,91361,0
2022-11-21,US,49,49,UT,1054050,5089,0
2022-11-21,US,50,50,VT,146143,763,0
2022-11-21,US,51,51,VA,2139759,22304,0
2022-11-21,US,53,53,WA,1848731,14709,0
2022-11-21,US,54,54,WV,612710,7587,0
2022-11-21,US,55,55,WI,1917266,15577,0
2022-11-21,US,56,56,WY,179838,1924,0
2022-11-21,US,60,60,AS,8262,34,0
2022-11-21,US,66,66,GU,59189,407,0
2022-11-21,US,69,69,MP,13212,41,0
2022-11-21,US,72,72,PR,1002515,5322,0
2022-11-21,US,78,78,VI,23483,124,0
2022-11-21,US,DP,,,49,0,0
2022-11-21,US,GP,,,103,3,0
2022-11-21,US,RC,,,0,0,0
