date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-04-20,US,01,01,AL,1298626,19524,0
2022-04-20,US,02,02,AK,251506,1248,0
2022-04-20,US,04,04,AZ,2019174,29852,0
2022-04-20,US,05,05,AR,834553,11360,0
2022-04-20,US,06,06,CA,9172767,89838,0
2022-04-20,US,08,08,CO,1371521,12030,0
2022-04-20,US,09,09,CT,749783,10825,0
2022-04-20,US,10,10,DE,260735,2896,0
2022-04-20,US,11,11,DC,140674,1333,0
2022-04-20,US,12,12,FL,5906352,73759,0
2022-04-20,US,13,13,GA,2509160,37659,0
2022-04-20,US,15,15,HI,245035,1407,0
2022-04-20,US,16,16,ID,445350,4918,0
2022-04-20,US,17,17,IL,3106642,35979,0
2022-04-20,US,18,18,IN,1695736,23535,0
2022-04-20,US,19,19,IA,761356,9510,0
2022-04-20,US,20,20,KS,772667,8524,0
2022-04-20,US,21,21,KY,1323526,15326,0
2022-04-20,US,22,22,LA,1171262,17213,0
2022-04-20,US,23,23,ME,240810,2277,0
2022-04-20,US,24,24,MD,1022861,14412,0
2022-04-20,US,25,25,MA,1733156,20208,0
2022-04-20,US,26,26,MI,2411464,35935,0
2022-04-20,US,27,27,MN,1441279,12739,0
2022-04-20,US,28,28,MS,796645,12432,0
2022-04-20,US,29,29,MO,1419329,20200,0
2022-04-20,US,30,30,MT,273371,3262,0
2022-04-20,US,31,31,NE,478811,4195,0
2022-04-20,US,32,32,NV,710350,10684,0
2022-04-20,US,33,33,NH,306724,2472,0
2022-04-20,US,34,34,NJ,2235034,33356,0
2022-04-20,US,35,35,NM,520591,7434,0
2022-04-20,US,36,36,NY,5098022,68186,0
2022-04-20,US,37,37,NC,2647650,23363,0
2022-04-20,US,38,38,ND,240529,2257,0
2022-04-20,US,39,39,OH,2681437,38266,0
2022-04-20,US,40,40,OK,1038301,15736,0
2022-04-20,US,41,41,OR,712686,7468,0
2022-04-20,US,42,42,PA,2801534,44550,0
2022-04-20,US,44,44,RI,367413,3532,0
2022-04-20,US,45,45,SC,1472093,17734,0
2022-04-20,US,46,46,SD,237535,2901,0
2022-04-20,US,47,47,TN,2025789,26109,0
2022-04-20,US,48,48,TX,6798593,87929,0
2022-04-20,US,49,49,UT,929361,4736,0
2022-04-20,US,50,50,VT,120847,626,0
2022-04-20,US,51,51,VA,1688068,20099,0
2022-04-20,US,53,53,WA,1479559,12650,0
2022-04-20,US,54,54,WV,499445,6807,0
2022-04-20,US,55,55,WI,1598774,14399,0
2022-04-20,US,56,56,WY,156392,1807,0
2022-04-20,US,60,60,AS,5663,21,0
2022-04-20,US,66,66,GU,47871,354,0
2022-04-20,US,69,69,MP,11221,34,0
2022-04-20,US,72,72,PR,499973,4188,0
2022-04-20,US,78,78,VI,15955,111,0
2022-04-20,US,DP,,,49,0,0
2022-04-20,US,GP,,,103,3,0
2022-04-20,US,RC,,,0,0,0
