date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-02-07,US,01,01,AL,472423,8515,0
2021-02-07,US,02,02,AK,55259,279,0
2021-02-07,US,04,04,AZ,780637,14048,0
2021-02-07,US,05,05,AR,306736,5076,0
2021-02-07,US,06,06,CA,3416866,44147,0
2021-02-07,US,08,08,CO,405330,5731,0
2021-02-07,US,09,09,CT,259372,7214,0
2021-02-07,US,10,10,DE,80594,1208,0
2021-02-07,US,11,11,DC,38035,952,0
2021-02-07,US,12,12,FL,1777983,27696,0
2021-02-07,US,13,13,GA,940991,15092,0
2021-02-07,US,15,15,HI,26684,417,0
2021-02-07,US,16,16,ID,165209,1767,0
2021-02-07,US,17,17,IL,1146346,21738,0
2021-02-07,US,18,18,IN,639711,11817,0
2021-02-07,US,19,19,IA,324590,5108,0
2021-02-07,US,20,20,KS,283926,4075,0
2021-02-07,US,21,21,KY,376253,4020,0
2021-02-07,US,22,22,LA,411812,9119,0
2021-02-07,US,23,23,ME,41219,635,0
2021-02-07,US,24,24,MD,363650,7349,0
2021-02-07,US,25,25,MA,543934,14999,0
2021-02-07,US,26,26,MI,620685,15854,0
2021-02-07,US,27,27,MN,468118,6367,0
2021-02-07,US,28,28,MS,281678,6269,0
2021-02-07,US,29,29,MO,481929,7449,0
2021-02-07,US,30,30,MT,95790,1314,0
2021-02-07,US,31,31,NE,193722,1968,0
2021-02-07,US,32,32,NV,284042,4520,0
2021-02-07,US,33,33,NH,68379,1104,0
2021-02-07,US,34,34,NJ,722167,21989,0
2021-02-07,US,35,35,NM,177556,3399,0
2021-02-07,US,36,36,NY,1480224,44839,0
2021-02-07,US,37,37,NC,796195,9983,0
2021-02-07,US,38,38,ND,98155,1453,0
2021-02-07,US,39,39,OH,920217,11659,0
2021-02-07,US,40,40,OK,403954,3813,0
2021-02-07,US,41,41,OR,147122,2023,0
2021-02-07,US,42,42,PA,873146,22416,0
2021-02-07,US,44,44,RI,117891,2212,0
2021-02-07,US,45,45,SC,466373,7651,0
2021-02-07,US,46,46,SD,109229,1809,0
2021-02-07,US,47,47,TN,744600,10469,0
2021-02-07,US,48,48,TX,2494861,39322,0
2021-02-07,US,49,49,UT,354608,1736,0
2021-02-07,US,50,50,VT,12900,183,0
2021-02-07,US,51,51,VA,529125,6778,0
2021-02-07,US,53,53,WA,320146,4449,0
2021-02-07,US,54,54,WV,124708,2129,0
2021-02-07,US,55,55,WI,600782,6613,0
2021-02-07,US,56,56,WY,52627,624,0
2021-02-07,US,66,66,GU,7636,129,0
2021-02-07,US,69,69,MP,133,2,0
2021-02-07,US,72,72,PR,95839,1883,0
2021-02-07,US,78,78,VI,2466,24,0
2021-02-07,US,DP,,,49,0,0
2021-02-07,US,GP,,,103,3,0
2021-02-07,US,RC,,,0,0,0
