date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-01-25,US,01,01,AL,1153149,16826,0
2022-01-25,US,02,02,AK,201016,1072,0
2022-01-25,US,04,04,AZ,1781274,25624,0
2022-01-25,US,05,05,AR,749824,9556,0
2022-01-25,US,06,06,CA,7991072,78887,0
2022-01-25,US,08,08,CO,1215931,10933,0
2022-01-25,US,09,09,CT,687555,9773,0
2022-01-25,US,10,10,DE,242324,2489,0
2022-01-25,US,11,11,DC,128739,1278,0
2022-01-25,US,12,12,FL,5383094,64368,0
2022-01-25,US,13,13,GA,2288693,32488,0
2022-01-25,US,15,15,HI,206837,1146,0
2022-01-25,US,16,16,ID,364577,4345,0
2022-01-25,US,17,17,IL,2851567,32709,0
2022-01-25,US,18,18,IN,1569850,20928,0
2022-01-25,US,19,19,IA,693914,8317,0
2022-01-25,US,20,20,KS,695272,7338,0
2022-01-25,US,21,21,KY,1100097,12786,0
2022-01-25,US,22,22,LA,1084448,15476,0
2022-01-25,US,23,23,ME,168474,1714,0
2022-01-25,US,24,24,MD,940713,13233,0
2022-01-25,US,25,25,MA,1571650,21669,0
2022-01-25,US,26,26,MI,2168367,31539,0
2022-01-25,US,27,27,MN,1264935,11370,0
2022-01-25,US,28,28,MS,699002,10755,0
2022-01-25,US,29,29,MO,1289414,17309,0
2022-01-25,US,30,30,MT,229966,2987,0
2022-01-25,US,31,31,NE,425610,3604,0
2022-01-25,US,32,32,NV,633955,8796,0
2022-01-25,US,33,33,NH,266000,2170,0
2022-01-25,US,34,34,NJ,2078258,30950,0
2022-01-25,US,35,35,NM,455947,6317,0
2022-01-25,US,36,36,NY,4728422,63824,0
2022-01-25,US,37,37,NC,2303196,20335,0
2022-01-25,US,38,38,ND,214459,2125,0
2022-01-25,US,39,39,OH,2520112,32489,0
2022-01-25,US,40,40,OK,922873,13074,0
2022-01-25,US,41,41,OR,597172,5994,0
2022-01-25,US,42,42,PA,2593360,39749,0
2022-01-25,US,44,44,RI,334581,3263,0
2022-01-25,US,45,45,SC,1265710,15108,0
2022-01-25,US,46,46,SD,221372,2609,0
2022-01-25,US,47,47,TN,1653144,21705,0
2022-01-25,US,48,48,TX,6050828,78332,0
2022-01-25,US,49,49,UT,854559,4073,0
2022-01-25,US,50,50,VT,100092,523,0
2022-01-25,US,51,51,VA,1491993,16002,0
2022-01-25,US,53,53,WA,1203311,10458,0
2022-01-25,US,54,54,WV,425013,5650,0
2022-01-25,US,55,55,WI,1477323,12112,0
2022-01-25,US,56,56,WY,139461,1625,0
2022-01-25,US,60,60,AS,18,0,0
2022-01-25,US,66,66,GU,28628,282,0
2022-01-25,US,69,69,MP,4344,22,0
2022-01-25,US,72,72,PR,445040,3731,0
2022-01-25,US,78,78,VI,14521,97,0
2022-01-25,US,DP,,,49,0,0
2022-01-25,US,GP,,,103,3,0
2022-01-25,US,RC,,,0,0,0
