date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-09-26,US,01,01,AL,150965,2501,0
2020-09-26,US,02,02,AK,7367,52,0
2020-09-26,US,04,04,AZ,216826,5622,0
2020-09-26,US,05,05,AR,80755,1285,0
2020-09-26,US,06,06,CA,810291,15583,0
2020-09-26,US,08,08,CO,68510,2040,0
2020-09-26,US,09,09,CT,56587,4501,0
2020-09-26,US,10,10,DE,20156,633,0
2020-09-26,US,11,11,DC,15215,624,0
2020-09-26,US,12,12,FL,698682,14022,0
2020-09-26,US,13,13,GA,313873,6914,0
2020-09-26,US,15,15,HI,12018,131,0
2020-09-26,US,16,16,ID,40296,460,0
2020-09-26,US,17,17,IL,288773,8832,0
2020-09-26,US,18,18,IN,116549,3577,0
2020-09-26,US,19,19,IA,85908,1314,0
2020-09-26,US,20,20,KS,58065,635,0
2020-09-26,US,21,21,KY,66036,1154,0
2020-09-26,US,22,22,LA,163928,5444,0
2020-09-26,US,23,23,ME,5258,140,0
2020-09-26,US,24,24,MD,122972,3925,0
2020-09-26,US,25,25,MA,130050,9391,0
2020-09-26,US,26,26,MI,134373,7044,0
2020-09-26,US,27,27,MN,95659,2056,0
2020-09-26,US,28,28,MS,96677,2911,0
2020-09-26,US,29,29,MO,123750,2054,0
2020-09-26,US,30,30,MT,11907,171,0
2020-09-26,US,31,31,NE,43596,469,0
2020-09-26,US,32,32,NV,78355,1582,0
2020-09-26,US,33,33,NH,8121,439,0
2020-09-26,US,34,34,NJ,207854,16103,0
2020-09-26,US,35,35,NM,28692,870,0
2020-09-26,US,36,36,NY,457573,33286,0
2020-09-26,US,37,37,NC,206060,3440,0
2020-09-26,US,38,38,ND,20380,227,0
2020-09-26,US,39,39,OH,150009,4740,0
2020-09-26,US,40,40,OK,83510,1004,0
2020-09-26,US,41,41,OR,32581,542,0
2020-09-26,US,42,42,PA,159933,8083,0
2020-09-26,US,44,44,RI,24181,1107,0
2020-09-26,US,45,45,SC,145273,3323,0
2020-09-26,US,46,46,SD,21133,218,0
2020-09-26,US,47,47,TN,190891,2374,0
2020-09-26,US,48,48,TX,760281,15987,0
2020-09-26,US,49,49,UT,69547,448,0
2020-09-26,US,50,50,VT,1739,58,0
2020-09-26,US,51,51,VA,145408,3144,0
2020-09-26,US,53,53,WA,87519,2074,0
2020-09-26,US,54,54,WV,15167,337,0
2020-09-26,US,55,55,WI,113645,1281,0
2020-09-26,US,56,56,WY,5465,50,0
2020-09-26,US,66,66,GU,2354,42,0
2020-09-26,US,69,69,MP,70,2,0
2020-09-26,US,72,72,PR,45413,642,0
2020-09-26,US,78,78,VI,1317,19,0
2020-09-26,US,DP,,,49,0,0
2020-09-26,US,GP,,,103,3,0
2020-09-26,US,RC,,,0,0,2750459
