date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-09-13,US,01,01,AL,750298,12678,0
2021-09-13,US,02,02,AK,96635,459,0
2021-09-13,US,04,04,AZ,1050878,19187,0
2021-09-13,US,05,05,AR,475647,7298,0
2021-09-13,US,06,06,CA,4489433,67221,0
2021-09-13,US,08,08,CO,640380,7302,0
2021-09-13,US,09,09,CT,380281,8424,0
2021-09-13,US,10,10,DE,125549,1900,0
2021-09-13,US,11,11,DC,57771,1165,0
2021-09-13,US,12,12,FL,3452700,49251,0
2021-09-13,US,13,13,GA,1500176,23900,0
2021-09-13,US,15,15,HI,72352,660,0
2021-09-13,US,16,16,ID,235343,2485,0
2021-09-13,US,17,17,IL,1573538,26800,0
2021-09-13,US,18,18,IN,910013,14848,0
2021-09-13,US,19,19,IA,421168,6337,0
2021-09-13,US,20,20,KS,390869,5777,0
2021-09-13,US,21,21,KY,630299,8071,0
2021-09-13,US,22,22,LA,712574,13056,0
2021-09-13,US,23,23,ME,80513,961,0
2021-09-13,US,24,24,MD,511646,10189,0
2021-09-13,US,25,25,MA,782107,18368,0
2021-09-13,US,26,26,MI,1095200,21854,0
2021-09-13,US,27,27,MN,669176,7996,0
2021-09-13,US,28,28,MS,464075,8976,0
2021-09-13,US,29,29,MO,793070,11361,0
2021-09-13,US,30,30,MT,134935,1842,0
2021-09-13,US,31,31,NE,253080,2356,0
2021-09-13,US,32,32,NV,404740,6728,0
2021-09-13,US,33,33,NH,112326,1443,0
2021-09-13,US,34,34,NJ,1119051,27079,0
2021-09-13,US,35,35,NM,241663,4619,0
2021-09-13,US,36,36,NY,2340950,54672,0
2021-09-13,US,37,37,NC,1303390,15247,0
2021-09-13,US,38,38,ND,122736,1605,0
2021-09-13,US,39,39,OH,1304193,21154,0
2021-09-13,US,40,40,OK,584962,8208,0
2021-09-13,US,41,41,OR,301504,3446,0
2021-09-13,US,42,42,PA,1350719,28568,0
2021-09-13,US,44,44,RI,166811,2802,0
2021-09-13,US,45,45,SC,802328,11306,0
2021-09-13,US,46,46,SD,137300,2089,0
2021-09-13,US,47,47,TN,1154966,13999,0
2021-09-13,US,48,48,TX,3843407,60330,0
2021-09-13,US,49,49,UT,484192,2740,0
2021-09-13,US,50,50,VT,30264,288,0
2021-09-13,US,51,51,VA,811079,12089,0
2021-09-13,US,53,53,WA,607160,6981,0
2021-09-13,US,54,54,WV,211706,3238,0
2021-09-13,US,55,55,WI,757913,8632,0
2021-09-13,US,56,56,WY,81825,879,0
2021-09-13,US,66,66,GU,12553,168,0
2021-09-13,US,69,69,MP,252,2,0
2021-09-13,US,72,72,PR,177129,3003,0
2021-09-13,US,78,78,VI,6289,66,0
2021-09-13,US,DP,,,49,0,0
2021-09-13,US,GP,,,103,3,0
2021-09-13,US,RC,,,0,0,0
