date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-06-30,US,01,01,AL,1357266,19755,0
2022-06-30,US,02,02,AK,272415,1285,0
2022-06-30,US,04,04,AZ,2125567,30515,0
2022-06-30,US,05,05,AR,865592,11581,0
2022-06-30,US,06,06,CA,10101831,92249,0
2022-06-30,US,08,08,CO,1535804,12771,0
2022-06-30,US,09,09,CT,825075,11034,0
2022-06-30,US,10,10,DE,285046,2984,0
2022-06-30,US,11,11,DC,156802,1349,0
2022-06-30,US,12,12,FL,6482295,75800,0
2022-06-30,US,13,13,GA,2647568,38579,0
2022-06-30,US,15,15,HI,308695,1504,0
2022-06-30,US,16,16,ID,462978,4973,0
2022-06-30,US,17,17,IL,3430843,38588,0
2022-06-30,US,18,18,IN,1772183,23877,0
2022-06-30,US,19,19,IA,796611,9688,0
2022-06-30,US,20,20,KS,807628,8952,0
2022-06-30,US,21,21,KY,1403534,16164,0
2022-06-30,US,22,22,LA,1308592,17412,0
2022-06-30,US,23,23,ME,269926,2415,0
2022-06-30,US,24,24,MD,1134521,14789,0
2022-06-30,US,25,25,MA,1924702,20944,0
2022-06-30,US,26,26,MI,2606431,36918,0
2022-06-30,US,27,27,MN,1552840,13127,0
2022-06-30,US,28,28,MS,835120,12525,0
2022-06-30,US,29,29,MO,1506514,20905,0
2022-06-30,US,30,30,MT,285017,3444,0
2022-06-30,US,31,31,NE,500056,4340,0
2022-06-30,US,32,32,NV,766702,11039,0
2022-06-30,US,33,33,NH,332120,2585,0
2022-06-30,US,34,34,NJ,2488751,34049,0
2022-06-30,US,35,35,NM,563848,7941,0
2022-06-30,US,36,36,NY,5611093,69667,0
2022-06-30,US,37,37,NC,2867218,25209,0
2022-06-30,US,38,38,ND,249770,2296,0
2022-06-30,US,39,39,OH,2848453,38852,0
2022-06-30,US,40,40,OK,1076350,15441,0
2022-06-30,US,41,41,OR,811692,7813,0
2022-06-30,US,42,42,PA,3006257,45766,0
2022-06-30,US,44,44,RI,402769,3609,0
2022-06-30,US,45,45,SC,1546406,18033,0
2022-06-30,US,46,46,SD,244523,2938,0
2022-06-30,US,47,47,TN,2120962,26670,0
2022-06-30,US,48,48,TX,7189812,88712,0
2022-06-30,US,49,49,UT,982895,4834,0
2022-06-30,US,50,50,VT,135668,683,0
2022-06-30,US,51,51,VA,1869231,20598,0
2022-06-30,US,53,53,WA,1659152,13239,0
2022-06-30,US,54,54,WV,532503,7064,0
2022-06-30,US,55,55,WI,1726640,14797,0
2022-06-30,US,56,56,WY,164456,1834,0
2022-06-30,US,60,60,AS,6414,31,0
2022-06-30,US,66,66,GU,51898,372,0
2022-06-30,US,69,69,MP,11829,35,0
2022-06-30,US,72,72,PR,773649,4571,0
2022-06-30,US,78,78,VI,20928,118,0
2022-06-30,US,DP,,,49,0,0
2022-06-30,US,GP,,,103,3,0
2022-06-30,US,RC,,,0,0,0
