date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-07-14,US,01,01,AL,556613,11428,0
2021-07-14,US,02,02,AK,72153,381,0
2021-07-14,US,04,04,AZ,903851,18076,0
2021-07-14,US,05,05,AR,360258,5977,0
2021-07-14,US,06,06,CA,3847746,64012,0
2021-07-14,US,08,08,CO,564164,6869,0
2021-07-14,US,09,09,CT,350386,8279,0
2021-07-14,US,10,10,DE,110182,1696,0
2021-07-14,US,11,11,DC,49574,1145,0
2021-07-14,US,12,12,FL,2404895,38157,0
2021-07-14,US,13,13,GA,1143528,21527,0
2021-07-14,US,15,15,HI,38653,521,0
2021-07-14,US,16,16,ID,196489,2165,0
2021-07-14,US,17,17,IL,1398410,25776,0
2021-07-14,US,18,18,IN,759062,13938,0
2021-07-14,US,19,19,IA,375278,6158,0
2021-07-14,US,20,20,KS,322208,5189,0
2021-07-14,US,21,21,KY,468680,7276,0
2021-07-14,US,22,22,LA,492840,10808,0
2021-07-14,US,23,23,ME,69325,867,0
2021-07-14,US,24,24,MD,463487,9769,0
2021-07-14,US,25,25,MA,711676,18013,0
2021-07-14,US,26,26,MI,1002488,21092,0
2021-07-14,US,27,27,MN,607069,7723,0
2021-07-14,US,28,28,MS,325713,7456,0
2021-07-14,US,29,29,MO,644423,9872,0
2021-07-14,US,30,30,MT,114508,1683,0
2021-07-14,US,31,31,NE,225600,2267,0
2021-07-14,US,32,32,NV,341292,5737,0
2021-07-14,US,33,33,NH,99840,1381,0
2021-07-14,US,34,34,NJ,1027014,26527,0
2021-07-14,US,35,35,NM,206846,4362,0
2021-07-14,US,36,36,NY,2122502,53754,0
2021-07-14,US,37,37,NC,1020833,13512,0
2021-07-14,US,38,38,ND,110926,1567,0
2021-07-14,US,39,39,OH,1115242,20411,0
2021-07-14,US,40,40,OK,463152,7417,0
2021-07-14,US,41,41,OR,211315,2803,0
2021-07-14,US,42,42,PA,1219405,27772,0
2021-07-14,US,44,44,RI,152873,2732,0
2021-07-14,US,45,45,SC,600607,9860,0
2021-07-14,US,46,46,SD,124750,2040,0
2021-07-14,US,47,47,TN,872362,12625,0
2021-07-14,US,48,48,TX,3029676,52727,0
2021-07-14,US,49,49,UT,421257,2406,0
2021-07-14,US,50,50,VT,24516,258,0
2021-07-14,US,51,51,VA,683614,11467,0
2021-07-14,US,53,53,WA,458517,6027,0
2021-07-14,US,54,54,WV,164763,2916,0
2021-07-14,US,55,55,WI,679389,8196,0
2021-07-14,US,56,56,WY,63331,760,0
2021-07-14,US,66,66,GU,8471,142,0
2021-07-14,US,69,69,MP,183,2,0
2021-07-14,US,72,72,PR,141100,2559,0
2021-07-14,US,78,78,VI,4043,32,0
2021-07-14,US,DP,,,49,0,0
2021-07-14,US,GP,,,103,3,0
2021-07-14,US,RC,,,0,0,0
