date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-07-08,US,01,01,AL,48149,1058,0
2020-07-08,US,02,02,AK,1222,17,0
2020-07-08,US,04,04,AZ,108614,1963,0
2020-07-08,US,05,05,AR,25246,305,0
2020-07-08,US,06,06,CA,301140,6718,0
2020-07-08,US,08,08,CO,35116,1704,0
2020-07-08,US,09,09,CT,47108,4343,0
2020-07-08,US,10,10,DE,12462,515,0
2020-07-08,US,11,11,DC,10642,564,0
2020-07-08,US,12,12,FL,223783,3889,0
2020-07-08,US,13,13,GA,103890,2922,0
2020-07-08,US,15,15,HI,1094,19,0
2020-07-08,US,16,16,ID,8969,98,0
2020-07-08,US,17,17,IL,150554,7309,0
2020-07-08,US,18,18,IN,49063,2732,0
2020-07-08,US,19,19,IA,32624,736,0
2020-07-08,US,20,20,KS,17332,289,0
2020-07-08,US,21,21,KY,17919,608,0
2020-07-08,US,22,22,LA,70151,3339,0
2020-07-08,US,23,23,ME,3460,110,0
2020-07-08,US,24,24,MD,70861,3275,0
2020-07-08,US,25,25,MA,110602,8243,0
2020-07-08,US,26,26,MI,74551,6262,0
2020-07-08,US,27,27,MN,39589,1523,0
2020-07-08,US,28,28,MS,32888,1188,0
2020-07-08,US,29,29,MO,26258,1069,0
2020-07-08,US,30,30,MT,1371,23,0
2020-07-08,US,31,31,NE,20425,282,0
2020-07-08,US,32,32,NV,24301,553,0
2020-07-08,US,33,33,NH,5952,386,0
2020-07-08,US,34,34,NJ,175288,15332,0
2020-07-08,US,35,35,NM,14017,527,0
2020-07-08,US,36,36,NY,398929,32251,0
2020-07-08,US,37,37,NC,77687,1462,0
2020-07-08,US,38,38,ND,3971,85,0
2020-07-08,US,39,39,OH,60181,2991,0
2020-07-08,US,40,40,OK,17894,407,0
2020-07-08,US,41,41,OR,10817,224,0
2020-07-08,US,42,42,PA,96725,6812,0
2020-07-08,US,44,44,RI,17204,971,0
2020-07-08,US,45,45,SC,48909,884,0
2020-07-08,US,46,46,SD,7242,98,0
2020-07-08,US,47,47,TN,55986,685,0
2020-07-08,US,48,48,TX,226133,3066,0
2020-07-08,US,49,49,UT,26755,201,0
2020-07-08,US,50,50,VT,1256,56,0
2020-07-08,US,51,51,VA,67375,1905,0
2020-07-08,US,53,53,WA,38563,1368,0
2020-07-08,US,54,54,WV,3707,95,0
2020-07-08,US,55,55,WI,33154,807,0
2020-07-08,US,56,56,WY,1740,21,0
2020-07-08,US,66,66,GU,307,5,0
2020-07-08,US,69,69,MP,31,2,0
2020-07-08,US,72,72,PR,8745,159,0
2020-07-08,US,78,78,VI,122,6,0
2020-07-08,US,DP,,,49,0,0
2020-07-08,US,GP,,,103,3,0
2020-07-08,US,RC,,,0,0,953420
