date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-12-13,US,01,01,AL,1555092,20682,0
2022-12-13,US,02,02,AK,300719,1436,0
2022-12-13,US,04,04,AZ,2353530,31822,0
2022-12-13,US,05,05,AR,975637,12638,0
2022-12-13,US,06,06,CA,11633186,97892,0
2022-12-13,US,08,08,CO,1720938,13740,0
2022-12-13,US,09,09,CT,935123,11656,0
2022-12-13,US,10,10,DE,319063,3184,0
2022-12-13,US,11,11,DC,172044,1407,0
2022-12-13,US,12,12,FL,7270410,83201,0
2022-12-13,US,13,13,GA,2953341,41172,0
2022-12-13,US,15,15,HI,368723,1744,0
2022-12-13,US,16,16,ID,507870,5280,0
2022-12-13,US,17,17,IL,3918785,40441,0
2022-12-13,US,18,18,IN,1977292,25230,0
2022-12-13,US,19,19,IA,877068,10316,0
2022-12-13,US,20,20,KS,906366,9692,0
2022-12-13,US,21,21,KY,1646271,17580,0
2022-12-13,US,22,22,LA,1477545,18296,0
2022-12-13,US,23,23,ME,303580,2776,0
2022-12-13,US,24,24,MD,1300511,15825,0
2022-12-13,US,25,25,MA,2124243,22574,0
2022-12-13,US,26,26,MI,2963404,40508,0
2022-12-13,US,27,27,MN,1719549,14155,0
2022-12-13,US,28,28,MS,946657,13063,0
2022-12-13,US,29,29,MO,1716472,22148,0
2022-12-13,US,30,30,MT,320156,3610,0
2022-12-13,US,31,31,NE,546753,4672,0
2022-12-13,US,32,32,NV,868630,11657,0
2022-12-13,US,33,33,NH,363677,2835,0
2022-12-13,US,34,34,NJ,2879897,35268,0
2022-12-13,US,35,35,NM,653719,8749,0
2022-12-13,US,36,36,NY,6464457,74414,0
2022-12-13,US,37,37,NC,3286948,27533,0
2022-12-13,US,38,38,ND,278399,2410,0
2022-12-13,US,39,39,OH,3259911,40644,0
2022-12-13,US,40,40,OK,1232202,17316,0
2022-12-13,US,41,41,OR,929127,8892,0
2022-12-13,US,42,42,PA,3375513,48527,0
2022-12-13,US,44,44,RI,439773,3762,0
2022-12-13,US,45,45,SC,1751646,18783,0
2022-12-13,US,46,46,SD,269886,3106,0
2022-12-13,US,47,47,TN,2399246,28406,0
2022-12-13,US,48,48,TX,8137427,91516,0
2022-12-13,US,49,49,UT,1066450,5138,0
2022-12-13,US,50,50,VT,147221,781,0
2022-12-13,US,51,51,VA,2169118,22559,0
2022-12-13,US,53,53,WA,1866343,14829,0
2022-12-13,US,54,54,WV,618099,7649,0
2022-12-13,US,55,55,WI,1941830,15697,0
2022-12-13,US,56,56,WY,182198,1950,0
2022-12-13,US,60,60,AS,8265,34,0
2022-12-13,US,66,66,GU,59574,410,0
2022-12-13,US,69,69,MP,13227,41,0
2022-12-13,US,72,72,PR,1029360,5449,0
2022-12-13,US,78,78,VI,23667,126,0
2022-12-13,US,DP,,,49,0,0
2022-12-13,US,GP,,,103,3,0
2022-12-13,US,RC,,,0,0,0
