date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-08-25,US,01,01,AL,665653,12000,0
2021-08-25,US,02,02,AK,85491,438,0
2021-08-25,US,04,04,AZ,991309,18638,0
2021-08-25,US,05,05,AR,441246,6774,0
2021-08-25,US,06,06,CA,4280215,65399,0
2021-08-25,US,08,08,CO,606236,7088,0
2021-08-25,US,09,09,CT,369132,8335,0
2021-08-25,US,10,10,DE,117587,1869,0
2021-08-25,US,11,11,DC,54156,1155,0
2021-08-25,US,12,12,FL,3071489,42252,0
2021-08-25,US,13,13,GA,1348019,22400,0
2021-08-25,US,15,15,HI,57747,573,0
2021-08-25,US,16,16,ID,216061,2316,0
2021-08-25,US,17,17,IL,1499022,26249,0
2021-08-25,US,18,18,IN,833968,14340,0
2021-08-25,US,19,19,IA,400082,6268,0
2021-08-25,US,20,20,KS,363319,5538,0
2021-08-25,US,21,21,KY,552501,7640,0
2021-08-25,US,22,22,LA,671237,12226,0
2021-08-25,US,23,23,ME,74313,926,0
2021-08-25,US,24,24,MD,489930,9967,0
2021-08-25,US,25,25,MA,750248,18199,0
2021-08-25,US,26,26,MI,1050153,21446,0
2021-08-25,US,27,27,MN,640459,7875,0
2021-08-25,US,28,28,MS,420174,8180,0
2021-08-25,US,29,29,MO,750929,10852,0
2021-08-25,US,30,30,MT,124278,1773,0
2021-08-25,US,31,31,NE,240028,2314,0
2021-08-25,US,32,32,NV,384135,6376,0
2021-08-25,US,33,33,NH,105883,1408,0
2021-08-25,US,34,34,NJ,1079900,26796,0
2021-08-25,US,35,35,NM,227636,4488,0
2021-08-25,US,36,36,NY,2248791,54100,0
2021-08-25,US,37,37,NC,1172571,14212,0
2021-08-25,US,38,38,ND,115668,1587,0
2021-08-25,US,39,39,OH,1192478,20729,0
2021-08-25,US,40,40,OK,534922,7812,0
2021-08-25,US,41,41,OR,263164,3086,0
2021-08-25,US,42,42,PA,1281199,28131,0
2021-08-25,US,44,44,RI,160948,2760,0
2021-08-25,US,45,45,SC,702894,10357,0
2021-08-25,US,46,46,SD,129866,2061,0
2021-08-25,US,47,47,TN,1002632,13228,0
2021-08-25,US,48,48,TX,3520818,55798,0
2021-08-25,US,49,49,UT,457098,2605,0
2021-08-25,US,50,50,VT,27355,271,0
2021-08-25,US,51,51,VA,747641,11715,0
2021-08-25,US,53,53,WA,542878,6448,0
2021-08-25,US,54,54,WV,181906,3036,0
2021-08-25,US,55,55,WI,722453,8416,0
2021-08-25,US,56,56,WY,72528,835,0
2021-08-25,US,66,66,GU,9759,145,0
2021-08-25,US,69,69,MP,183,2,0
2021-08-25,US,72,72,PR,166882,2786,0
2021-08-25,US,78,78,VI,5707,51,0
2021-08-25,US,DP,,,49,0,0
2021-08-25,US,GP,,,103,3,0
2021-08-25,US,RC,,,0,0,0
