date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-05-19,US,01,01,AL,12825,504,0
2020-05-19,US,02,02,AK,400,10,0
2020-05-19,US,04,04,AZ,14576,705,0
2020-05-19,US,05,05,AR,4923,102,0
2020-05-19,US,06,06,CA,84623,3403,0
2020-05-19,US,08,08,CO,22482,1257,0
2020-05-19,US,09,09,CT,38430,3472,0
2020-05-19,US,10,10,DE,8037,304,0
2020-05-19,US,11,11,DC,7434,400,0
2020-05-19,US,12,12,FL,46944,2052,0
2020-05-19,US,13,13,GA,38855,1675,0
2020-05-19,US,15,15,HI,641,17,0
2020-05-19,US,16,16,ID,2455,74,0
2020-05-19,US,17,17,IL,98030,4379,0
2020-05-19,US,18,18,IN,28705,1824,0
2020-05-19,US,19,19,IA,15296,367,0
2020-05-19,US,20,20,KS,8353,199,0
2020-05-19,US,21,21,KY,8069,366,0
2020-05-19,US,22,22,LA,35038,2581,0
2020-05-19,US,23,23,ME,1741,73,0
2020-05-19,US,24,24,MD,41546,2081,0
2020-05-19,US,25,25,MA,87925,5938,0
2020-05-19,US,26,26,MI,52350,5017,0
2020-05-19,US,27,27,MN,17029,757,0
2020-05-19,US,28,28,MS,11704,554,0
2020-05-19,US,29,29,MO,11411,631,0
2020-05-19,US,30,30,MT,471,16,0
2020-05-19,US,31,31,NE,10854,123,0
2020-05-19,US,32,32,NV,7096,358,0
2020-05-19,US,33,33,NH,3721,172,0
2020-05-19,US,34,34,NJ,149533,10587,0
2020-05-19,US,35,35,NM,6192,276,0
2020-05-19,US,36,36,NY,352845,28558,0
2020-05-19,US,37,37,NC,19239,693,0
2020-05-19,US,38,38,ND,1994,45,0
2020-05-19,US,39,39,OH,28952,1720,0
2020-05-19,US,40,40,OK,5489,293,0
2020-05-19,US,41,41,OR,3726,140,0
2020-05-19,US,42,42,PA,67311,4628,0
2020-05-19,US,44,44,RI,12951,532,0
2020-05-19,US,45,45,SC,9056,399,0
2020-05-19,US,46,46,SD,4085,46,0
2020-05-19,US,47,47,TN,18412,305,0
2020-05-19,US,48,48,TX,50740,1465,0
2020-05-19,US,49,49,UT,7518,88,0
2020-05-19,US,50,50,VT,944,54,0
2020-05-19,US,51,51,VA,32145,1042,0
2020-05-19,US,53,53,WA,18811,1048,0
2020-05-19,US,54,54,WV,1502,68,0
2020-05-19,US,55,55,WI,12885,467,0
2020-05-19,US,56,56,WY,776,10,0
2020-05-19,US,66,66,GU,154,5,0
2020-05-19,US,69,69,MP,21,2,0
2020-05-19,US,72,72,PR,2805,124,0
2020-05-19,US,78,78,VI,69,6,0
2020-05-19,US,DP,,,49,0,0
2020-05-19,US,GP,,,103,3,0
2020-05-19,US,RC,,,0,0,289392
