date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-10-05,US,01,01,AL,159476,2559,0
2020-10-05,US,02,02,AK,8613,58,0
2020-10-05,US,04,04,AZ,221070,5707,0
2020-10-05,US,05,05,AR,87430,1447,0
2020-10-05,US,06,06,CA,838480,16171,0
2020-10-05,US,08,08,CO,73537,2069,0
2020-10-05,US,09,09,CT,59120,4517,0
2020-10-05,US,10,10,DE,21363,645,0
2020-10-05,US,11,11,DC,15547,631,0
2020-10-05,US,12,12,FL,717874,14712,0
2020-10-05,US,13,13,GA,323714,7192,0
2020-10-05,US,15,15,HI,12854,157,0
2020-10-05,US,16,16,ID,44422,487,0
2020-10-05,US,17,17,IL,306088,9054,0
2020-10-05,US,18,18,IN,125976,3681,0
2020-10-05,US,19,19,IA,93260,1398,0
2020-10-05,US,20,20,KS,63979,706,0
2020-10-05,US,21,21,KY,73158,1214,0
2020-10-05,US,22,22,LA,168512,5586,0
2020-10-05,US,23,23,ME,5544,142,0
2020-10-05,US,24,24,MD,127791,3961,0
2020-10-05,US,25,25,MA,135462,9530,0
2020-10-05,US,26,26,MI,142726,7139,0
2020-10-05,US,27,27,MN,104799,2136,0
2020-10-05,US,28,28,MS,100703,3013,0
2020-10-05,US,29,29,MO,135604,2175,0
2020-10-05,US,30,30,MT,14847,190,0
2020-10-05,US,31,31,NE,48259,503,0
2020-10-05,US,32,32,NV,82437,1623,0
2020-10-05,US,33,33,NH,8645,443,0
2020-10-05,US,34,34,NJ,214540,16138,0
2020-10-05,US,35,35,NM,30632,894,0
2020-10-05,US,36,36,NY,468840,33402,0
2020-10-05,US,37,37,NC,219754,3637,0
2020-10-05,US,38,38,ND,23862,277,0
2020-10-05,US,39,39,OH,159964,4931,0
2020-10-05,US,40,40,OK,91982,1055,0
2020-10-05,US,41,41,OR,35049,572,0
2020-10-05,US,42,42,PA,169101,8207,0
2020-10-05,US,44,44,RI,25419,1121,0
2020-10-05,US,45,45,SC,152159,3456,0
2020-10-05,US,46,46,SD,24598,248,0
2020-10-05,US,47,47,TN,203699,2597,0
2020-10-05,US,48,48,TX,799793,16717,0
2020-10-05,US,49,49,UT,78723,482,0
2020-10-05,US,50,50,VT,1817,58,0
2020-10-05,US,51,51,VA,152557,3276,0
2020-10-05,US,53,53,WA,92136,2135,0
2020-10-05,US,54,54,WV,16749,367,0
2020-10-05,US,55,55,WI,134359,1381,0
2020-10-05,US,56,56,WY,6629,53,0
2020-10-05,US,66,66,GU,2753,55,0
2020-10-05,US,69,69,MP,75,2,0
2020-10-05,US,72,72,PR,51305,695,0
2020-10-05,US,78,78,VI,1322,20,0
2020-10-05,US,DP,,,49,0,0
2020-10-05,US,GP,,,103,3,0
2020-10-05,US,RC,,,0,0,2935142
