date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-08-25,US,01,01,AL,118190,2037,0
2020-08-25,US,02,02,AK,4843,36,0
2020-08-25,US,04,04,AZ,199273,4792,0
2020-08-25,US,05,05,AR,57374,711,0
2020-08-25,US,06,06,CA,683935,12382,0
2020-08-25,US,08,08,CO,55800,1926,0
2020-08-25,US,09,09,CT,52040,4463,0
2020-08-25,US,10,10,DE,16962,603,0
2020-08-25,US,11,11,DC,13684,604,0
2020-08-25,US,12,12,FL,605502,10580,0
2020-08-25,US,13,13,GA,258354,5262,0
2020-08-25,US,15,15,HI,6984,49,0
2020-08-25,US,16,16,ID,30465,326,0
2020-08-25,US,17,17,IL,224887,8126,0
2020-08-25,US,18,18,IN,88421,3241,0
2020-08-25,US,19,19,IA,57606,1059,0
2020-08-25,US,20,20,KS,38836,430,0
2020-08-25,US,21,21,KY,44568,895,0
2020-08-25,US,22,22,LA,144116,4797,0
2020-08-25,US,23,23,ME,4369,131,0
2020-08-25,US,24,24,MD,105046,3707,0
2020-08-25,US,25,25,MA,126420,8961,0
2020-08-25,US,26,26,MI,108637,6684,0
2020-08-25,US,27,27,MN,70707,1825,0
2020-08-25,US,28,28,MS,79206,2315,0
2020-08-25,US,29,29,MO,77640,1470,0
2020-08-25,US,30,30,MT,6624,97,0
2020-08-25,US,31,31,NE,32348,383,0
2020-08-25,US,32,32,NV,66413,1230,0
2020-08-25,US,33,33,NH,7156,429,0
2020-08-25,US,34,34,NJ,193315,15953,0
2020-08-25,US,35,35,NM,24606,752,0
2020-08-25,US,36,36,NY,430774,32918,0
2020-08-25,US,37,37,NC,157741,2570,0
2020-08-25,US,38,38,ND,10229,138,0
2020-08-25,US,39,39,OH,116495,3996,0
2020-08-25,US,40,40,OK,54172,744,0
2020-08-25,US,41,41,OR,25391,428,0
2020-08-25,US,42,42,PA,134760,7582,0
2020-08-25,US,44,44,RI,21372,1039,0
2020-08-25,US,45,45,SC,113488,2529,0
2020-08-25,US,46,46,SD,11505,161,0
2020-08-25,US,47,47,TN,145417,1628,0
2020-08-25,US,48,48,TX,609534,12277,0
2020-08-25,US,49,49,UT,49767,397,0
2020-08-25,US,50,50,VT,1572,58,0
2020-08-25,US,51,51,VA,114626,2494,0
2020-08-25,US,53,53,WA,72634,1862,0
2020-08-25,US,54,54,WV,9399,187,0
2020-08-25,US,55,55,WI,71492,1094,0
2020-08-25,US,56,56,WY,3632,37,0
2020-08-25,US,66,66,GU,984,7,0
2020-08-25,US,69,69,MP,54,2,0
2020-08-25,US,72,72,PR,30720,395,0
2020-08-25,US,78,78,VI,998,12,0
2020-08-25,US,DP,,,49,0,0
2020-08-25,US,GP,,,103,3,0
2020-08-25,US,RC,,,0,0,2053699
