date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-07-15,US,01,01,AL,557578,11439,0
2021-07-15,US,02,02,AK,72153,381,0
2021-07-15,US,04,04,AZ,904865,18083,0
2021-07-15,US,05,05,AR,361238,5981,0
2021-07-15,US,06,06,CA,3849540,64043,0
2021-07-15,US,08,08,CO,564686,6872,0
2021-07-15,US,09,09,CT,350536,8282,0
2021-07-15,US,10,10,DE,110231,1696,0
2021-07-15,US,11,11,DC,49615,1145,0
2021-07-15,US,12,12,FL,2404895,38157,0
2021-07-15,US,13,13,GA,1144890,21546,0
2021-07-15,US,15,15,HI,38819,522,0
2021-07-15,US,16,16,ID,196695,2169,0
2021-07-15,US,17,17,IL,1399270,25783,0
2021-07-15,US,18,18,IN,759618,13939,0
2021-07-15,US,19,19,IA,375278,6158,0
2021-07-15,US,20,20,KS,323302,5197,0
2021-07-15,US,21,21,KY,469214,7281,0
2021-07-15,US,22,22,LA,494340,10821,0
2021-07-15,US,23,23,ME,69374,877,0
2021-07-15,US,24,24,MD,463665,9773,0
2021-07-15,US,25,25,MA,711943,18017,0
2021-07-15,US,26,26,MI,1002488,21092,0
2021-07-15,US,27,27,MN,607278,7725,0
2021-07-15,US,28,28,MS,326270,7460,0
2021-07-15,US,29,29,MO,647237,9882,0
2021-07-15,US,30,30,MT,114576,1686,0
2021-07-15,US,31,31,NE,225711,2270,0
2021-07-15,US,32,32,NV,342230,5752,0
2021-07-15,US,33,33,NH,99875,1381,0
2021-07-15,US,34,34,NJ,1027460,26529,0
2021-07-15,US,35,35,NM,207002,4372,0
2021-07-15,US,36,36,NY,2123452,53759,0
2021-07-15,US,37,37,NC,1021853,13519,0
2021-07-15,US,38,38,ND,110958,1567,0
2021-07-15,US,39,39,OH,1115789,20411,0
2021-07-15,US,40,40,OK,463857,7417,0
2021-07-15,US,41,41,OR,211631,2810,0
2021-07-15,US,42,42,PA,1219722,27782,0
2021-07-15,US,44,44,RI,152927,2736,0
2021-07-15,US,45,45,SC,601232,9865,0
2021-07-15,US,46,46,SD,124764,2041,0
2021-07-15,US,47,47,TN,872934,12628,0
2021-07-15,US,48,48,TX,3032699,52763,0
2021-07-15,US,49,49,UT,421950,2410,0
2021-07-15,US,50,50,VT,24529,258,0
2021-07-15,US,51,51,VA,684054,11471,0
2021-07-15,US,53,53,WA,459306,6036,0
2021-07-15,US,54,54,WV,164843,2917,0
2021-07-15,US,55,55,WI,679604,8198,0
2021-07-15,US,56,56,WY,63455,760,0
2021-07-15,US,66,66,GU,8473,142,0
2021-07-15,US,69,69,MP,183,2,0
2021-07-15,US,72,72,PR,141284,2560,0
2021-07-15,US,78,78,VI,4119,32,0
2021-07-15,US,DP,,,49,0,0
2021-07-15,US,GP,,,103,3,0
2021-07-15,US,RC,,,0,0,0
