date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-07-11,US,01,01,AL,52802,1114,0
2020-07-11,US,02,02,AK,1385,17,0
2020-07-11,US,04,04,AZ,119930,2151,0
2020-07-11,US,05,05,AR,27864,319,0
2020-07-11,US,06,06,CA,326299,7027,0
2020-07-11,US,08,08,CO,36591,1725,0
2020-07-11,US,09,09,CT,47287,4348,0
2020-07-11,US,10,10,DE,12743,517,0
2020-07-11,US,11,11,DC,10801,568,0
2020-07-11,US,12,12,FL,254511,4197,0
2020-07-11,US,13,13,GA,114401,2996,0
2020-07-11,US,15,15,HI,1200,19,0
2020-07-11,US,16,16,ID,10506,102,0
2020-07-11,US,17,17,IL,154094,7369,0
2020-07-11,US,18,18,IN,51079,2756,0
2020-07-11,US,19,19,IA,34658,748,0
2020-07-11,US,20,20,KS,18687,295,0
2020-07-11,US,21,21,KY,19121,622,0
2020-07-11,US,22,22,LA,76803,3403,0
2020-07-11,US,23,23,ME,3520,112,0
2020-07-11,US,24,24,MD,72467,3310,0
2020-07-11,US,25,25,MA,111398,8310,0
2020-07-11,US,26,26,MI,76370,6313,0
2020-07-11,US,27,27,MN,41571,1537,0
2020-07-11,US,28,28,MS,35419,1230,0
2020-07-11,US,29,29,MO,28262,1091,0
2020-07-11,US,30,30,MT,1677,29,0
2020-07-11,US,31,31,NE,20998,285,0
2020-07-11,US,32,32,NV,26838,592,0
2020-07-11,US,33,33,NH,6024,391,0
2020-07-11,US,34,34,NJ,176332,15525,0
2020-07-11,US,35,35,NM,14773,543,0
2020-07-11,US,36,36,NY,401029,32343,0
2020-07-11,US,37,37,NC,83906,1513,0
2020-07-11,US,38,38,ND,4243,87,0
2020-07-11,US,39,39,OH,64214,3036,0
2020-07-11,US,40,40,OK,19779,421,0
2020-07-11,US,41,41,OR,11851,232,0
2020-07-11,US,42,42,PA,99216,6897,0
2020-07-11,US,44,44,RI,17312,976,0
2020-07-11,US,45,45,SC,54699,951,0
2020-07-11,US,46,46,SD,7454,109,0
2020-07-11,US,47,47,TN,61006,738,0
2020-07-11,US,48,48,TX,255320,3342,0
2020-07-11,US,49,49,UT,28855,212,0
2020-07-11,US,50,50,VT,1283,56,0
2020-07-11,US,51,51,VA,69782,1962,0
2020-07-11,US,53,53,WA,40672,1400,0
2020-07-11,US,54,54,WV,4146,96,0
2020-07-11,US,55,55,WI,35679,821,0
2020-07-11,US,56,56,WY,1839,21,0
2020-07-11,US,66,66,GU,312,5,0
2020-07-11,US,69,69,MP,33,2,0
2020-07-11,US,72,72,PR,9366,167,0
2020-07-11,US,78,78,VI,167,6,0
2020-07-11,US,DP,,,49,0,0
2020-07-11,US,GP,,,103,3,0
2020-07-11,US,RC,,,0,0,995576
