date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-07-18,US,01,01,AL,66181,1286,0
2020-07-18,US,02,02,AK,1796,18,0
2020-07-18,US,04,04,AZ,141265,2730,0
2020-07-18,US,05,05,AR,32533,357,0
2020-07-18,US,06,06,CA,388450,7702,0
2020-07-18,US,08,08,CO,39788,1752,0
2020-07-18,US,09,09,CT,47893,4396,0
2020-07-18,US,10,10,DE,13429,523,0
2020-07-18,US,11,11,DC,11194,578,0
2020-07-18,US,12,12,FL,337569,4895,0
2020-07-18,US,13,13,GA,139880,3169,0
2020-07-18,US,15,15,HI,1354,24,0
2020-07-18,US,16,16,ID,14303,119,0
2020-07-18,US,17,17,IL,161785,7483,0
2020-07-18,US,18,18,IN,55654,2820,0
2020-07-18,US,19,19,IA,38313,789,0
2020-07-18,US,20,20,KS,21693,308,0
2020-07-18,US,21,21,KY,22184,667,0
2020-07-18,US,22,22,LA,88590,3509,0
2020-07-18,US,23,23,ME,3645,117,0
2020-07-18,US,24,24,MD,77206,3368,0
2020-07-18,US,25,25,MA,113238,8419,0
2020-07-18,US,26,26,MI,81338,6364,0
2020-07-18,US,27,27,MN,45470,1578,0
2020-07-18,US,28,28,MS,41846,1346,0
2020-07-18,US,29,29,MO,33428,1136,0
2020-07-18,US,30,30,MT,2471,37,0
2020-07-18,US,31,31,NE,22481,301,0
2020-07-18,US,32,32,NV,34477,646,0
2020-07-18,US,33,33,NH,6188,396,0
2020-07-18,US,34,34,NJ,178523,15699,0
2020-07-18,US,35,35,NM,16736,569,0
2020-07-18,US,36,36,NY,406305,32478,0
2020-07-18,US,37,37,NC,98092,1648,0
2020-07-18,US,38,38,ND,4907,90,0
2020-07-18,US,39,39,OH,73821,3132,0
2020-07-18,US,40,40,OK,25057,451,0
2020-07-18,US,41,41,OR,14149,257,0
2020-07-18,US,42,42,PA,104780,7015,0
2020-07-18,US,44,44,RI,17793,990,0
2020-07-18,US,45,45,SC,67612,1135,0
2020-07-18,US,46,46,SD,7862,116,0
2020-07-18,US,47,47,TN,76336,838,0
2020-07-18,US,48,48,TX,327611,4193,0
2020-07-18,US,49,49,UT,33332,243,0
2020-07-18,US,50,50,VT,1338,56,0
2020-07-18,US,51,51,VA,76373,2025,0
2020-07-18,US,53,53,WA,46956,1448,0
2020-07-18,US,54,54,WV,4894,100,0
2020-07-18,US,55,55,WI,41485,843,0
2020-07-18,US,56,56,WY,2108,24,0
2020-07-18,US,66,66,GU,315,5,0
2020-07-18,US,69,69,MP,37,2,0
2020-07-18,US,72,72,PR,11453,178,0
2020-07-18,US,78,78,VI,283,6,0
2020-07-18,US,DP,,,49,0,0
2020-07-18,US,GP,,,103,3,0
2020-07-18,US,RC,,,0,0,1122720
