date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2022-07-05,US,01,01,AL,1363194,19766,0
2022-07-05,US,02,02,AK,272415,1285,0
2022-07-05,US,04,04,AZ,2125567,30515,0
2022-07-05,US,05,05,AR,869072,11589,0
2022-07-05,US,06,06,CA,10224139,92475,0
2022-07-05,US,08,08,CO,1544235,12777,0
2022-07-05,US,09,09,CT,833551,11045,0
2022-07-05,US,10,10,DE,286227,2984,0
2022-07-05,US,11,11,DC,157303,1351,0
2022-07-05,US,12,12,FL,6537512,76031,0
2022-07-05,US,13,13,GA,2647568,38579,0
2022-07-05,US,15,15,HI,308695,1504,0
2022-07-05,US,16,16,ID,464094,4981,0
2022-07-05,US,17,17,IL,3446267,38616,0
2022-07-05,US,18,18,IN,1775886,23882,0
2022-07-05,US,19,19,IA,799184,9688,0
2022-07-05,US,20,20,KS,807702,8952,0
2022-07-05,US,21,21,KY,1408913,16182,0
2022-07-05,US,22,22,LA,1315361,17421,0
2022-07-05,US,23,23,ME,270331,2424,0
2022-07-05,US,24,24,MD,1137909,14805,0
2022-07-05,US,25,25,MA,1931029,20970,0
2022-07-05,US,26,26,MI,2619533,36982,0
2022-07-05,US,27,27,MN,1552840,13127,0
2022-07-05,US,28,28,MS,839997,12527,0
2022-07-05,US,29,29,MO,1518157,20947,0
2022-07-05,US,30,30,MT,287145,3445,0
2022-07-05,US,31,31,NE,500574,4342,0
2022-07-05,US,32,32,NV,766702,11039,0
2022-07-05,US,33,33,NH,333081,2589,0
2022-07-05,US,34,34,NJ,2502617,34066,0
2022-07-05,US,35,35,NM,567816,7950,0
2022-07-05,US,36,36,NY,5639141,69715,0
2022-07-05,US,37,37,NC,2867218,25209,0
2022-07-05,US,38,38,ND,250319,2296,0
2022-07-05,US,39,39,OH,2848453,38852,0
2022-07-05,US,40,40,OK,1079454,15441,0
2022-07-05,US,41,41,OR,817838,7822,0
2022-07-05,US,42,42,PA,3007516,45766,0
2022-07-05,US,44,44,RI,403677,3611,0
2022-07-05,US,45,45,SC,1546406,18033,0
2022-07-05,US,46,46,SD,244523,2938,0
2022-07-05,US,47,47,TN,2132710,26722,0
2022-07-05,US,48,48,TX,7239543,88765,0
2022-07-05,US,49,49,UT,982895,4834,0
2022-07-05,US,50,50,VT,135668,683,0
2022-07-05,US,51,51,VA,1881525,20673,0
2022-07-05,US,53,53,WA,1666301,13275,0
2022-07-05,US,54,54,WV,535208,7069,0
2022-07-05,US,55,55,WI,1732689,14819,0
2022-07-05,US,56,56,WY,165619,1834,0
2022-07-05,US,60,60,AS,6505,31,0
2022-07-05,US,66,66,GU,52363,372,0
2022-07-05,US,69,69,MP,11829,35,0
2022-07-05,US,72,72,PR,782933,4597,0
2022-07-05,US,78,78,VI,20995,118,0
2022-07-05,US,DP,,,49,0,0
2022-07-05,US,GP,,,103,3,0
2022-07-05,US,RC,,,0,0,0
