date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-03-15,US,01,01,AL,12,0,0
2020-03-15,US,02,02,AK,1,0,0
2020-03-15,US,04,04,AZ,13,0,1
2020-03-15,US,05,05,AR,16,0,0
2020-03-15,US,06,06,CA,426,6,6
2020-03-15,US,08,08,CO,131,1,0
2020-03-15,US,09,09,CT,24,0,0
2020-03-15,US,10,10,DE,7,0,0
2020-03-15,US,11,11,DC,16,0,0
2020-03-15,US,12,12,FL,115,4,0
2020-03-15,US,13,13,GA,99,1,0
2020-03-15,US,15,15,HI,6,0,0
2020-03-15,US,16,16,ID,5,0,0
2020-03-15,US,17,17,IL,93,0,2
2020-03-15,US,18,18,IN,20,0,0
2020-03-15,US,19,19,IA,18,0,0
2020-03-15,US,20,20,KS,8,1,0
2020-03-15,US,21,21,KY,20,0,0
2020-03-15,US,22,22,LA,91,2,0
2020-03-15,US,23,23,ME,12,0,0
2020-03-15,US,24,24,MD,32,0,0
2020-03-15,US,25,25,MA,164,0,1
2020-03-15,US,26,26,MI,33,0,0
2020-03-15,US,27,27,MN,35,0,0
2020-03-15,US,28,28,MS,10,0,0
2020-03-15,US,29,29,MO,5,0,0
2020-03-15,US,30,30,MT,7,0,0
2020-03-15,US,31,31,NE,17,0,0
2020-03-15,US,32,32,NV,24,0,0
2020-03-15,US,33,33,NH,13,0,0
2020-03-15,US,34,34,NJ,98,2,0
2020-03-15,US,35,35,NM,13,0,0
2020-03-15,US,36,36,NY,732,3,0
2020-03-15,US,37,37,NC,33,0,0
2020-03-15,US,38,38,ND,1,0,0
2020-03-15,US,39,39,OH,37,0,0
2020-03-15,US,40,40,OK,7,0,0
2020-03-15,US,41,41,OR,36,1,0
2020-03-15,US,42,42,PA,66,0,0
2020-03-15,US,44,44,RI,20,0,0
2020-03-15,US,45,45,SC,28,0,0
2020-03-15,US,46,46,SD,9,1,0
2020-03-15,US,47,47,TN,39,0,0
2020-03-15,US,48,48,TX,72,0,0
2020-03-15,US,49,49,UT,28,0,0
2020-03-15,US,50,50,VT,8,0,0
2020-03-15,US,51,51,VA,45,1,0
2020-03-15,US,53,53,WA,643,40,1
2020-03-15,US,54,54,WV,0,0,0
2020-03-15,US,55,55,WI,32,0,1
2020-03-15,US,56,56,WY,3,0,0
2020-03-15,US,66,66,GU,3,0,0
2020-03-15,US,72,72,PR,5,0,0
2020-03-15,US,78,78,VI,1,0,0
2020-03-15,US,DP,,,46,0,0
2020-03-15,US,GP,,,21,0,0
