date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2020-04-08,US,01,01,AL,2614,66,0
2020-04-08,US,02,02,AK,226,7,0
2020-04-08,US,04,04,AZ,3036,80,0
2020-04-08,US,05,05,AR,1000,18,0
2020-04-08,US,06,06,CA,18902,495,0
2020-04-08,US,08,08,CO,5655,193,0
2020-04-08,US,09,09,CT,7781,326,0
2020-04-08,US,10,10,DE,1116,19,0
2020-04-08,US,11,11,DC,1440,27,0
2020-04-08,US,12,12,FL,15456,309,0
2020-04-08,US,13,13,GA,9901,362,0
2020-04-08,US,15,15,HI,410,5,0
2020-04-08,US,16,16,ID,1210,15,0
2020-04-08,US,17,17,IL,15078,462,0
2020-04-08,US,18,18,IN,5943,203,0
2020-04-08,US,19,19,IA,1145,27,0
2020-04-08,US,20,20,KS,1046,38,0
2020-04-08,US,21,21,KY,1149,65,0
2020-04-08,US,22,22,LA,17030,652,0
2020-04-08,US,23,23,ME,537,14,0
2020-04-08,US,24,24,MD,5529,124,0
2020-04-08,US,25,25,MA,16790,433,0
2020-04-08,US,26,26,MI,20346,959,0
2020-04-08,US,27,27,MN,1154,39,0
2020-04-08,US,28,28,MS,2003,67,0
2020-04-08,US,29,29,MO,3361,86,0
2020-04-08,US,30,30,MT,332,6,0
2020-04-08,US,31,31,NE,519,12,0
2020-04-08,US,32,32,NV,2259,72,0
2020-04-08,US,33,33,NH,747,13,0
2020-04-08,US,34,34,NJ,47437,1504,0
2020-04-08,US,35,35,NM,902,13,0
2020-04-08,US,36,36,NY,151061,6268,0
2020-04-08,US,37,37,NC,3499,66,0
2020-04-08,US,38,38,ND,251,4,0
2020-04-08,US,39,39,OH,5148,193,0
2020-04-08,US,40,40,OK,1526,79,0
2020-04-08,US,41,41,OR,1181,33,0
2020-04-08,US,42,42,PA,16631,318,0
2020-04-08,US,44,44,RI,1450,35,0
2020-04-08,US,45,45,SC,2417,51,0
2020-04-08,US,46,46,SD,393,6,0
2020-04-08,US,47,47,TN,4363,80,0
2020-04-08,US,48,48,TX,9858,212,0
2020-04-08,US,49,49,UT,1855,13,0
2020-04-08,US,50,50,VT,605,23,0
2020-04-08,US,51,51,VA,3645,66,0
2020-04-08,US,53,53,WA,9276,489,0
2020-04-08,US,54,54,WV,483,4,0
2020-04-08,US,55,55,WI,2710,100,0
2020-04-08,US,56,56,WY,221,0,0
2020-04-08,US,66,66,GU,121,4,0
2020-04-08,US,69,69,MP,11,2,0
2020-04-08,US,72,72,PR,620,24,0
2020-04-08,US,78,78,VI,45,1,0
2020-04-08,US,DP,,,49,0,0
2020-04-08,US,GP,,,103,3,0
2020-04-08,US,RC,,,0,0,23559
