date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-02-17,US,01,01,AL,483167,9346,0
2021-02-17,US,02,02,AK,56968,288,0
2021-02-17,US,04,04,AZ,801055,15063,0
2021-02-17,US,05,05,AR,314192,5313,0
2021-02-17,US,06,06,CA,3504633,47843,0
2021-02-17,US,08,08,CO,416174,5838,0
2021-02-17,US,09,09,CT,271356,7476,0
2021-02-17,US,10,10,DE,83581,1316,0
2021-02-17,US,11,11,DC,39180,985,0
2021-02-17,US,12,12,FL,1844627,29311,0
2021-02-17,US,13,13,GA,973247,16273,0
2021-02-17,US,15,15,HI,27132,426,0
2021-02-17,US,16,16,ID,168353,1817,0
2021-02-17,US,17,17,IL,1166717,22224,0
2021-02-17,US,18,18,IN,651453,12250,0
2021-02-17,US,19,19,IA,330906,5306,0
2021-02-17,US,20,20,KS,291093,4482,0
2021-02-17,US,21,21,KY,391772,4336,0
2021-02-17,US,22,22,LA,421018,9391,0
2021-02-17,US,23,23,ME,42877,654,0
2021-02-17,US,24,24,MD,372980,7630,0
2021-02-17,US,25,25,MA,561936,15623,0
2021-02-17,US,26,26,MI,632772,16160,0
2021-02-17,US,27,27,MN,475379,6458,0
2021-02-17,US,28,28,MS,289398,6524,0
2021-02-17,US,29,29,MO,488981,7819,0
2021-02-17,US,30,30,MT,97900,1334,0
2021-02-17,US,31,31,NE,197746,2018,0
2021-02-17,US,32,32,NV,289392,4774,0
2021-02-17,US,33,33,NH,71965,1148,0
2021-02-17,US,34,34,NJ,755174,22632,0
2021-02-17,US,35,35,NM,181332,3562,0
2021-02-17,US,36,36,NY,1559042,46267,0
2021-02-17,US,37,37,NC,829507,10670,0
2021-02-17,US,38,38,ND,98901,1461,0
2021-02-17,US,39,39,OH,945107,16513,0
2021-02-17,US,40,40,OK,415858,4089,0
2021-02-17,US,41,41,OR,151257,2143,0
2021-02-17,US,42,42,PA,905370,23284,0
2021-02-17,US,44,44,RI,122440,2352,0
2021-02-17,US,45,45,SC,492369,8117,0
2021-02-17,US,46,46,SD,110685,1844,0
2021-02-17,US,47,47,TN,760303,10985,0
2021-02-17,US,48,48,TX,2576098,41496,0
2021-02-17,US,49,49,UT,363248,1806,0
2021-02-17,US,50,50,VT,13996,191,0
2021-02-17,US,51,51,VA,555592,7075,0
2021-02-17,US,53,53,WA,330807,4759,0
2021-02-17,US,54,54,WV,128405,2225,0
2021-02-17,US,55,55,WI,609189,6798,0
2021-02-17,US,56,56,WY,53450,662,0
2021-02-17,US,66,66,GU,7703,130,0
2021-02-17,US,69,69,MP,135,2,0
2021-02-17,US,72,72,PR,98428,1930,0
2021-02-17,US,78,78,VI,2545,25,0
2021-02-17,US,DP,,,49,0,0
2021-02-17,US,GP,,,103,3,0
2021-02-17,US,RC,,,0,0,0
