date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-06-08,US,01,01,AL,546540,11220,0
2021-06-08,US,02,02,AK,70520,369,0
2021-06-08,US,04,04,AZ,884609,17713,0
2021-06-08,US,05,05,AR,342726,5852,0
2021-06-08,US,06,06,CA,3797937,63605,0
2021-06-08,US,08,08,CO,547791,6639,0
2021-06-08,US,09,09,CT,348154,8255,0
2021-06-08,US,10,10,DE,109188,1677,0
2021-06-08,US,11,11,DC,49119,1137,0
2021-06-08,US,12,12,FL,2332867,36973,0
2021-06-08,US,13,13,GA,1126789,21024,0
2021-06-08,US,15,15,HI,36685,505,0
2021-06-08,US,16,16,ID,193157,2105,0
2021-06-08,US,17,17,IL,1385772,25386,0
2021-06-08,US,18,18,IN,747447,13696,0
2021-06-08,US,19,19,IA,372156,6078,0
2021-06-08,US,20,20,KS,316272,5101,0
2021-06-08,US,21,21,KY,461119,7109,0
2021-06-08,US,22,22,LA,473879,10622,0
2021-06-08,US,23,23,ME,68333,840,0
2021-06-08,US,24,24,MD,460737,9653,0
2021-06-08,US,25,25,MA,708316,17917,0
2021-06-08,US,26,26,MI,995759,20658,0
2021-06-08,US,27,27,MN,603005,7562,0
2021-06-08,US,28,28,MS,318578,7343,0
2021-06-08,US,29,29,MO,610053,9593,0
2021-06-08,US,30,30,MT,112518,1634,0
2021-06-08,US,31,31,NE,223685,2254,0
2021-06-08,US,32,32,NV,326366,5610,0
2021-06-08,US,33,33,NH,98944,1357,0
2021-06-08,US,34,34,NJ,1018307,26285,0
2021-06-08,US,35,35,NM,203747,4287,0
2021-06-08,US,36,36,NY,2106852,53483,0
2021-06-08,US,37,37,NC,1006265,13212,0
2021-06-08,US,38,38,ND,110254,1547,0
2021-06-08,US,39,39,OH,1105329,20021,0
2021-06-08,US,40,40,OK,453970,7316,0
2021-06-08,US,41,41,OR,203671,2700,0
2021-06-08,US,42,42,PA,1211114,27395,0
2021-06-08,US,44,44,RI,152106,2719,0
2021-06-08,US,45,45,SC,594345,9754,0
2021-06-08,US,46,46,SD,124302,2023,0
2021-06-08,US,47,47,TN,864384,12492,0
2021-06-08,US,48,48,TX,2966038,51777,0
2021-06-08,US,49,49,UT,408068,2316,0
2021-06-08,US,50,50,VT,24295,256,0
2021-06-08,US,51,51,VA,677013,11253,0
2021-06-08,US,53,53,WA,441591,5785,0
2021-06-08,US,54,54,WV,162636,2822,0
2021-06-08,US,55,55,WI,675650,7981,0
2021-06-08,US,56,56,WY,60849,725,0
2021-06-08,US,66,66,GU,8215,139,0
2021-06-08,US,69,69,MP,183,2,0
2021-06-08,US,72,72,PR,139142,2524,0
2021-06-08,US,78,78,VI,3608,28,0
2021-06-08,US,DP,,,49,0,0
2021-06-08,US,GP,,,103,3,0
2021-06-08,US,RC,,,0,0,0
