date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-06-14,US,01,01,AL,547873,11274,0
2021-06-14,US,02,02,AK,70717,373,0
2021-06-14,US,04,04,AZ,887146,17768,0
2021-06-14,US,05,05,AR,344067,5863,0
2021-06-14,US,06,06,CA,3803094,63204,0
2021-06-14,US,08,08,CO,551328,6690,0
2021-06-14,US,09,09,CT,348465,8263,0
2021-06-14,US,10,10,DE,109379,1679,0
2021-06-14,US,11,11,DC,49158,1137,0
2021-06-14,US,12,12,FL,2344321,37265,0
2021-06-14,US,13,13,GA,1128870,21158,0
2021-06-14,US,15,15,HI,37067,506,0
2021-06-14,US,16,16,ID,193743,2116,0
2021-06-14,US,17,17,IL,1387679,25490,0
2021-06-14,US,18,18,IN,749532,13746,0
2021-06-14,US,19,19,IA,372650,6102,0
2021-06-14,US,20,20,KS,317119,5125,0
2021-06-14,US,21,21,KY,462432,7163,0
2021-06-14,US,22,22,LA,475908,10655,0
2021-06-14,US,23,23,ME,68606,845,0
2021-06-14,US,24,24,MD,461325,9688,0
2021-06-14,US,25,25,MA,708933,17947,0
2021-06-14,US,26,26,MI,997375,20787,0
2021-06-14,US,27,27,MN,603876,7610,0
2021-06-14,US,28,28,MS,319381,7354,0
2021-06-14,US,29,29,MO,613266,9618,0
2021-06-14,US,30,30,MT,112850,1643,0
2021-06-14,US,31,31,NE,223847,2258,0
2021-06-14,US,32,32,NV,327579,5626,0
2021-06-14,US,33,33,NH,99143,1363,0
2021-06-14,US,34,34,NJ,1019794,26334,0
2021-06-14,US,35,35,NM,204271,4302,0
2021-06-14,US,36,36,NY,2109677,53558,0
2021-06-14,US,37,37,NC,1008926,13292,0
2021-06-14,US,38,38,ND,110440,1551,0
2021-06-14,US,39,39,OH,1107225,20091,0
2021-06-14,US,40,40,OK,454884,7325,0
2021-06-14,US,41,41,OR,205154,2730,0
2021-06-14,US,42,42,PA,1213350,27490,0
2021-06-14,US,44,44,RI,152273,2722,0
2021-06-14,US,45,45,SC,595201,9790,0
2021-06-14,US,46,46,SD,124356,2026,0
2021-06-14,US,47,47,TN,865085,12498,0
2021-06-14,US,48,48,TX,2978351,51940,0
2021-06-14,US,49,49,UT,409727,2323,0
2021-06-14,US,50,50,VT,24331,256,0
2021-06-14,US,51,51,VA,677812,11318,0
2021-06-14,US,53,53,WA,444722,5782,0
2021-06-14,US,54,54,WV,163144,2853,0
2021-06-14,US,55,55,WI,676276,8015,0
2021-06-14,US,56,56,WY,61234,725,0
2021-06-14,US,66,66,GU,8244,139,0
2021-06-14,US,69,69,MP,183,2,0
2021-06-14,US,72,72,PR,139449,2536,0
2021-06-14,US,78,78,VI,3702,28,0
2021-06-14,US,DP,,,49,0,0
2021-06-14,US,GP,,,103,3,0
2021-06-14,US,RC,,,0,0,0
