date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2022-11-08,AD,46588,155,0,46433
2022-11-08,AE,1039867,2348,0,1037519
2022-11-08,AF,203942,7829,0,196113
2022-11-08,AG,9106,146,0,8960
2022-11-08,AL,333071,3593,0,329478
2022-11-08,AM,445397,8709,0,436688
2022-11-08,AO,103131,1917,0,101214
2022-11-08,AR,9720232,130003,0,9590229
2022-11-08,AT,5472671,21049,0,5451622
2022-11-08,AU,10426939,15808,0,10411131
2022-11-08,AZ,823577,9957,0,813620
2022-11-08,BA,400119,16182,0,383937
2022-11-08,BB,103424,560,0,102864
2022-11-08,BD,2035930,29426,0,2006504
2022-11-08,BE,4619721,32959,0,4586762
2022-11-08,BF,21631,387,0,21244
2022-11-08,BG,1281924,37931,0,1243993
2022-11-08,BH,692378,1529,0,690849
2022-11-08,BI,50574,38,0,50536
2022-11-08,BJ,27912,163,0,27749
2022-11-08,BN,241044,225,0,240819
2022-11-08,BO,1109652,22240,0,1087412
2022-11-08,BR,34855492,688395,0,34167097
2022-11-08,BS,37416,833,0,36583
2022-11-08,BT,62430,21,0,62409
2022-11-08,BW,326344,2790,0,323554
2022-11-08,BY,994037,7118,0,986919
2022-11-08,BZ,68972,687,0,68285
2022-11-08,CA,4391389,47030,0,4344359
2022-11-08,CD,93219,1445,0,91774
2022-11-08,CF,15289,113,0,15176
2022-11-08,CG,24837,386,0,24451
2022-11-08,CH,4276848,14089,0,4262759
2022-11-08,CI,87839,829,0,87010
2022-11-08,CL,4803251,61868,0,4741383
2022-11-08,CM,123993,1965,0,122028
2022-11-08,CN,3026615,15711,0,3010904
2022-11-08,CO,6310332,141850,0,6168482
2022-11-08,CR,1138416,9009,0,1129407
2022-11-08,CU,1111300,8530,0,1102770
2022-11-08,CV,62566,410,0,62156
2022-11-08,CY,602662,1200,0,601462
2022-11-08,CZ,4162724,41674,0,4121050
2022-11-08,DE,35932654,155012,0,35777642
2022-11-08,DJ,15690,189,0,15501
2022-11-08,DK,3386248,7469,0,3378779
2022-11-08,DM,15760,74,0,15686
2022-11-08,DO,647653,4384,0,643269
2022-11-08,DZ,270891,6881,0,264010
2022-11-08,EC,1009044,35934,0,973110
2022-11-08,EE,607300,2748,0,604552
2022-11-08,EG,515645,24798,0,490847
2022-11-08,ER,10189,103,0,10086
2022-11-08,ES,13529643,115239,0,13414404
2022-11-08,ET,494106,7572,0,486534
2022-11-08,FI,1360721,6741,0,1353980
2022-11-08,FJ,68270,878,0,67392
2022-11-08,FM,22203,58,0,22145
2022-11-08,FR,37232493,158586,0,37073907
2022-11-08,GA,48945,306,0,48639
2022-11-08,GB,24155262,210680,0,23944582
2022-11-08,GD,19604,237,0,19367
2022-11-08,GE,1785138,16912,0,1768226
2022-11-08,GH,170894,1460,0,169434
2022-11-08,GM,12580,372,0,12208
2022-11-08,GN,38122,458,0,37664
2022-11-08,GQ,17178,183,0,16995
2022-11-08,GR,5250288,33888,0,5216400
2022-11-08,GT,1143218,19910,0,1123308
2022-11-08,GW,8848,176,0,8672
2022-11-08,GY,71453,1281,0,70172
2022-11-08,HN,457196,11039,0,446157
2022-11-08,HR,1248864,17200,0,1231664
2022-11-08,HT,33828,860,0,32968
2022-11-08,HU,2141513,47938,0,2093575
2022-11-08,ID,6531721,158909,0,6372812
2022-11-08,IE,1673665,8066,0,1665599
2022-11-08,IL,4692154,11784,0,4680370
2022-11-08,IN,44660293,530509,0,44129784
2022-11-08,IQ,2461857,25361,0,2436496
2022-11-08,IR,7558593,144604,0,7413989
2022-11-08,IS,206803,219,0,206584
2022-11-08,IT,23642011,179436,0,23462575
2022-11-08,JM,152306,3350,0,148956
2022-11-08,JO,1746997,14122,0,1732875
2022-11-08,JP,22815395,47245,0,22768150
2022-11-08,KE,339788,5678,0,334110
2022-11-08,KG,206464,2991,0,203473
2022-11-08,KH,137996,3056,0,134940
2022-11-08,KI,3430,13,0,3417
2022-11-08,KM,8879,161,0,8718
2022-11-08,KN,6549,46,0,6503
2022-11-08,KP,1,6,0,-5
2022-11-08,KR,25981655,29479,0,25952176
2022-11-08,KW,662359,2569,0,659790
2022-11-08,KZ,1485203,19053,0,1466150
2022-11-08,LA,216303,758,0,215545
2022-11-08,LB,1219141,10713,0,1208428
2022-11-08,LC,29654,407,0,29247
2022-11-08,LI,20709,87,0,20622
2022-11-08,LK,671350,16782,0,654568
2022-11-08,LR,7998,294,0,7704
2022-11-08,LS,34490,706,0,33784
2022-11-08,LT,1270349,9403,0,1260946
2022-11-08,LU,303464,1149,0,302315
2022-11-08,LV,955436,6067,0,949369
2022-11-08,LY,507060,6437,0,500623
2022-11-08,MA,1266104,16282,0,1249822
2022-11-08,MC,15027,65,0,14962
2022-11-08,MD,594163,11900,0,582263
2022-11-08,ME,283146,2787,0,280359
2022-11-08,MG,66788,1411,0,65377
2022-11-08,MH,15389,17,0,15372
2022-11-08,MK,344146,9564,0,334582
2022-11-08,ML,32739,742,0,31997
2022-11-08,MM,632391,19486,0,612905
2022-11-08,MN,986190,2131,0,984059
2022-11-08,MR,63403,997,0,62406
2022-11-08,MT,115512,808,0,114704
2022-11-08,MU,266489,1033,0,265456
2022-11-08,MV,185454,309,0,185145
2022-11-08,MW,88099,2683,0,85416
2022-11-08,MX,7113429,330406,0,6783023
2022-11-08,MY,4933753,36504,0,4897249
2022-11-08,MZ,230475,2224,0,228251
2022-11-08,NA,169946,4080,0,165866
2022-11-08,NE,9430,314,0,9116
2022-11-08,NG,266192,3155,0,263037
2022-11-08,NI,15186,245,0,14941
2022-11-08,NL,8636513,23510,0,8613003
2022-11-08,NO,1465992,4238,0,1461754
2022-11-08,NP,1000759,12019,0,988740
2022-11-08,NR,4611,1,0,4610
2022-11-08,NZ,1878933,2120,0,1876813
2022-11-08,OM,398775,4628,0,394147
2022-11-08,PA,991251,8509,0,982742
2022-11-08,PE,4161769,217098,0,3944671
2022-11-08,PG,45638,668,0,44970
2022-11-08,PH,4011625,64298,0,3947327
2022-11-08,PK,1574432,30627,0,1543805
2022-11-08,PL,6344651,118178,0,6226473
2022-11-08,PS,703036,5708,0,697328
2022-11-08,PT,5527261,25312,0,5501949
2022-11-08,PW,5530,7,0,5523
2022-11-08,PY,717980,19606,0,698374
2022-11-08,QA,472226,684,0,471542
2022-11-08,RO,3290030,67217,0,3222813
2022-11-08,RS,2410231,17294,0,2392937
2022-11-08,RU,21167353,382828,0,20784525
2022-11-08,RW,132611,1467,0,131144
2022-11-08,SA,824003,9423,0,814580
2022-11-08,SB,21544,153,0,21391
2022-11-08,SC,49380,171,0,49209
2022-11-08,SD,63558,4978,0,58580
2022-11-08,SE,2614997,20753,0,2594244
2022-11-08,SG,2128572,1691,0,2126881
2022-11-08,SI,1239383,6903,0,1232480
2022-11-08,SK,2645588,20645,0,2624943
2022-11-08,SL,7754,126,0,7628
2022-11-08,SM,21723,119,0,21604
2022-11-08,SN,88817,1968,0,86849
2022-11-08,SO,27254,1361,0,25893
2022-11-08,SR,81228,1392,0,79836
2022-11-08,SS,18325,138,0,18187
2022-11-08,ST,6275,77,0,6198
2022-11-08,SV,201785,4230,0,197555
2022-11-08,SY,57372,3163,0,54209
2022-11-08,SZ,73618,1422,0,72196
2022-11-08,TD,7631,194,0,7437
2022-11-08,TG,39314,290,0,39024
2022-11-08,TH,4695207,32995,0,4662212
2022-11-08,TJ,17786,125,0,17661
2022-11-08,TL,23310,138,0,23172
2022-11-08,TN,1146702,29263,0,1117439
2022-11-08,TO,16182,12,0,16170
2022-11-08,TR,16919638,101203,0,16818435
2022-11-08,TT,184949,4257,0,180692
2022-11-08,TV,163,0,0,163
2022-11-08,TW,7929052,13247,0,7915805
2022-11-08,TZ,40054,845,0,39209
2022-11-08,UA,5617870,118070,0,5499800
2022-11-08,UG,169473,3630,0,165843
2022-11-08,US,97797561,1072921,0,96724640
2022-11-08,UY,991219,7526,0,983693
2022-11-08,UZ,244864,1637,0,243227
2022-11-08,VA,29,0,0,29
2022-11-08,VC,9459,116,0,9343
2022-11-08,VE,546122,5823,0,540299
2022-11-08,VN,11506656,43166,0,11463490
2022-11-08,VU,11981,14,0,11967
2022-11-08,WS,15949,29,0,15920
2022-11-08,XK,272183,3202,0,268981
2022-11-08,YE,11945,2159,0,9786
2022-11-08,ZA,4031096,102363,0,3928733
2022-11-08,ZM,333685,4017,0,329668
2022-11-08,ZW,257893,5606,0,252287
