date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2022-08-10,AD,45899,154,0,45745
2022-08-10,AE,1001445,2338,0,999107
2022-08-10,AF,188202,7753,0,180449
2022-08-10,AG,8809,144,0,8665
2022-08-10,AL,319444,3567,0,315877
2022-08-10,AM,428648,8637,0,420011
2022-08-10,AO,102636,1917,0,100719
2022-08-10,AR,9602534,129440,0,9473094
2022-08-10,AT,4848736,20460,0,4828276
2022-08-10,AU,9729634,12617,0,9717017
2022-08-10,AZ,803157,9768,0,793389
2022-08-10,BA,389729,15933,0,373796
2022-08-10,BB,96350,514,0,95836
2022-08-10,BD,2008068,29309,0,1978759
2022-08-10,BE,4444819,32329,0,4412490
2022-08-10,BF,21128,387,0,20741
2022-08-10,BG,1222948,37469,0,1185479
2022-08-10,BH,664388,1512,0,662876
2022-08-10,BI,47762,38,0,47724
2022-08-10,BJ,27316,163,0,27153
2022-08-10,BN,215283,225,0,215058
2022-08-10,BO,1073593,22113,0,1051480
2022-08-10,BR,34066000,680531,0,33385469
2022-08-10,BS,36853,822,0,36031
2022-08-10,BT,60663,21,0,60642
2022-08-10,BW,325724,2772,0,322952
2022-08-10,BY,994037,7118,0,986919
2022-08-10,BZ,67522,680,0,66842
2022-08-10,CA,4123562,43228,0,4080334
2022-08-10,CD,92456,1391,0,91065
2022-08-10,CF,14781,113,0,14668
2022-08-10,CG,24775,386,0,24389
2022-08-10,CH,3994397,13938,0,3980459
2022-08-10,CI,85879,813,0,85066
2022-08-10,CL,4331416,59845,0,4271571
2022-08-10,CM,120215,1931,0,118284
2022-08-10,CN,2311307,14786,0,2296521
2022-08-10,CO,6278998,141075,0,6137923
2022-08-10,CR,1057695,8774,0,1048921
2022-08-10,CU,1109077,8529,0,1100548
2022-08-10,CV,62235,410,0,61825
2022-08-10,CY,568383,1143,0,567240
2022-08-10,CZ,4005046,40601,0,3964445
2022-08-10,DE,31439645,145394,0,31294251
2022-08-10,DJ,15690,189,0,15501
2022-08-10,DK,3294667,6823,0,3287844
2022-08-10,DM,14852,68,0,14784
2022-08-10,DO,633689,4384,0,629305
2022-08-10,DZ,268584,6878,0,261706
2022-08-10,EC,975234,35811,0,939423
2022-08-10,EE,593571,2634,0,590937
2022-08-10,EG,515645,24781,0,490864
2022-08-10,ER,10126,103,0,10023
2022-08-10,ES,13280557,111339,0,13169218
2022-08-10,ET,492631,7569,0,485062
2022-08-10,FI,1218216,5251,0,1212965
2022-08-10,FJ,67869,874,0,66995
2022-08-10,FM,7125,18,0,7107
2022-08-10,FR,34359013,153950,0,34205063
2022-08-10,GA,48592,306,0,48286
2022-08-10,GB,23634561,186798,0,23447763
2022-08-10,GD,18845,234,0,18611
2022-08-10,GE,1698020,16869,0,1681151
2022-08-10,GH,168350,1458,0,166892
2022-08-10,GM,12238,368,0,11870
2022-08-10,GN,37429,445,0,36984
2022-08-10,GQ,16789,183,0,16606
2022-08-10,GR,4577675,31722,0,4545953
2022-08-10,GT,1063908,19153,0,1044755
2022-08-10,GW,8452,174,0,8278
2022-08-10,GY,70284,1272,0,69012
2022-08-10,HN,446454,10952,0,435502
2022-08-10,HR,1196221,16446,0,1179775
2022-08-10,HT,32577,838,0,31739
2022-08-10,HU,2005399,46966,0,1958433
2022-08-10,ID,6261605,157149,0,6104456
2022-08-10,IE,1650791,7743,0,1643048
2022-08-10,IL,4608836,11470,0,4597366
2022-08-10,IN,44206996,526879,0,43680117
2022-08-10,IQ,2451178,25326,0,2425852
2022-08-10,IR,7451779,142654,0,7309125
2022-08-10,IS,203162,179,0,202983
2022-08-10,IT,21400179,173571,0,21226608
2022-08-10,JM,147344,3207,0,144137
2022-08-10,JO,1720778,14090,0,1706688
2022-08-10,JP,14886036,34373,0,14851663
2022-08-10,KE,337894,5673,0,332221
2022-08-10,KG,204671,2991,0,201680
2022-08-10,KH,137117,3056,0,134061
2022-08-10,KI,3430,13,0,3417
2022-08-10,KM,8351,160,0,8191
2022-08-10,KN,6485,46,0,6439
2022-08-10,KP,1,6,0,-5
2022-08-10,KR,20983169,25441,0,20957728
2022-08-10,KW,655854,2562,0,653292
2022-08-10,KZ,1460713,19029,0,1441684
2022-08-10,LA,212027,757,0,211270
2022-08-10,LB,1191206,10557,0,1180649
2022-08-10,LC,28233,387,0,27846
2022-08-10,LI,18872,86,0,18786
2022-08-10,LK,667385,16603,0,650782
2022-08-10,LR,7548,294,0,7254
2022-08-10,LS,34206,704,0,33502
2022-08-10,LT,1195813,9227,0,1186586
2022-08-10,LU,284931,1117,0,283814
2022-08-10,LV,877702,5908,0,871794
2022-08-10,LY,505859,6433,0,499426
2022-08-10,MA,1263035,16262,0,1246773
2022-08-10,MC,14218,61,0,14157
2022-08-10,MD,551862,11662,0,540200
2022-08-10,ME,267211,2756,0,264455
2022-08-10,MG,66557,1409,0,65148
2022-08-10,MH,189,1,0,188
2022-08-10,MK,333360,9400,0,323960
2022-08-10,ML,31238,739,0,30499
2022-08-10,MM,614276,19434,0,594842
2022-08-10,MN,964649,2123,0,962526
2022-08-10,MR,62683,992,0,61691
2022-08-10,MT,113378,797,0,112581
2022-08-10,MU,248720,1015,0,247705
2022-08-10,MV,184591,307,0,184284
2022-08-10,MW,87670,2672,0,84998
2022-08-10,MX,6875708,328437,0,6547271
2022-08-10,MY,4719394,36056,0,4683338
2022-08-10,MZ,229777,2216,0,227561
2022-08-10,NA,169253,4073,0,165180
2022-08-10,NE,9125,311,0,8814
2022-08-10,NG,261885,3147,0,258738
2022-08-10,NI,14872,244,0,14628
2022-08-10,NL,8468285,23169,0,8445116
2022-08-10,NO,1457587,3834,0,1453753
2022-08-10,NP,991681,11977,0,979704
2022-08-10,NZ,1683073,1727,0,1681346
2022-08-10,OM,397231,4628,0,392603
2022-08-10,PA,960300,8434,0,951866
