date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-04-22,AD,723,37,309,377
2020-04-22,AE,8238,52,1546,6640
2020-04-22,AF,1177,40,166,971
2020-04-22,AG,24,3,10,11
2020-04-22,AL,634,27,356,251
2020-04-22,AM,1473,24,633,816
2020-04-22,AO,25,2,6,17
2020-04-22,AR,3144,152,872,2120
2020-04-22,AT,14925,510,11328,3087
2020-04-22,AU,6547,67,4124,2356
2020-04-22,AZ,1518,20,907,591
2020-04-22,BA,1368,53,460,855
2020-04-22,BB,75,5,25,45
2020-04-22,BD,3772,120,92,3560
2020-04-22,BE,41889,6262,9433,26194
2020-04-22,BF,609,39,389,181
2020-04-22,BG,1024,49,174,801
2020-04-22,BH,2027,7,1026,994
2020-04-22,BI,11,1,4,6
2020-04-22,BJ,54,1,27,26
2020-04-22,BN,138,1,117,20
2020-04-22,BO,609,37,44,528
2020-04-22,BR,45757,2906,25318,17533
2020-04-22,BS,65,9,12,44
2020-04-22,BT,6,0,2,4
2020-04-22,BW,22,1,0,21
2020-04-22,BY,7281,58,769,6454
2020-04-22,BZ,18,2,2,14
2020-04-22,CA,41650,2678,14454,24518
2020-04-22,CD,359,25,45,289
2020-04-22,CF,14,0,10,4
2020-04-22,CG,186,6,16,164
2020-04-22,CH,28268,1509,19900,6859
2020-04-22,CI,952,14,310,628
2020-04-22,CL,11296,160,5386,5750
2020-04-22,CM,1163,43,397,723
2020-04-22,CN,83868,4636,77861,1371
2020-04-22,CO,4356,206,870,3280
2020-04-22,CR,681,6,180,495
2020-04-22,CU,1189,40,341,808
2020-04-22,CV,73,1,1,71
2020-04-22,CY,790,13,98,679
2020-04-22,CZ,7132,208,1989,4935
2020-04-22,DE,150648,5279,99400,45969
2020-04-22,DJ,974,2,183,789
2020-04-22,DK,8108,384,5276,2448
2020-04-22,DM,16,0,9,7
2020-04-22,DO,5300,260,581,4459
2020-04-22,DZ,2910,402,1204,1304
2020-04-22,EC,10850,537,1262,9051
2020-04-22,EE,1559,44,184,1331
2020-04-22,EG,3659,276,935,2448
2020-04-22,ER,39,0,6,33
2020-04-22,ES,208389,21717,85915,100757
2020-04-22,ET,116,3,21,92
2020-04-22,FI,4129,149,2000,1980
2020-04-22,FJ,18,0,8,10
2020-04-22,FR,160013,21344,41326,97343
2020-04-22,GA,166,1,24,141
2020-04-22,GB,134638,18151,683,115804
2020-04-22,GD,15,0,6,9
2020-04-22,GE,416,5,107,304
2020-04-22,GH,1154,9,99,1046
2020-04-22,GM,10,1,2,7
2020-04-22,GN,761,6,164,591
2020-04-22,GQ,84,1,7,76
2020-04-22,GR,2408,121,577,1710
2020-04-22,GT,316,8,24,284
2020-04-22,GW,50,0,3,47
2020-04-22,GY,67,7,9,51
2020-04-22,HN,510,46,30,434
2020-04-22,HR,1950,48,869,1033
2020-04-22,HT,57,3,2,52
2020-04-22,HU,2168,225,295,1648
2020-04-22,ID,7418,635,913,5870
2020-04-22,IE,16671,769,9233,6669
2020-04-22,IL,14619,192,5514,8913
2020-04-22,IN,21370,681,4370,16319
2020-04-22,IQ,1631,83,1146,402
2020-04-22,IR,85996,5391,63113,17492
2020-04-22,IS,1785,10,1462,313
2020-04-22,IT,187327,25085,54543,107699
2020-04-22,JM,233,6,27,200
2020-04-22,JO,435,7,315,113
2020-04-22,JP,11512,281,1356,9875
2020-04-22,KE,303,14,74,215
2020-04-22,KG,612,7,254,351
2020-04-22,KH,122,0,110,12
2020-04-22,KN,15,0,1,14
2020-04-22,KR,10694,238,8277,2179
2020-04-22,KW,2248,13,443,1792
2020-04-22,KZ,2135,19,515,1601
2020-04-22,LA,19,0,4,15
2020-04-22,LB,682,22,113,547
2020-04-22,LC,15,0,15,0
2020-04-22,LI,81,1,55,25
2020-04-22,LK,330,7,105,218
2020-04-22,LR,101,8,20,73
2020-04-22,LT,1250,27,446,777
2020-04-22,LU,3654,80,711,2863
2020-04-22,LV,761,11,133,617
2020-04-22,LY,59,1,15,43
2020-04-22,MA,3446,149,417,2880
2020-04-22,MC,94,3,26,65
2020-04-22,MD,2778,75,560,2143
2020-04-22,ME,315,5,116,194
2020-04-22,MG,121,0,52,69
2020-04-22,MK,1259,56,272,931
2020-04-22,ML,293,17,73,203
2020-04-22,MM,123,5,7,111
2020-04-22,MN,35,0,8,27
2020-04-22,MR,7,1,6,0
2020-04-22,MT,444,3,165,276
2020-04-22,MU,329,9,261,59
2020-04-22,MV,86,0,16,70
2020-04-22,MW,23,3,3,17
2020-04-22,MX,9501,857,2627,6017
2020-04-22,MY,5532,93,3452,1987
2020-04-22,MZ,41,0,8,33
2020-04-22,NA,16,0,6,10
2020-04-22,NE,662,22,193,447
2020-04-22,NG,873,28,197,648
2020-04-22,NI,10,2,7,1
2020-04-22,NL,35032,4068,101,30863
2020-04-22,NO,7338,187,32,7119
2020-04-22,NP,45,0,7,38
2020-04-22,NZ,1451,14,1036,401
2020-04-22,OM,1614,8,238,1368
2020-04-22,PA,4821,141,231,4449
2020-04-22,PE,19250,530,7027,11693
2020-04-22,PG,8,0,0,8
2020-04-22,PH,6710,446,693,5571
2020-04-22,PK,10076,212,2156,7708
2020-04-22,PL,10169,426,1513,8230
2020-04-22,PS,474,4,71,399
2020-04-22,PT,21982,785,1143,20054
2020-04-22,PY,213,9,62,142
2020-04-22,QA,7141,10,689,6442
2020-04-22,RO,9710,524,2406,6780
2020-04-22,RS,6630,125,870,5635
2020-04-22,RU,57999,513,4420,53066
2020-04-22,RW,153,0,84,69
2020-04-22,SA,12772,114,1812,10846
2020-04-22,SC,11,0,5,6
2020-04-22,SD,140,13,12,115
2020-04-22,SE,16004,1937,550,13517
2020-04-22,SG,10141,12,896,9233
2020-04-22,SI,1353,79,205,1069
2020-04-22,SK,1244,14,284,946
2020-04-22,SL,61,0,6,55
2020-04-22,SM,488,40,62,386
2020-04-22,SN,442,6,253,183
2020-04-22,SO,286,8,4,274
2020-04-22,SR,10,1,6,3
2020-04-22,SS,4,0,0,4
2020-04-22,ST,4,0,0,4
2020-04-22,SV,237,7,63,167
2020-04-22,SY,42,3,6,33
2020-04-22,SZ,31,1,8,22
2020-04-22,TD,33,0,8,25
2020-04-22,TG,88,6,56,26
2020-04-22,TH,2826,49,2352,425
2020-04-22,TL,23,0,1,22
2020-04-22,TN,909,38,190,681
2020-04-22,TR,98674,2376,16477,79821
2020-04-22,TT,115,8,37,70
2020-04-22,TW,426,6,236,184
2020-04-22,TZ,284,10,11,263
2020-04-22,UA,6592,174,424,5994
2020-04-22,UG,63,0,45,18
2020-04-22,US,841061,46713,77366,716982
2020-04-22,UY,543,12,324,207
2020-04-22,UZ,1716,7,450,1259
2020-04-22,VA,9,0,2,7
2020-04-22,VC,13,0,3,10
2020-04-22,VE,288,10,122,156
2020-04-22,VN,268,0,223,45
2020-04-22,WS,0,0,0,0
2020-04-22,XK,510,12,93,405
2020-04-22,YE,1,0,0,1
2020-04-22,ZA,3635,65,1055,2515
2020-04-22,ZM,74,3,35,36
2020-04-22,ZW,28,4,2,22
