date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-08-14,AD,989,53,863,73
2020-08-14,AE,63819,359,57473,5987
2020-08-14,AF,37497,1370,26714,9413
2020-08-14,AG,93,3,83,7
2020-08-14,AL,7117,219,3695,3203
2020-08-14,AM,41299,814,34164,6321
2020-08-14,AO,1852,86,584,1182
2020-08-14,AR,282437,5527,199005,77905
2020-08-14,AT,22876,725,20499,1652
2020-08-14,AU,23035,379,13632,9024
2020-08-14,AZ,34018,504,31490,2024
2020-08-14,BA,15535,469,9344,5722
2020-08-14,BB,148,7,119,22
2020-08-14,BD,271881,3591,156623,111667
2020-08-14,BE,77113,9924,17941,49248
2020-08-14,BF,1238,54,1005,179
2020-08-14,BG,14243,492,9114,4637
2020-08-14,BH,46052,168,42469,3415
2020-08-14,BI,412,1,315,96
2020-08-14,BJ,2014,38,1681,295
2020-08-14,BN,142,3,138,1
2020-08-14,BO,97950,3939,34723,59288
2020-08-14,BR,3275520,106523,2616981,552016
2020-08-14,BS,1119,17,138,964
2020-08-14,BT,133,0,102,31
2020-08-14,BW,1214,3,120,1091
2020-08-14,BY,69308,603,66452,2253
2020-08-14,BZ,356,3,32,321
2020-08-14,CA,123605,9095,109657,4853
2020-08-14,CD,9605,238,8512,855
2020-08-14,CF,4652,61,1728,2863
2020-08-14,CG,3745,60,1625,2060
2020-08-14,CH,37671,1991,32900,2780
2020-08-14,CI,16935,108,13721,3106
2020-08-14,CL,382111,10340,355037,16734
2020-08-14,CM,18469,401,15320,2748
2020-08-14,CN,89214,4701,82956,1557
2020-08-14,CO,445111,14492,261293,169326
2020-08-14,CR,26931,281,8785,17865
2020-08-14,CU,3229,88,2547,594
2020-08-14,CV,3136,33,2254,849
2020-08-14,CY,1318,20,870,428
2020-08-14,CZ,19693,394,13731,5568
2020-08-14,DE,223791,9230,200440,14121
2020-08-14,DJ,5367,59,5181,127
2020-08-14,DK,15758,621,13455,1682
2020-08-14,DM,18,0,18,0
2020-08-14,DO,84488,1409,49539,33540
2020-08-14,DZ,37664,1351,26308,10005
2020-08-14,EC,99409,6030,79176,14203
2020-08-14,EE,2177,63,1976,138
2020-08-14,EG,96220,5124,57858,33238
2020-08-14,ER,285,0,248,37
2020-08-14,ES,342813,28617,150376,163820
2020-08-14,ET,27242,492,11660,15090
2020-08-14,FI,7700,333,7050,317
2020-08-14,FJ,28,1,20,7
2020-08-14,FR,251781,30412,83993,137376
2020-08-14,GA,8225,51,6277,1897
2020-08-14,GB,315621,46791,1481,267349
2020-08-14,GD,24,0,23,1
2020-08-14,GE,1306,17,1085,204
2020-08-14,GH,41847,223,39718,1906
2020-08-14,GM,1623,50,304,1269
2020-08-14,GN,8260,50,7177,1033
2020-08-14,GQ,4821,83,2182,2556
2020-08-14,GR,6632,223,1347,5062
2020-08-14,GT,61428,2341,49355,9732
2020-08-14,GW,2088,29,1015,1044
2020-08-14,GY,649,22,306,321
2020-08-14,HN,49467,1548,7128,40791
2020-08-14,HR,6258,163,5134,961
2020-08-14,HT,7781,192,5123,2466
2020-08-14,HU,4853,607,3590,656
2020-08-14,ID,135123,6021,89618,39484
2020-08-14,IE,26995,1774,23364,1857
2020-08-14,IL,91585,735,67636,23214
2020-08-14,IN,2525922,49036,1808936,667950
2020-08-14,IQ,168290,5709,120129,42452
2020-08-14,IR,338825,19331,293811,25683
2020-08-14,IS,1983,10,1861,112
2020-08-14,IT,252809,35234,203326,14249
2020-08-14,JM,1082,14,761,307
2020-08-14,JO,1329,11,1229,89
2020-08-14,JP,53818,1080,35498,17240
2020-08-14,KE,29334,465,15298,13571
2020-08-14,KG,41373,1491,33592,6290
2020-08-14,KH,273,0,225,48
2020-08-14,KM,403,7,379,17
2020-08-14,KN,17,0,17,0
2020-08-14,KR,15039,305,13901,833
2020-08-14,KW,75185,494,66740,7951
2020-08-14,KZ,118514,1433,80716,36365
2020-08-14,LA,22,0,19,3
2020-08-14,LB,8045,94,2551,5400
2020-08-14,LC,25,0,25,0
2020-08-14,LI,91,1,87,3
2020-08-14,LK,2886,11,2658,217
2020-08-14,LR,1252,82,738,432
2020-08-14,LS,884,25,271,588
2020-08-14,LT,2346,64,1765,517
2020-08-14,LU,7405,122,6500,783
2020-08-14,LV,1308,32,1078,198
2020-08-14,LY,7327,139,848,6340
2020-08-14,MA,39241,611,27644,10986
2020-08-14,MC,146,4,114,28
2020-08-14,MD,29483,884,20556,8043
2020-08-14,ME,3930,73,2752,1105
2020-08-14,MG,13643,164,12011,1468
2020-08-14,MK,12515,535,9030,2950
2020-08-14,ML,2597,125,1979,493
2020-08-14,MM,374,6,322,46
2020-08-14,MN,298,0,272,26
2020-08-14,MR,6676,157,5889,630
2020-08-14,MT,1276,9,762,505
2020-08-14,MU,345,10,334,1
2020-08-14,MV,5572,22,3010,2540
2020-08-14,MW,4988,156,2576,2256
2020-08-14,MX,511369,55908,410479,44982
2020-08-14,MY,9149,125,8828,196
2020-08-14,MZ,2708,19,1075,1614
2020-08-14,NA,3726,31,848,2847
2020-08-14,NE,1161,69,1075,17
2020-08-14,NG,48445,973,35998,11474
2020-08-14,NI,4115,128,2913,1074
2020-08-14,NL,63127,6189,253,56685
2020-08-14,NO,9908,261,8857,790
2020-08-14,NP,25551,99,17077,8375
2020-08-14,NZ,1609,22,1531,56
2020-08-14,OM,82743,557,77427,4759
2020-08-14,PA,79402,1734,52886,24782
2020-08-14,PE,516296,25856,354232,136208
2020-08-14,PG,271,3,78,190
2020-08-14,PH,153660,2442,71405,79813
2020-08-14,PK,287300,6153,265215,15932
