date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2023-01-10,AD,47781,165,0,47616
2023-01-10,AE,1047694,2348,0,1045346
2023-01-10,AF,207866,7854,0,200012
2023-01-10,AG,9106,146,0,8960
2023-01-10,AL,333995,3596,0,330399
2023-01-10,AM,445976,8716,0,437260
2023-01-10,AO,105095,1930,0,103165
2023-01-10,AR,10004679,130249,0,9874430
2023-01-10,AT,5731160,21517,0,5709643
2023-01-10,AU,11211305,17380,0,11193925
2023-01-10,AZ,826993,10027,0,816966
2023-01-10,BA,401125,16239,0,384886
2023-01-10,BB,105905,569,0,105336
2023-01-10,BD,2037305,29440,0,2007865
2023-01-10,BE,4682234,33395,0,4648839
2023-01-10,BF,22023,395,0,21628
2023-01-10,BG,1293684,38130,0,1255554
2023-01-10,BH,699313,1539,0,697774
2023-01-10,BI,52162,38,0,52124
2023-01-10,BJ,27982,163,0,27819
2023-01-10,BN,270199,225,0,269974
2023-01-10,BO,1174694,22324,0,1152370
2023-01-10,BR,36552432,694985,0,35857447
2023-01-10,BS,37491,833,0,36658
2023-01-10,BT,62551,21,0,62530
2023-01-10,BW,328230,2795,0,325435
2023-01-10,BY,994037,7118,0,986919
2023-01-10,BZ,70397,688,0,69709
2023-01-10,CA,4530402,49760,0,4480642
2023-01-10,CD,95173,1462,0,93711
2023-01-10,CF,15351,113,0,15238
2023-01-10,CG,25375,386,0,24989
2023-01-10,CH,4404980,14193,0,4390787
2023-01-10,CI,87960,833,0,87127
2023-01-10,CL,5071034,63381,0,5007653
2023-01-10,CM,123993,1965,0,122028
2023-01-10,CN,4818146,17837,0,4800309
2023-01-10,CO,6343059,141959,0,6201100
2023-01-10,CR,1171802,9104,0,1162698
2023-01-10,CU,1112197,8530,0,1103667
2023-01-10,CV,63214,412,0,62802
2023-01-10,CY,634709,1262,0,633447
2023-01-10,CZ,4583646,42220,0,4541426
2023-01-10,DE,37562191,163244,0,37398947
2023-01-10,DJ,15690,189,0,15501
2023-01-10,DK,3442231,7990,0,3434241
2023-01-10,DM,15760,74,0,15686
2023-01-10,DO,659268,4384,0,654884
2023-01-10,DZ,271262,6881,0,264381
2023-01-10,EC,1040463,35940,0,1004523
2023-01-10,EE,612843,2885,0,609958
2023-01-10,EG,515645,24803,0,490842
2023-01-10,ER,10189,103,0,10086
2023-01-10,ES,13693478,117413,0,13576065
2023-01-10,ET,498832,7572,0,491260
2023-01-10,FI,1446397,8263,0,1438134
2023-01-10,FJ,68771,883,0,67888
2023-01-10,FM,22247,58,0,22189
2023-01-10,FR,39625664,164146,0,39461518
2023-01-10,GA,48980,306,0,48674
2023-01-10,GB,24442197,214723,0,24227474
2023-01-10,GD,19680,238,0,19442
2023-01-10,GE,1809359,16899,0,1792460
2023-01-10,GH,171065,1461,0,169604
2023-01-10,GM,12586,372,0,12214
2023-01-10,GN,38210,466,0,37744
2023-01-10,GQ,17186,183,0,17003
2023-01-10,GR,5548487,34779,0,5513708
2023-01-10,GT,1213139,20027,0,1193112
2023-01-10,GW,8947,176,0,8771
2023-01-10,GY,72538,1291,0,71247
2023-01-10,HN,468048,11088,0,456960
2023-01-10,HR,1265719,17719,0,1248000
2023-01-10,HT,33969,860,0,33109
2023-01-10,HU,2188737,48546,0,2140191
2023-01-10,ID,6724281,160697,0,6563584
2023-01-10,IE,1693847,8339,0,1685508
2023-01-10,IL,4772746,12101,0,4760645
2023-01-10,IN,44681610,530722,0,44150888
2023-01-10,IQ,2465545,25375,0,2440170
2023-01-10,IR,7562169,144717,0,7417452
2023-01-10,IS,208459,229,0,208230
2023-01-10,IT,25279682,185417,0,25094265
2023-01-10,JM,152827,3465,0,149362
2023-01-10,JO,1746997,14122,0,1732875
2023-01-10,JP,30670001,60419,0,30609582
2023-01-10,KE,342617,5688,0,336929
2023-01-10,KG,206586,2991,0,203595
2023-01-10,KH,138638,3056,0,135582
2023-01-10,KI,4921,17,0,4904
2023-01-10,KM,8986,161,0,8825
2023-01-10,KN,6573,46,0,6527
2023-01-10,KP,1,6,0,-5
2023-01-10,KR,29654090,32745,0,29621345
2023-01-10,KW,662747,2570,0,660177
2023-01-10,KZ,1488306,19061,0,1469245
2023-01-10,LA,217901,758,0,217143
2023-01-10,LB,1224238,10756,0,1213482
2023-01-10,LC,29759,409,0,29350
2023-01-10,LI,21318,88,0,21230
2023-01-10,LK,671942,16820,0,655122
2023-01-10,LR,8043,294,0,7749
2023-01-10,LS,34790,723,0,34067
2023-01-10,LT,1291464,9505,0,1281959
2023-01-10,LU,313718,1198,0,312520
2023-01-10,LV,974744,6181,0,968563
2023-01-10,LY,507153,6437,0,500716
2023-01-10,MA,1271942,16295,0,1255647
2023-01-10,MC,16004,65,0,15939
2023-01-10,MD,597216,11940,0,585276
2023-01-10,ME,285247,2792,0,282455
2023-01-10,MG,67760,1418,0,66342
2023-01-10,MH,15554,17,0,15537
2023-01-10,MK,346095,9623,0,336472
2023-01-10,ML,32771,743,0,32028
2023-01-10,MM,633726,19490,0,614236
2023-01-10,MN,1007787,2136,0,1005651
2023-01-10,MR,63429,997,0,62432
2023-01-10,MT,116704,822,0,115882
2023-01-10,MU,292368,1042,0,291326
2023-01-10,MV,185702,311,0,185391
2023-01-10,MW,88220,2685,0,85535
2023-01-10,MX,7284502,331333,0,6953169
2023-01-10,MY,5031076,36892,0,4994184
2023-01-10,MZ,231219,2232,0,228987
2023-01-10,NA,170295,4082,0,166213
2023-01-10,NE,9473,315,0,9158
2023-01-10,NG,266463,3155,0,263308
