date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2023-02-06,AD,47850,165,0,47685
2023-02-06,AE,1049944,2348,0,1047596
2023-02-06,AF,208704,7896,0,200808
2023-02-06,AG,9106,146,0,8960
2023-02-06,AL,334211,3596,0,330615
2023-02-06,AM,446008,8717,0,437291
2023-02-06,AO,105184,1931,0,103253
2023-02-06,AR,10040329,130437,0,9909892
2023-02-06,AT,5803370,21755,0,5781615
2023-02-06,AU,11312904,18828,0,11294076
2023-02-06,AZ,828085,10096,0,817989
2023-02-06,BA,401436,16259,0,385177
2023-02-06,BB,106157,571,0,105586
2023-02-06,BD,2037622,29443,0,2008179
2023-02-06,BE,4695403,33582,0,4661821
2023-02-06,BF,22025,396,0,21629
2023-02-06,BG,1295654,38187,0,1257467
2023-02-06,BH,700835,1544,0,699291
2023-02-06,BI,53492,38,0,53454
2023-02-06,BJ,27989,163,0,27826
2023-02-06,BN,276067,225,0,275842
2023-02-06,BO,1189790,22354,0,1167436
2023-02-06,BR,36878774,697439,0,36181335
2023-02-06,BS,37491,833,0,36658
2023-02-06,BT,62608,21,0,62587
2023-02-06,BW,329494,2801,0,326693
2023-02-06,BY,994037,7118,0,986919
2023-02-06,BZ,70660,688,0,69972
2023-02-06,CA,4572007,50771,0,4521236
2023-02-06,CD,95585,1463,0,94122
2023-02-06,CF,15368,113,0,15255
2023-02-06,CG,25375,388,0,24987
2023-02-06,CH,4407915,14211,0,4393704
2023-02-06,CI,88009,833,0,87176
2023-02-06,CL,5129209,63910,0,5065299
2023-02-06,CM,123993,1965,0,122028
2023-02-06,CN,4903509,100922,0,4802587
2023-02-06,CO,6355135,142244,0,6212891
2023-02-06,CR,1186176,9158,0,1177018
2023-02-06,CU,1112489,8530,0,1103959
2023-02-06,CV,63229,413,0,62816
2023-02-06,CY,644160,1291,0,642869
2023-02-06,CZ,4591550,42327,0,4549223
2023-02-06,DE,37842223,166292,0,37675931
2023-02-06,DJ,15690,189,0,15501
2023-02-06,DK,3447224,8229,0,3438995
2023-02-06,DM,15760,74,0,15686
2023-02-06,DO,660095,4384,0,655711
2023-02-06,DZ,271395,6881,0,264514
2023-02-06,EC,1052007,35942,0,1016065
2023-02-06,EE,613903,2912,0,610991
2023-02-06,EG,515645,24806,0,490839
2023-02-06,ER,10189,103,0,10086
2023-02-06,ES,13740531,118712,0,13621819
2023-02-06,ET,499672,7572,0,492100
2023-02-06,FI,1459198,8739,0,1450459
2023-02-06,FJ,68848,883,0,67965
2023-02-06,FM,22676,58,0,22618
2023-02-06,FR,39747993,165468,0,39582525
2023-02-06,GA,48981,306,0,48675
2023-02-06,GB,24526807,217658,0,24309149
2023-02-06,GD,19680,238,0,19442
2023-02-06,GE,1815871,16934,0,1798937
2023-02-06,GH,171112,1462,0,169650
2023-02-06,GM,12586,372,0,12214
2023-02-06,GN,38240,467,0,37773
2023-02-06,GQ,17210,183,0,17027
2023-02-06,GR,5548487,34779,0,5513708
2023-02-06,GT,1229611,20130,0,1209481
2023-02-06,GW,8947,176,0,8771
2023-02-06,GY,72984,1295,0,71689
2023-02-06,HN,470940,11104,0,459836
2023-02-06,HR,1267904,17899,0,1250005
2023-02-06,HT,34076,860,0,33216
2023-02-06,HU,2192448,48677,0,2143771
2023-02-06,ID,6731304,160838,0,6570466
2023-02-06,IE,1700817,8515,0,1692302
2023-02-06,IL,4789011,12219,0,4776792
2023-02-06,IN,44684768,530745,0,44154023
2023-02-06,IQ,2465545,25375,0,2440170
2023-02-06,IR,7564881,144764,0,7420117
2023-02-06,IS,208688,199,0,208489
2023-02-06,IT,25488166,187272,0,25300894
2023-02-06,JM,153629,3484,0,150145
2023-02-06,JO,1746997,14122,0,1732875
2023-02-06,JP,32782459,69609,0,32712850
2023-02-06,KE,342817,5688,0,337129
2023-02-06,KG,206599,2991,0,203608
2023-02-06,KH,138698,3056,0,135642
2023-02-06,KI,5008,18,0,4990
2023-02-06,KM,8992,161,0,8831
2023-02-06,KN,6592,46,0,6546
2023-02-06,KP,1,6,0,-5
2023-02-06,KR,30279381,33624,0,30245757
2023-02-06,KW,662858,2570,0,660288
2023-02-06,KZ,1496549,19065,0,1477484
2023-02-06,LA,217990,758,0,217232
2023-02-06,LB,1229555,10797,0,1218758
2023-02-06,LC,29803,409,0,29394
2023-02-06,LI,21359,89,0,21270
2023-02-06,LK,672002,16828,0,655174
2023-02-06,LR,8062,294,0,7768
2023-02-06,LS,34790,723,0,34067
2023-02-06,LT,1297908,9551,0,1288357
2023-02-06,LU,314949,1211,0,313738
2023-02-06,LV,975451,6241,0,969210
2023-02-06,LY,507166,6437,0,500729
2023-02-06,MA,1272281,16296,0,1255985
2023-02-06,MC,16078,66,0,16012
2023-02-06,MD,598673,11953,0,586720
2023-02-06,ME,286559,2798,0,283761
2023-02-06,MG,67842,1420,0,66422
2023-02-06,MH,15584,17,0,15567
2023-02-06,MK,346533,9641,0,336892
2023-02-06,ML,32798,743,0,32055
2023-02-06,MM,633842,19490,0,614352
2023-02-06,MN,1007876,2136,0,1005740
2023-02-06,MR,63665,997,0,62668
2023-02-06,MT,117062,824,0,116238
2023-02-06,MU,294915,1044,0,293871
2023-02-06,MV,185721,311,0,185410
2023-02-06,MW,88559,2686,0,85873
2023-02-06,MX,7390230,332479,0,7057751
2023-02-06,MY,5038170,36944,0,5001226
2023-02-06,MZ,232819,2237,0,230582
2023-02-06,NA,170741,4088,0,166653
2023-02-06,NE,9508,315,0,9193
2023-02-06,NG,266463,3155,0,263308
2023-02-06,NI,15592,245,0,15347
2023-02-06,NL,8696317,23706,0,8672611
2023-02-06,NO,1478095,5137,0,1472958
2023-02-06,NP,1001106,12020,0,989086
2023-02-06,NR,4621,1,0,4620
2023-02-06,NZ,2198982,2504,0,2196478
2023-02-06,OM,399449,4628,0,394821
2023-02-06,PA,1030214,8599,0,1021615
2023-02-06,PE,4482582,219195,0,4263387
2023-02-06,PG,46750,670,0,46080
2023-02-06,PH,4073851,65865,0,4007986
2023-02-06,PK,1576410,30640,0,1545770
2023-02-06,PL,6383225,118748,0,6264477
2023-02-06,PS,703228,5708,0,697520
2023-02-06,PT,5564254,26033,0,5538221
2023-02-06,PW,5987,9,0,5978
2023-02-06,PY,806662,19830,0,786832
2023-02-06,QA,492786,686,0,492100
2023-02-06,RO,3327805,67619,0,3260186
2023-02-06,RS,2475443,17723,0,2457720
2023-02-06,RU,21695239,387364,0,21307875
2023-02-06,RW,133090,1468,0,131622
2023-02-06,SA,828236,9582,0,818654
2023-02-06,SB,24575,153,0,24422
2023-02-06,SC,50665,172,0,50493
2023-02-06,SD,63759,5008,0,58751
2023-02-06,SE,2694893,23448,0,2671445
2023-02-06,SG,2219431,1722,0,2217709
2023-02-06,SI,1322604,7062,0,1315542
2023-02-06,SK,2661348,20964,0,2640384
2023-02-06,SL,7760,126,0,7634
2023-02-06,SM,23427,122,0,23305
2023-02-06,SN,88902,1971,0,86931
2023-02-06,SO,27322,1361,0,25961
2023-02-06,SR,82227,1400,0,80827
2023-02-06,SS,18368,138,0,18230
2023-02-06,ST,6280,77,0,6203
2023-02-06,SV,201785,4230,0,197555
2023-02-06,SY,57453,3164,0,54289
2023-02-06,SZ,74143,1423,0,72720
2023-02-06,TD,7652,194,0,7458
2023-02-06,TG,39357,290,0,39067
2023-02-06,TH,4727236,33882,0,4693354
2023-02-06,TJ,17786,125,0,17661
2023-02-06,TL,23416,138,0,23278
2023-02-06,TN,1150356,29308,0,1121048
2023-02-06,TO,16779,13,0,16766
2023-02-06,TR,17042722,101492,0,16941230
2023-02-06,TT,187908,4326,0,183582
2023-02-06,TV,2805,0,0,2805
2023-02-06,TW,9685484,16750,0,9668734
2023-02-06,TZ,42664,846,0,41818
2023-02-06,UA,5682693,119018,0,5563675
2023-02-06,UG,170400,3630,0,166770
2023-02-06,US,102614774,1111678,0,101503096
2023-02-06,UY,1033265,7614,0,1025651
2023-02-06,UZ,250676,1637,0,249039
2023-02-06,VA,29,0,0,29
2023-02-06,VC,9585,123,0,9462
2023-02-06,VE,551645,5849,0,545796
2023-02-06,VN,11526577,43186,0,11483391
2023-02-06,VU,12014,14,0,12000
2023-02-06,WS,16109,29,0,16080
2023-02-06,XK,272628,3204,0,269424
2023-02-06,YE,11945,2159,0,9786
2023-02-06,ZA,4057211,102595,0,3954616
2023-02-06,ZM,341690,4049,0,337641
2023-02-06,ZW,262324,5658,0,256666
