date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-07-27,AD,907,52,803,52
2020-07-27,AE,59177,345,52510,6322
2020-07-27,AF,36253,1271,25198,9784
2020-07-27,AG,86,3,65,18
2020-07-27,AL,4880,144,2745,1991
2020-07-27,AM,37390,711,26665,10014
2020-07-27,AO,950,41,242,667
2020-07-27,AR,167416,3059,72575,91782
2020-07-27,AT,20558,713,18246,1599
2020-07-27,AU,15303,167,9311,5825
2020-07-27,AZ,30446,423,23242,6781
2020-07-27,BA,10498,294,4930,5274
2020-07-27,BB,110,7,94,9
2020-07-27,BD,226225,2965,125683,97577
2020-07-27,BE,66428,9822,17452,39154
2020-07-27,BF,1100,53,926,121
2020-07-27,BG,10621,347,5585,4689
2020-07-27,BH,39482,141,36110,3231
2020-07-27,BI,378,1,301,76
2020-07-27,BJ,1770,35,1036,699
2020-07-27,BN,141,3,138,0
2020-07-27,BO,71181,2647,21478,47056
2020-07-27,BR,2442375,87618,1846641,508116
2020-07-27,BS,382,11,91,280
2020-07-27,BT,99,0,86,13
2020-07-27,BW,739,2,63,674
2020-07-27,BY,67251,538,60492,6221
2020-07-27,BZ,48,2,26,20
2020-07-27,CA,116471,8991,101447,6033
2020-07-27,CD,8844,208,5700,2936
2020-07-27,CF,4599,59,1546,2994
2020-07-27,CG,3200,54,829,2317
2020-07-27,CH,34477,1978,30900,1599
2020-07-27,CI,15655,96,10361,5198
2020-07-27,CL,347923,9187,319954,18782
2020-07-27,CM,17110,391,14539,2180
2020-07-27,CN,86783,4656,80466,1661
2020-07-27,CO,257101,8777,131161,117163
2020-07-27,CR,15841,115,3824,11902
2020-07-27,CU,2532,87,2351,94
2020-07-27,CV,2328,22,1550,756
2020-07-27,CY,1060,19,852,189
2020-07-27,CZ,15516,373,11428,3715
2020-07-27,DE,207112,9125,190314,7673
2020-07-27,DJ,5059,58,4977,24
2020-07-27,DK,13775,613,12618,544
2020-07-27,DM,18,0,18,0
2020-07-27,DO,64156,1083,30204,32869
2020-07-27,DZ,27973,1163,18837,7973
2020-07-27,EC,81161,5532,34896,40733
2020-07-27,EE,2034,69,1923,42
2020-07-27,EG,92482,4652,34838,52992
