date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-07-18,AD,14273,127,13844,302
2021-07-18,AE,660978,1898,638771,20309
2021-07-18,AF,137853,5983,82586,49284
2021-07-18,AG,1268,42,1224,2
2021-07-18,AL,132686,2456,130074,156
2021-07-18,AM,227430,4566,218331,4533
2021-07-18,AO,40805,957,34755,5093
2021-07-18,AR,4756378,101549,4394695,260134
2021-07-18,AT,653735,10729,639573,3433
2021-07-18,AU,32016,914,23944,7158
2021-07-18,AZ,338438,4992,331294,2152
2021-07-18,BA,205285,9666,187213,8406
2021-07-18,BB,4258,48,4058,152
2021-07-18,BD,1103989,17894,932008,154087
2021-07-18,BE,1103413,25209,0,1078204
2021-07-18,BF,13536,169,13340,27
2021-07-18,BG,422965,18174,397174,7617
2021-07-18,BH,267882,1380,265638,864
2021-07-18,BI,5802,8,773,5021
2021-07-18,BJ,8244,107,8081,56
2021-07-18,BN,283,3,260,20
2021-07-18,BO,462154,17458,390745,53951
2021-07-18,BR,19376574,542214,17304814,1529546
2021-07-18,BS,13404,273,12066,1065
2021-07-18,BT,2421,2,2042,377
2021-07-18,BW,86133,1274,73380,11479
2021-07-18,BY,434362,3326,428202,2834
2021-07-18,BZ,13683,332,13035,316
2021-07-18,CA,1430740,26457,1399230,5053
2021-07-18,CD,46009,1018,29205,15786
2021-07-18,CF,7142,98,6859,185
2021-07-18,CG,12933,172,11759,1002
2021-07-18,CH,707976,10902,317600,379474
2021-07-18,CI,49196,320,48445,431
2021-07-18,CL,1599879,34514,1551119,14246
2021-07-18,CM,81467,1330,35261,44876
2021-07-18,CN,104290,4848,98811,631
2021-07-18,CO,4639466,116307,4389277,133882
2021-07-18,CR,389798,4874,313223,71701
2021-07-18,CU,281887,1905,241314,38668
2021-07-18,CV,33302,295,32455,552
2021-07-18,CY,91196,385,39061,51750
2021-07-18,CZ,1671027,30338,1637729,2960
2021-07-18,DE,3752236,91370,3638720,22146
2021-07-18,DJ,11627,155,11461,11
2021-07-18,DK,307103,2543,293697,10863
2021-07-18,DM,206,0,195,11
2021-07-18,DO,337575,3916,279714,53945
2021-07-18,DZ,153309,3938,105604,43767
2021-07-18,EC,476065,21953,443880,10232
2021-07-18,EE,131848,1271,128110,2467
2021-07-18,EG,283636,16439,223213,43984
2021-07-18,ER,6402,30,6043,329
2021-07-18,ES,4100222,81096,150376,3868750
2021-07-18,ET,277696,4357,262314,11025
2021-07-18,FI,100156,979,46000,53177
2021-07-18,FJ,17514,98,3765,13651
2021-07-18,FM,1,0,1,0
