date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-03-18,AD,11393,113,10904,376
2021-03-18,AE,434465,1424,416105,16936
2021-03-18,AF,56044,2462,49664,3918
2021-03-18,AG,1008,27,598,383
2021-03-18,AL,119528,2106,83264,34158
2021-03-18,AM,181165,3301,167186,10678
2021-03-18,AO,21558,522,20032,1004
2021-03-18,AR,2226753,54386,2009877,162490
2021-03-18,AT,504581,8982,465984,29615
2021-03-18,AU,29183,909,22963,5311
2021-03-18,AZ,243424,3314,231894,8216
2021-03-18,BA,149891,5729,122680,21482
2021-03-18,BB,3492,39,3285,168
2021-03-18,BD,564939,8624,517223,39092
2021-03-18,BE,822801,22624,0,800177
2021-03-18,BF,12450,145,11998,307
2021-03-18,BG,295777,11817,232041,51919
2021-03-18,BH,133779,491,126703,6585
2021-03-18,BI,2542,3,773,1766
2021-03-18,BJ,6501,81,5552,868
2021-03-18,BN,203,3,186,14
2021-03-18,BO,262941,12028,209842,41071
2021-03-18,BR,11780820,287499,10383496,1109825
2021-03-18,BS,8800,186,7676,938
2021-03-18,BT,868,1,867,0
2021-03-18,BW,35493,458,31128,3907
2021-03-18,BY,306524,2130,297502,6892
2021-03-18,BZ,12399,316,12024,59
2021-03-18,CA,928283,22577,873615,32091
2021-03-18,CD,27290,726,24361,2203
2021-03-18,CF,5075,64,4938,73
2021-03-18,CG,9564,134,7514,1916
2021-03-18,CH,578861,10183,317600,251078
2021-03-18,CI,38923,215,35923,2785
2021-03-18,CL,911469,21988,854827,34654
2021-03-18,CM,40622,601,35261,4760
2021-03-18,CN,101481,4839,96154,488
2021-03-18,CO,2319293,61636,2216945,40712
2021-03-18,CR,210447,2886,189682,17879
2021-03-18,CU,64414,384,60378,3652
2021-03-18,CV,16298,158,15646,494
2021-03-18,CY,41111,241,2057,38813
2021-03-18,CZ,1439019,24117,1215544,199358
2021-03-18,DE,2639258,74402,2405600,159256
2021-03-18,DJ,6452,63,6022,367
2021-03-18,DK,224107,2398,212650,9059
2021-03-18,DM,156,0,141,15
2021-03-18,DO,247979,3257,204188,40534
2021-03-18,DZ,115842,3051,80347,32444
2021-03-18,EC,307429,16333,263164,27932
2021-03-18,EE,91031,758,64690,25583
2021-03-18,EG,193482,11472,148823,33187
2021-03-18,ER,3095,7,2833,255
2021-03-18,ES,3212332,72910,150376,2989046
2021-03-18,ET,181869,2602,145349,33918
2021-03-18,FI,69497,805,46000,22692
2021-03-18,FJ,67,2,64,1
2021-03-18,FM,1,0,1,0
2021-03-18,FR,4241973,91833,285055,3865085
2021-03-18,GA,17297,105,15102,2090
2021-03-18,GB,4294328,126163,12086,4156079
2021-03-18,GD,154,1,151,2
2021-03-18,GE,276436,3674,269384,3378
2021-03-18,GH,88421,705,84095,3621
2021-03-18,GM,5122,160,4686,276
2021-03-18,GN,18285,106,15801,2378
2021-03-18,GQ,6666,100,6121,445
2021-03-18,GR,230317,7297,93764,129256
2021-03-18,GT,185832,6639,170059,9134
2021-03-18,GW,3518,54,2806,658
2021-03-18,GY,9442,212,8430,800
2021-03-18,HN,180796,4402,69008,107386
2021-03-18,HR,254507,5726,242665,6116
2021-03-18,HT,12686,251,10443,1992
2021-03-18,HU,539080,17628,360895,160557
2021-03-18,ID,1443853,39142,1272958,131753
2021-03-18,IE,228796,4566,23364,200866
2021-03-18,IL,825562,6069,798096,21397
2021-03-18,IN,11514331,159370,11083679,271282
2021-03-18,IQ,779458,13896,702667,62895
2021-03-18,IR,1778645,61581,1521377,195687
2021-03-18,IS,6091,29,6030,32
2021-03-18,IT,3306711,103855,2655346,547510
2021-03-18,JM,33366,511,15615,17240
2021-03-18,JO,514107,5627,416971,91509
2021-03-18,JP,452147,8750,429742,13655
2021-03-18,KE,117535,1954,89203,26378
2021-03-18,KG,87143,1485,84031,1627
2021-03-18,KH,1578,1,917,660
2021-03-18,KM,3657,146,3465,46
2021-03-18,KN,44,0,42,2
2021-03-18,KR,97757,1690,89523,6544
2021-03-18,KW,215067,1202,199549,14316
2021-03-18,KZ,279220,3199,255433,20588
2021-03-18,LA,49,0,45,4
2021-03-18,LB,430734,5609,337975,87150
2021-03-18,LC,4097,55,3880,162
2021-03-18,LI,2620,56,2526,38
2021-03-18,LK,89024,537,85944,2543
2021-03-18,LR,2042,85,1899,58
2021-03-18,LS,10530,309,3922,6299
2021-03-18,LT,207469,3442,192922,11105
2021-03-18,LU,58674,705,54935,3034
2021-03-18,LV,95902,1801,85465,8636
2021-03-18,LY,149207,2435,136158,10614
2021-03-18,MA,490575,8748,477879,3948
2021-03-18,MC,2149,27,1960,162
2021-03-18,MD,210725,4472,183520,22733
2021-03-18,ME,85774,1178,76200,8396
2021-03-18,MG,21999,338,20750,911
2021-03-18,MH,4,0,4,0
