date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-04-13,AD,12614,121,11932,561
2021-04-13,AE,487697,1537,471906,14254
2021-04-13,AF,57364,2529,52013,2822
2021-04-13,AG,1201,31,947,223
2021-04-13,AL,128752,2326,98903,27523
2021-04-13,AM,204053,3775,183660,16618
2021-04-13,AO,23697,554,22115,1028
2021-04-13,AR,2579000,58174,2262875,257951
2021-04-13,AT,581263,9748,541786,29729
2021-04-13,AU,29450,910,23104,5436
2021-04-13,AZ,289601,3978,253762,31861
2021-04-13,BA,184698,7487,141602,35609
2021-04-13,BB,3740,44,3623,73
2021-04-13,BD,697985,9891,585966,102128
2021-04-13,BE,930603,23566,0,907037
2021-04-13,BF,12989,153,12627,209
2021-04-13,BG,378059,14746,293351,69962
2021-04-13,BH,158789,566,147162,11061
2021-04-13,BI,3262,6,773,2483
2021-04-13,BJ,7515,93,6452,970
2021-04-13,BN,219,3,206,10
2021-04-13,BO,284183,12496,233646,38041
2021-04-13,BR,13599994,358425,11975121,1266448
2021-04-13,BS,9505,190,8965,350
2021-04-13,BT,927,1,875,51
2021-04-13,BW,43444,663,38923,3858
2021-04-13,BY,337635,2373,327848,7414
2021-04-13,BZ,12513,318,12137,58
2021-04-13,CA,1085905,23370,986199,76336
2021-04-13,CD,28665,745,25841,2079
2021-04-13,CF,5682,75,5112,495
2021-04-13,CG,10084,137,8208,1739
2021-04-13,CH,625367,10472,317600,297295
2021-04-13,CI,45265,269,44771,225
2021-04-13,CL,1088710,24518,1020925,43267
2021-04-13,CM,61731,919,35261,25551
2021-04-13,CN,102103,4844,96788,471
2021-04-13,CO,2569314,66482,2408624,94208
2021-04-13,CR,225343,3044,196060,26239
2021-04-13,CU,88445,476,83087,4882
2021-04-13,CV,19231,187,17487,1557
2021-04-13,CY,52652,274,39061,13317
2021-04-13,CZ,1585037,28038,1473483,83516
2021-04-13,DE,3054025,79137,2726910,247978
2021-04-13,DJ,10077,102,8394,1581
2021-04-13,DK,239561,2447,228698,8416
2021-04-13,DM,165,0,159,6
2021-04-13,DO,258637,3397,217008,38232
2021-04-13,DZ,118799,3137,82813,32849
2021-04-13,EC,347589,17351,298604,31634
2021-04-13,EE,115080,1049,96844,17187
2021-04-13,EG,212130,12526,160431,39173
2021-04-13,ER,3469,10,3231,228
2021-04-13,ES,3376548,76625,150376,3149547
2021-04-13,ET,232512,3230,173818,55464
2021-04-13,FI,82564,877,46000,35687
2021-04-13,FJ,68,2,64,2
2021-04-13,FM,1,0,1,0
2021-04-13,FR,5167265,99639,319880,4747746
2021-04-13,GA,20971,129,17762,3080
2021-04-13,GB,4390801,127369,13660,4249772
2021-04-13,GD,155,1,152,2
2021-04-13,GE,290129,3894,278251,7984
2021-04-13,GH,91410,761,89219,1430
2021-04-13,GM,5602,168,5145,289
2021-04-13,GN,21106,136,18686,2284
2021-04-13,GQ,7219,106,6799,314
2021-04-13,GR,301103,9054,93764,198285
2021-04-13,GT,205322,7057,187052,11213
2021-04-13,GW,3693,66,3083,544
2021-04-13,GY,11277,258,9796,1223
2021-04-13,HN,196704,4873,76081,115750
2021-04-13,HR,294874,6358,276420,12096
2021-04-13,HT,12855,251,11513,1091
2021-04-13,HU,728078,23980,431124,272974
2021-04-13,ID,1577526,42782,1426145,108599
2021-04-13,IE,241684,4803,23364,213517
2021-04-13,IL,836334,6309,826768,3257
2021-04-13,IN,13873825,172085,12336036,1365704
2021-04-13,IQ,941078,14796,826323,99959
2021-04-13,IR,2118212,65055,1729293,323864
2021-04-13,IS,6274,29,6152,93
2021-04-13,IT,3793033,115088,3158725,519220
2021-04-13,JM,42924,682,19136,23106
2021-04-13,JO,672090,7937,610614,53539
2021-04-13,JP,511799,9422,468614,33763
2021-04-13,KE,147147,2394,99580,45173
2021-04-13,KG,90599,1532,86152,2915
2021-04-13,KH,4696,33,2252,2411
2021-04-13,KM,3796,146,3582,68
2021-04-13,KN,44,0,44,0
2021-04-13,KR,111419,1782,101983,7654
2021-04-13,KW,250273,1419,233757,15097
2021-04-13,KZ,327593,3276,287750,36567
2021-04-13,LA,52,0,49,3
2021-04-13,LB,499839,6738,411710,81391
2021-04-13,LC,4355,64,4179,112
2021-04-13,LI,2768,56,2634,78
2021-04-13,LK,95620,602,91926,3092
2021-04-13,LR,2042,85,1899,58
2021-04-13,LS,10709,315,5028,5366
2021-04-13,LT,227889,3713,207391,16785
2021-04-13,LU,64062,777,60012,3273
2021-04-13,LV,108355,2002,99840,6513
2021-04-13,LY,169504,2830,154220,12454
2021-04-13,MA,502961,8915,489288,4758
2021-04-13,MC,2378,31,2260,87
2021-04-13,MD,242364,5438,225036,11890
2021-04-13,ME,94643,1391,89235,4017
2021-04-13,MG,28765,512,24410,3843
2021-04-13,MH,4,0,4,0
2021-04-13,MK,143162,4289,118946,19927
2021-04-13,ML,12179,417,7194,4568
2021-04-13,MM,142596,3206,131869,7521
2021-04-13,MN,17823,29,10253,7541
2021-04-13,MR,18052,451,17398,203
2021-04-13,MT,29720,403,28756,561
2021-04-13,MU,1198,15,797,386
2021-04-13,MV,25759,67,22981,2711
2021-04-13,MW,33872,1133,31572,1167
2021-04-13,MX,2286352,210282,1765244,310826
2021-04-13,MY,363940,1345,346295,16300
2021-04-13,MZ,68871,794,59901,8176
2021-04-13,NA,45949,586,43984,1379
2021-04-13,NE,5081,189,4760,132
2021-04-13,NG,163911,2061,154225,7625
2021-04-13,NI,6778,180,4225,2373
2021-04-13,NL,1387961,17018,19008,1351935
2021-04-13,NO,105008,688,17998,86322
2021-04-13,NP,280984,3058,274318,3608
2021-04-13,NZ,2589,26,2462,101
2021-04-13,OM,174364,1798,154771,17795
2021-04-13,PA,359121,6173,348953,3995
2021-04-13,PE,1659707,55489,1584425,19793
2021-04-13,PG,8821,69,846,7906
2021-04-13,PH,884783,15286,703963,165534
2021-04-13,PK,734423,15754,641912,76757
2021-04-13,PL,2599850,59126,2219655,321069
2021-04-13,PS,272767,2901,237046,32820
2021-04-13,PT,828173,16923,785809,25441
2021-04-13,PY,240141,4978,196718,38445
2021-04-13,QA,191979,340,170787,20852
2021-04-13,RO,1012373,25441,915464,71468
2021-04-13,RS,648745,5808,0,642937
2021-04-13,RU,4605444,101882,4233065,270497
2021-04-13,RW,23603,316,21395,1892
2021-04-13,SA,400228,6773,384635,8820
2021-04-13,SB,19,0,18,1
2021-04-13,SC,4633,25,4310,298
2021-04-13,SD,31833,2194,25451,4188
2021-04-13,SE,876506,13660,0,862846
2021-04-13,SG,60692,30,60374,288
2021-04-13,SI,227836,4130,209920,13786
2021-04-13,SK,372038,10716,255300,106022
2021-04-13,SL,4009,79,2832,1098
2021-04-13,SM,4985,86,4568,331
2021-04-13,SN,39495,1081,38241,173
2021-04-13,SO,12566,618,5270,6678
2021-04-13,SR,9363,184,8711,468
2021-04-13,SS,10387,114,10148,125
2021-04-13,ST,2268,35,2192,41
2021-04-13,SV,66816,2057,63196,1563
2021-04-13,SY,20435,1392,14230,4813
2021-04-13,SZ,18402,669,17682,51
2021-04-13,TD,4652,167,4306,179
2021-04-13,TG,12034,116,9303,2615
2021-04-13,TH,34575,97,26873,7605
2021-04-13,TJ,13308,90,13218,0
2021-04-13,TL,1074,2,550,522
2021-04-13,TN,274604,9396,228267,36941
2021-04-13,TR,3962760,34455,3424733,503572
2021-04-13,TT,8511,146,7799,566
2021-04-13,TW,1062,11,1027,24
2021-04-13,TZ,509,21,183,305
2021-04-13,UA,1925224,39477,1478945,406802
2021-04-13,UG,41204,337,40779,88
2021-04-13,US,31345985,563446,0,30782539
2021-04-13,UY,149430,1595,116533,31302
2021-04-13,UZ,85291,634,83089,1568
2021-04-13,VA,27,0,15,12
2021-04-13,VC,1806,10,1665,131
2021-04-13,VE,176972,1815,159547,15610
2021-04-13,VN,2714,35,2445,234
2021-04-13,VU,3,0,1,2
2021-04-13,WS,3,0,2,1
2021-04-13,XK,98015,2004,82794,13217
2021-04-13,YE,5507,1073,2070,2364
2021-04-13,ZA,1559960,53423,1485315,21222
2021-04-13,ZM,90218,1229,88144,845
2021-04-13,ZW,37330,1543,34932,855
