date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-10-28,AD,15505,130,0,15375
2021-10-28,AE,739654,2135,0,737519
2021-10-28,AF,156166,7268,0,148898
2021-10-28,AG,4040,102,0,3938
2021-10-28,AL,183873,2902,0,180971
2021-10-28,AM,302450,6189,0,296261
2021-10-28,AO,64226,1705,0,62521
2021-10-28,AR,5286074,115916,0,5170158
2021-10-28,AT,813334,11316,0,802018
2021-10-28,AU,167790,1708,0,166082
2021-10-28,AZ,524788,6995,0,517793
2021-10-28,BA,252083,11477,0,240606
2021-10-28,BB,16782,151,0,16631
2021-10-28,BD,1568857,27847,0,1541010
2021-10-28,BE,1351913,25976,0,1325937
2021-10-28,BF,14793,214,0,14579
2021-10-28,BG,592943,23718,0,569225
2021-10-28,BH,276718,1393,0,275325
2021-10-28,BI,20016,38,0,19978
2021-10-28,BJ,24749,161,0,24588
2021-10-28,BN,12823,83,0,12740
2021-10-28,BO,511854,18911,0,492943
2021-10-28,BR,21781436,607068,0,21174368
2021-10-28,BS,22351,643,0,21708
2021-10-28,BT,2621,3,0,2618
2021-10-28,BW,186594,2406,0,184188
2021-10-28,BY,594203,4580,0,589623
2021-10-28,BZ,26625,491,0,26134
2021-10-28,CA,1717762,28981,0,1688781
2021-10-28,CD,57470,1091,0,56379
2021-10-28,CF,11518,100,0,11418
2021-10-28,CG,17323,258,0,17065
2021-10-28,CH,870837,11219,0,859618
2021-10-28,CI,61267,691,0,60576
2021-10-28,CL,1688454,37719,0,1650735
2021-10-28,CM,102499,1686,0,100813
2021-10-28,CN,109416,4849,0,104567
2021-10-28,CO,4997444,127195,0,4870249
2021-10-28,CR,559250,7021,0,552229
2021-10-28,CU,949747,8219,0,941528
2021-10-28,CV,38181,349,0,37832
2021-10-28,CY,123908,572,0,123336
2021-10-28,CZ,1747701,30689,0,1717012
2021-10-28,DE,4553744,95522,0,4458222
2021-10-28,DJ,13472,181,0,13291
2021-10-28,DK,385513,2711,0,382802
2021-10-28,DM,4742,31,0,4711
2021-10-28,DO,379336,4124,0,375212
2021-10-28,DZ,206160,5907,0,200253
2021-10-28,EC,515859,32958,0,482901
2021-10-28,EE,188522,1491,0,187031
2021-10-28,EG,328209,18483,0,309726
2021-10-28,ER,6806,45,0,6761
2021-10-28,ES,5008887,87322,0,4921565
2021-10-28,ET,364098,6428,0,357670
2021-10-28,FI,156959,1154,0,155805
2021-10-28,FJ,52079,673,0,51406
2021-10-28,FM,1,0,0,1
2021-10-28,FR,7248285,118561,0,7129724
2021-10-28,GA,35252,235,0,35017
2021-10-28,GB,8978443,140628,0,8837815
2021-10-28,GD,5834,197,0,5637
2021-10-28,GE,707290,9918,0,697372
2021-10-28,GH,130077,1175,0,128902
2021-10-28,GM,9963,340,0,9623
2021-10-28,GN,30653,385,0,30268
2021-10-28,GQ,13236,163,0,13073
2021-10-28,GR,731167,15801,0,715366
2021-10-28,GT,599042,14928,0,584114
2021-10-28,GW,6133,141,0,5992
2021-10-28,GY,35350,904,0,34446
2021-10-28,HN,375213,10235,0,364978
2021-10-28,HR,458090,9142,0,448948
2021-10-28,HT,23823,662,0,23161
2021-10-28,HU,859378,30692,0,828686
2021-10-28,ID,4242532,143333,0,4099199
2021-10-28,IE,438124,5436,0,432688
2021-10-28,IL,1326171,8081,0,1318090
2021-10-28,IN,34246157,457191,0,33788966
2021-10-28,IQ,2052123,23083,0,2029040
2021-10-28,IR,5899509,125875,0,5773634
2021-10-28,IS,13413,33,0,13380
2021-10-28,IT,4757231,132004,0,4625227
2021-10-28,JM,88666,2199,0,86467
2021-10-28,JO,858342,11000,0,847342
2021-10-28,JP,1718764,18245,0,1700519
2021-10-28,KE,253018,5270,0,247748
2021-10-28,KG,180989,2664,0,178325
2021-10-28,KH,118220,2766,0,115454
2021-10-28,KI,2,0,0,2
2021-10-28,KM,4239,147,0,4092
2021-10-28,KN,2664,21,0,2643
2021-10-28,KR,360536,2817,0,357719
2021-10-28,KW,412619,2461,0,410158
2021-10-28,KZ,1015439,17050,0,998389
2021-10-28,LA,38281,59,0,38222
2021-10-28,LB,639995,8480,0,631515
2021-10-28,LC,12517,253,0,12264
2021-10-28,LI,3653,61,0,3592
2021-10-28,LK,538860,13696,0,525164
2021-10-28,LR,5812,287,0,5525
2021-10-28,LS,21624,657,0,20967
2021-10-28,LT,399532,5766,0,393766
2021-10-28,LU,81501,843,0,80658
2021-10-28,LV,211702,3173,0,208529
2021-10-28,LY,356086,5061,0,351025
2021-10-28,MA,945504,14654,0,930850
2021-10-28,MC,3407,36,0,3371
2021-10-28,MD,334287,7665,0,326622
2021-10-28,ME,142807,2087,0,140720
2021-10-28,MG,43626,963,0,42663
2021-10-28,MH,4,0,0,4
2021-10-28,MK,201292,7098,0,194194
2021-10-28,ML,15947,562,0,15385
2021-10-28,MM,497700,18622,0,479078
2021-10-28,MN,356765,1711,0,355054
2021-10-28,MR,37155,794,0,36361
2021-10-28,MT,37610,460,0,37150
2021-10-28,MU,17586,164,0,17422
2021-10-28,MV,87487,243,0,87244
2021-10-28,MW,61782,2298,0,59484
2021-10-28,MX,3798286,287631,0,3510655
2021-10-28,MY,2454749,28769,0,2425980
2021-10-28,MZ,151260,1929,0,149331
2021-10-28,NA,128880,3550,0,125330
2021-10-28,NE,6300,211,0,6089
2021-10-28,NG,211678,2892,0,208786
2021-10-28,NI,16422,208,0,16214
2021-10-28,NL,2148383,18810,0,2129573
2021-10-28,NO,204730,900,0,203830
2021-10-28,NP,811407,11382,0,800025
2021-10-28,NZ,6125,28,0,6097
2021-10-28,OM,304241,4111,0,300130
2021-10-28,PA,472197,7314,0,464883
2021-10-28,PE,2199036,200179,0,1998857
2021-10-28,PG,28823,345,0,28478
2021-10-28,PH,2768849,42348,0,2726501
2021-10-28,PK,1271687,28431,0,1243256
2021-10-28,PL,2998891,76773,0,2922118
2021-10-28,PS,452642,4657,0,447985
2021-10-28,PT,1088133,18149,0,1069984
2021-10-28,PW,8,0,0,8
2021-10-28,PY,460944,16243,0,444701
2021-10-28,QA,238950,609,0,238341
2021-10-28,RO,1616027,46430,0,1569597
2021-10-28,RS,1125602,9761,0,1115841
2021-10-28,RU,8260045,230786,0,8029259
2021-10-28,RW,99565,1327,0,98238
2021-10-28,SA,548474,8788,0,539686
2021-10-28,SB,20,0,0,20
2021-10-28,SC,22213,119,0,22094
2021-10-28,SD,40433,3099,0,37334
2021-10-28,SE,1170422,15018,0,1155404
2021-10-28,SG,187851,364,0,187487
2021-10-28,SI,328729,4723,0,324006
2021-10-28,SK,470008,12977,0,457031
2021-10-28,SL,6397,121,0,6276
2021-10-28,SM,5540,92,0,5448
2021-10-28,SN,73904,1878,0,72026
2021-10-28,SO,21998,1208,0,20790
2021-10-28,SR,48785,1082,0,47703
2021-10-28,SS,12348,133,0,12215
2021-10-28,ST,3705,56,0,3649
2021-10-28,SV,113422,3604,0,109818
2021-10-28,SY,42621,2542,0,40079
2021-10-28,SZ,46396,1242,0,45154
2021-10-28,TD,5069,174,0,4895
2021-10-28,TG,26036,242,0,25794
2021-10-28,TH,1884973,19006,0,1865967
2021-10-28,TJ,17486,125,0,17361
2021-10-28,TL,19785,122,0,19663
2021-10-28,TN,712230,25227,0,687003
2021-10-28,TR,7961505,69998,0,7891507
2021-10-28,TT,56546,1668,0,54878
2021-10-28,TW,16394,847,0,15547
2021-10-28,TZ,26154,725,0,25429
2021-10-28,UA,2984456,70475,0,2913981
2021-10-28,UG,125920,3209,0,122711
2021-10-28,US,45826098,743358,0,45082740
2021-10-28,UY,393139,6076,0,387063
2021-10-28,UZ,184905,1316,0,183589
2021-10-28,VA,27,0,0,27
2021-10-28,VC,4941,65,0,4876
2021-10-28,VE,403318,4848,0,398470
2021-10-28,VN,905477,21910,0,883567
2021-10-28,VU,6,1,0,5
2021-10-28,WS,3,0,0,3
2021-10-28,XK,160696,2976,0,157720
2021-10-28,YE,9751,1874,0,7877
2021-10-28,ZA,2921114,89104,0,2832010
2021-10-28,ZM,209672,3660,0,206012
2021-10-28,ZW,132880,4675,0,128205
