date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-11-11,AD,15744,130,0,15614
2021-11-11,AE,740729,2142,0,738587
2021-11-11,AF,156456,7292,0,149164
2021-11-11,AG,4102,105,0,3997
2021-11-11,AL,191440,2978,0,188462
2021-11-11,AM,325521,6867,0,318654
2021-11-11,AO,64857,1725,0,63132
2021-11-11,AR,5302445,116209,0,5186236
2021-11-11,AT,923150,11601,0,911549
2021-11-11,AU,187041,1873,0,185168
2021-11-11,AZ,554096,7372,0,546724
2021-11-11,BA,262906,11922,0,250984
2021-11-11,BB,21311,189,0,21122
2021-11-11,BD,1571906,27907,0,1543999
2021-11-11,BE,1463548,26261,0,1437287
2021-11-11,BF,15281,234,0,15047
2021-11-11,BG,650063,25950,0,624113
2021-11-11,BH,277165,1393,0,275772
2021-11-11,BI,20210,38,0,20172
2021-11-11,BJ,24833,161,0,24672
2021-11-11,BN,14058,95,0,13963
2021-11-11,BO,521518,18998,0,502520
2021-11-11,BR,21924598,610224,0,21314374
2021-11-11,BS,22552,665,0,21887
2021-11-11,BT,2623,3,0,2620
2021-11-11,BW,193701,2411,0,191290
2021-11-11,BY,621689,4805,0,616884
2021-11-11,BZ,28749,530,0,28219
2021-11-11,CA,1749800,29317,0,1720483
2021-11-11,CD,57662,1099,0,56563
2021-11-11,CF,11579,100,0,11479
2021-11-11,CG,18153,309,0,17844
2021-11-11,CH,905112,11309,0,893803
2021-11-11,CI,61486,700,0,60786
2021-11-11,CL,1718085,37917,0,1680168
2021-11-11,CM,106190,1770,0,104420
2021-11-11,CN,110553,4849,0,105704
2021-11-11,CO,5024263,127680,0,4896583
2021-11-11,CR,563924,7190,0,556734
2021-11-11,CU,957735,8278,0,949457
2021-11-11,CV,38287,350,0,37937
2021-11-11,CY,126772,577,0,126195
2021-11-11,CZ,1856555,31289,0,1825266
2021-11-11,DE,4957374,97394,0,4859980
2021-11-11,DJ,13494,186,0,13308
2021-11-11,DK,416326,2755,0,413571
2021-11-11,DM,5235,34,0,5201
2021-11-11,DO,392223,4158,0,388065
2021-11-11,DZ,207624,5966,0,201658
2021-11-11,EC,519560,32989,0,486571
2021-11-11,EE,209597,1650,0,207947
2021-11-11,EG,341188,19309,0,321879
2021-11-11,ER,7013,48,0,6965
2021-11-11,ES,5042803,87647,0,4955156
2021-11-11,ET,368106,6583,0,361523
2021-11-11,FI,167119,1216,0,165903
2021-11-11,FJ,52356,679,0,51677
2021-11-11,FM,1,0,0,1
2021-11-11,FR,7358920,119021,0,7239899
2021-11-11,GA,36587,262,0,36325
2021-11-11,GB,9495395,142971,0,9352424
2021-11-11,GD,5863,200,0,5663
2021-11-11,GE,771381,10739,0,760642
2021-11-11,GH,130649,1206,0,129443
2021-11-11,GM,9980,341,0,9639
2021-11-11,GN,30715,387,0,30328
2021-11-11,GQ,13485,168,0,13317
2021-11-11,GR,815068,16560,0,798508
2021-11-11,GT,608307,15627,0,592680
2021-11-11,GW,6263,143,0,6120
2021-11-11,GY,36533,955,0,35578
2021-11-11,HN,376841,10349,0,366492
2021-11-11,HR,521837,9721,0,512116
2021-11-11,HT,24233,702,0,23531
2021-11-11,HU,931414,31751,0,899663
2021-11-11,ID,4249758,143608,0,4106150
2021-11-11,IE,484523,5566,0,478957
2021-11-11,IL,1336174,8138,0,1328036
2021-11-11,IN,34414186,462690,0,33951496
2021-11-11,IQ,2066905,23445,0,2043460
2021-11-11,IR,6019947,127809,0,5892138
2021-11-11,IS,15140,34,0,15106
2021-11-11,IT,4835435,132618,0,4702817
2021-11-11,JM,89926,2302,0,87624
2021-11-11,JO,886042,11183,0,874859
2021-11-11,JP,1724379,18319,0,1706060
2021-11-11,KE,254151,5315,0,248836
2021-11-11,KG,182090,2697,0,179393
2021-11-11,KH,119358,2850,0,116508
2021-11-11,KI,2,0,0,2
2021-11-11,KM,4352,148,0,4204
2021-11-11,KN,2735,27,0,2708
2021-11-11,KR,390719,3051,0,387668
2021-11-11,KW,412936,2462,0,410474
2021-11-11,KZ,1035051,17429,0,1017622
2021-11-11,LA,50977,93,0,50884
2021-11-11,LB,649696,8566,0,641130
2021-11-11,LC,12785,267,0,12518
2021-11-11,LI,3841,61,0,3780
2021-11-11,LK,548061,13927,0,534134
2021-11-11,LR,5818,287,0,5531
2021-11-11,LS,21687,660,0,21027
2021-11-11,LT,436690,6251,0,430439
2021-11-11,LU,84069,854,0,83215
2021-11-11,LV,236765,3646,0,233119
2021-11-11,LY,363483,5258,0,358225
2021-11-11,MA,947902,14734,0,933168
2021-11-11,MC,3467,36,0,3431
2021-11-11,MD,350697,8323,0,342374
2021-11-11,ME,150793,2185,0,148608
2021-11-11,MG,43672,964,0,42708
2021-11-11,MH,4,0,0,4
2021-11-11,MK,207998,7294,0,200704
2021-11-11,ML,16562,582,0,15980
