date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-05-15,AD,13510,127,13155,228
2021-05-15,AE,544931,1629,525080,18222
2021-05-15,AF,63412,2733,54663,6016
2021-05-15,AG,1241,33,1179,29
2021-05-15,AL,131978,2429,123081,6468
2021-05-15,AM,220729,4314,208100,8315
2021-05-15,AO,30354,655,25703,3996
2021-05-15,AR,3290935,70253,2933946,286736
2021-05-15,AT,636424,10470,614803,11151
2021-05-15,AU,29975,910,23493,5572
2021-05-15,AZ,329371,4768,313778,10825
2021-05-15,BA,202143,8981,168549,24613
2021-05-15,BB,3965,46,3917,2
2021-05-15,BD,779796,12124,721435,46237
2021-05-15,BE,1030071,24686,0,1005385
2021-05-15,BF,13395,164,13199,32
2021-05-15,BG,414041,17250,362327,34464
2021-05-15,BH,199093,737,182535,15821
2021-05-15,BI,4290,6,773,3511
2021-05-15,BJ,7995,101,7652,242
2021-05-15,BN,232,3,220,9
2021-05-15,BO,329733,13451,269288,46994
2021-05-15,BR,15586534,434715,13710822,1440997
2021-05-15,BS,11024,216,9967,841
2021-05-15,BT,1279,1,1154,124
2021-05-15,BW,49656,761,46640,2255
2021-05-15,BY,374714,2691,365255,6768
2021-05-15,BZ,12714,323,12337,54
2021-05-15,CA,1331480,24884,1237776,68820
2021-05-15,CD,30546,776,26603,3167
2021-05-15,CF,6866,95,5112,1659
2021-05-15,CG,11343,148,8208,2987
2021-05-15,CH,679510,10730,317600,351180
2021-05-15,CI,46535,295,46006,234
2021-05-15,CL,1280252,27734,1214817,37701
2021-05-15,CM,74946,1152,35261,38533
2021-05-15,CN,102717,4846,97491,380
2021-05-15,CO,3103333,80780,2902646,119907
2021-05-15,CR,282741,3547,221903,57291
2021-05-15,CU,123221,796,115505,6920
2021-05-15,CV,27951,246,24683,3022
2021-05-15,CY,70899,346,39061,31492
2021-05-15,CZ,1652238,29886,1592219,30133
2021-05-15,DE,3595872,86100,3292700,217072
2021-05-15,DJ,11414,151,11266,-3
2021-05-15,DK,266240,2503,250951,12786
2021-05-15,DM,178,0,176,2
2021-05-15,DO,276272,3569,233431,39272
2021-05-15,DZ,125194,3366,87251,34577
2021-05-15,EC,409520,19692,342878,46950
2021-05-15,EE,126922,1220,118553,7149
2021-05-15,EG,244520,14269,180577,49674
2021-05-15,ER,3844,12,3654,178
2021-05-15,ES,3604799,79339,150376,3375084
2021-05-15,ET,265832,3976,218866,42990
2021-05-15,FI,89878,931,46000,42947
2021-05-15,FJ,166,4,109,53
2021-05-15,FM,1,0,1,0
2021-05-15,FR,5925071,107696,378643,5438732
2021-05-15,GA,23799,143,20379,3277
2021-05-15,GB,4464663,127937,15254,4321472
2021-05-15,GD,161,1,160,0
2021-05-15,GE,329407,4426,307918,17063
2021-05-15,GH,93243,783,91146,1314
2021-05-15,GM,5940,175,5674,91
2021-05-15,GN,22746,151,20366,2229
2021-05-15,GQ,7694,112,7279,303
2021-05-15,GR,375831,11365,93764,270702
2021-05-15,GT,241117,7872,220536,12709
2021-05-15,GW,3746,67,3438,241
2021-05-15,GY,15168,338,12886,1944
2021-05-15,HN,225964,5954,82561,137449
2021-05-15,HR,349910,7687,335337,6886
2021-05-15,HT,13353,271,12414,668
2021-05-15,HU,797429,29114,618608,149707
2021-05-15,ID,1736670,47967,1597067,91636
2021-05-15,IE,254870,4941,23364,226565
2021-05-15,IL,839118,6381,831929,808
2021-05-15,IN,24684077,270284,20795335,3618458
2021-05-15,IQ,1136917,15930,1039616,81371
2021-05-15,IR,2739875,76633,2210851,452391
2021-05-15,IS,6537,29,6445,63
2021-05-15,IT,4153374,124063,3696481,332830
2021-05-15,JM,47233,843,23013,23377
2021-05-15,JO,722754,9203,710445,3106
2021-05-15,JP,679870,11424,584614,83832
2021-05-15,KE,165379,3001,113489,48889
2021-05-15,KG,100249,1695,93302,5252
2021-05-15,KH,21834,147,10740,10947
2021-05-15,KM,3863,146,3699,18
2021-05-15,KN,45,0,45,0
2021-05-15,KR,131671,1900,121764,8007
2021-05-15,KW,290801,1687,276792,12322
2021-05-15,KZ,412236,3394,368703,40139
2021-05-15,LA,1570,2,555,1013
2021-05-15,LB,535446,7602,497198,30646
2021-05-15,LC,4818,75,4516,227
2021-05-15,LI,2984,58,2887,39
2021-05-15,LK,140471,941,117220,22310
2021-05-15,LR,2114,85,1962,67
2021-05-15,LS,10782,320,6427,4035
2021-05-15,LT,264724,4088,239702,20934
2021-05-15,LU,68922,806,66183,1933
2021-05-15,LV,127597,2257,116427,8913
2021-05-15,LY,181179,3085,167629,10465
2021-05-15,MA,514817,9098,502884,2835
2021-05-15,MC,2493,32,2434,27
2021-05-15,MD,253736,6016,244664,3056
2021-05-15,ME,98778,1560,95801,1417
2021-05-15,MG,40005,754,37673,1578
2021-05-15,MH,4,0,4,0
2021-05-15,MK,154636,5197,145606,3833
2021-05-15,ML,14176,511,9178,4487
2021-05-15,MM,143059,3212,132100,7747
2021-05-15,MN,48642,207,40870,7565
2021-05-15,MR,18806,457,18056,293
2021-05-15,MT,30478,417,29884,177
2021-05-15,MU,1280,17,1131,132
2021-05-15,MV,43782,94,28013,15675
2021-05-15,MW,34210,1153,32206,851
2021-05-15,MX,2380690,220384,1899742,260564
2021-05-15,MY,466330,1866,422329,42135
2021-05-15,MZ,70410,826,68710,874
2021-05-15,NA,50949,705,47946,2298
2021-05-15,NE,5330,192,4953,185
2021-05-15,NG,165702,2066,156412,7224
2021-05-15,NI,7086,184,4225,2677
2021-05-15,NL,1620702,17703,26495,1576504
2021-05-15,NO,119052,774,17998,100280
2021-05-15,NP,447704,4856,333108,109740
2021-05-15,NZ,2646,26,2601,19
2021-05-15,OM,202713,2148,186391,14174
2021-05-15,PA,370533,6296,358938,5299
2021-05-15,PE,1879049,65608,1824406,-10965
2021-05-15,PG,13707,136,11034,2537
2021-05-15,PH,1138187,19051,1062427,56709
2021-05-15,PK,877130,19543,788768,68819
2021-05-15,PL,2851911,71609,2595635,184667
2021-05-15,PS,303658,3423,291191,9044
2021-05-15,PT,841848,17006,802671,22171
2021-05-15,PY,311746,7534,258338,45874
2021-05-15,QA,212927,526,206307,6094
2021-05-15,RO,1071334,29485,1023822,18027
2021-05-15,RS,705890,6664,0,699226
2021-05-15,RU,4875308,113541,4495406,266361
2021-05-15,RW,26099,343,24694,1062
2021-05-15,SA,432269,7147,416759,8363
2021-05-15,SB,20,0,20,0
2021-05-15,SC,9184,32,6413,2739
2021-05-15,SD,34889,2446,27949,4494
2021-05-15,SE,1037126,14275,0,1022851
2021-05-15,SG,61536,31,61062,443
2021-05-15,SI,249014,4320,237061,7633
2021-05-15,SK,387420,12203,255300,119917
2021-05-15,SL,4103,79,3101,923
2021-05-15,SM,5083,90,4968,25
2021-05-15,SN,40828,1124,39558,146
2021-05-15,SO,14486,753,6325,7408
2021-05-15,SR,11828,224,10184,1420
2021-05-15,SS,10652,115,10462,75
2021-05-15,ST,2327,35,2274,18
