date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2023-01-27,AD,47820,165,0,47655
2023-01-27,AE,1049122,2348,0,1046774
2023-01-27,AF,208432,7875,0,200557
2023-01-27,AG,9106,146,0,8960
2023-01-27,AL,334144,3596,0,330548
2023-01-27,AM,446008,8717,0,437291
2023-01-27,AO,105184,1931,0,103253
2023-01-27,AR,10032709,130394,0,9902315
2023-01-27,AT,5769255,21658,0,5747597
2023-01-27,AU,11295446,18615,0,11276831
2023-01-27,AZ,827847,10080,0,817767
2023-01-27,BA,401333,16250,0,385083
2023-01-27,BB,106157,571,0,105586
2023-01-27,BD,2037478,29441,0,2008037
2023-01-27,BE,4691499,33557,0,4657942
2023-01-27,BF,22025,396,0,21629
2023-01-27,BG,1295242,38174,0,1257068
2023-01-27,BH,700284,1542,0,698742
2023-01-27,BI,52429,38,0,52391
2023-01-27,BJ,27989,163,0,27826
2023-01-27,BN,275220,225,0,274995
2023-01-27,BO,1187092,22345,0,1164747
2023-01-27,BR,36791267,696742,0,36094525
2023-01-27,BS,37491,833,0,36658
2023-01-27,BT,62598,21,0,62577
2023-01-27,BW,328887,2798,0,326089
2023-01-27,BY,994037,7118,0,986919
2023-01-27,BZ,70610,688,0,69922
2023-01-27,CA,4561079,50503,0,4510576
2023-01-27,CD,95473,1463,0,94010
2023-01-27,CF,15361,113,0,15248
2023-01-27,CG,25375,388,0,24987
2023-01-27,CH,4406243,14244,0,4391999
2023-01-27,CI,87970,833,0,87137
2023-01-27,CL,5113124,63745,0,5049379
2023-01-27,CM,123993,1965,0,122028
2023-01-27,CN,4896727,91226,0,4805501
2023-01-27,CO,6352923,142186,0,6210737
2023-01-27,CR,1182371,9142,0,1173229
2023-01-27,CU,1112405,8530,0,1103875
2023-01-27,CV,63227,413,0,62814
2023-01-27,CY,642663,1287,0,641376
2023-01-27,CZ,4588400,42301,0,4546099
2023-01-27,DE,37739472,165441,0,37574031
2023-01-27,DJ,15690,189,0,15501
2023-01-27,DK,3445821,8169,0,3437652
2023-01-27,DM,15760,74,0,15686
2023-01-27,DO,659981,4384,0,655597
2023-01-27,DZ,271369,6881,0,264488
2023-01-27,EC,1051239,35942,0,1015297
2023-01-27,EE,613531,2904,0,610627
2023-01-27,EG,515645,24805,0,490840
2023-01-27,ER,10189,103,0,10086
2023-01-27,ES,13731478,118434,0,13613044
2023-01-27,ET,499443,7572,0,491871
2023-01-27,FI,1458619,8639,0,1449980
2023-01-27,FJ,68820,883,0,67937
2023-01-27,FM,22676,58,0,22618
2023-01-27,FR,39712963,165121,0,39547842
2023-01-27,GA,48980,306,0,48674
2023-01-27,GB,24507210,218026,0,24289184
2023-01-27,GD,19680,238,0,19442
2023-01-27,GE,1814180,16926,0,1797254
2023-01-27,GH,171112,1462,0,169650
2023-01-27,GM,12586,372,0,12214
2023-01-27,GN,38240,467,0,37773
2023-01-27,GQ,17186,183,0,17003
2023-01-27,GR,5548487,34779,0,5513708
2023-01-27,GT,1226529,20092,0,1206437
2023-01-27,GW,8947,176,0,8771
2023-01-27,GY,72922,1294,0,71628
2023-01-27,HN,470337,11102,0,459235
2023-01-27,HR,1267404,17855,0,1249549
2023-01-27,HT,34008,860,0,33148
2023-01-27,HU,2191827,48658,0,2143169
2023-01-27,ID,6729209,160801,0,6568408
2023-01-27,IE,1700253,8462,0,1691791
2023-01-27,IL,4784312,12170,0,4772142
2023-01-27,IN,44683754,530739,0,44153015
2023-01-27,IQ,2465545,25375,0,2440170
2023-01-27,IR,7563923,144744,0,7419179
2023-01-27,IS,208605,199,0,208406
2023-01-27,IT,25453789,186833,0,25266956
2023-01-27,JM,153407,3480,0,149927
2023-01-27,JO,1746997,14122,0,1732875
2023-01-27,JP,32386992,67058,0,32319934
2023-01-27,KE,342810,5688,0,337122
2023-01-27,KG,206591,2991,0,203600
2023-01-27,KH,138683,3056,0,135627
2023-01-27,KI,4991,18,0,4973
2023-01-27,KM,8992,161,0,8831
2023-01-27,KN,6591,46,0,6545
2023-01-27,KP,1,6,0,-5
2023-01-27,KR,30130730,33361,0,30097369
2023-01-27,KW,662858,2570,0,660288
2023-01-27,KZ,1496390,19065,0,1477325
2023-01-27,LA,217962,758,0,217204
2023-01-27,LB,1228090,10784,0,1217306
2023-01-27,LC,29803,409,0,29394
2023-01-27,LI,21343,89,0,21254
2023-01-27,LK,671986,16826,0,655160
2023-01-27,LR,8053,294,0,7759
2023-01-27,LS,34790,723,0,34067
2023-01-27,LT,1295635,9535,0,1286100
2023-01-27,LU,314481,1207,0,313274
2023-01-27,LV,975230,6211,0,969019
2023-01-27,LY,507159,6437,0,500722
2023-01-27,MA,1272217,16296,0,1255921
2023-01-27,MC,16056,65,0,15991
2023-01-27,MD,598073,11950,0,586123
2023-01-27,ME,286194,2796,0,283398
2023-01-27,MG,67817,1419,0,66398
2023-01-27,MH,15554,17,0,15537
2023-01-27,MK,346428,9638,0,336790
2023-01-27,ML,32777,743,0,32034
2023-01-27,MM,633815,19490,0,614325
2023-01-27,MN,1007862,2136,0,1005726
2023-01-27,MR,63664,997,0,62667
2023-01-27,MT,116953,824,0,116129
2023-01-27,MU,294089,1043,0,293046
2023-01-27,MV,185713,311,0,185402
2023-01-27,MW,88505,2686,0,85819
2023-01-27,MX,7358593,332087,0,7026506
2023-01-27,MY,5035613,36938,0,4998675
2023-01-27,MZ,231994,2233,0,229761
2023-01-27,NA,170496,4083,0,166413
2023-01-27,NE,9508,315,0,9193
2023-01-27,NG,266463,3155,0,263308
2023-01-27,NI,15541,245,0,15296
2023-01-27,NL,8694054,23704,0,8670350
2023-01-27,NO,1477677,5112,0,1472565
2023-01-27,NP,1001092,12020,0,989072
2023-01-27,NR,4621,1,0,4620
2023-01-27,NZ,2179528,2470,0,2177058
2023-01-27,OM,399154,4628,0,394526
2023-01-27,PA,1029061,8594,0,1020467
2023-01-27,PE,4480454,218711,0,4261743
2023-01-27,PG,46663,669,0,45994
2023-01-27,PH,4072592,65753,0,4006839
2023-01-27,PK,1576235,30640,0,1545595
2023-01-27,PL,6377780,118713,0,6259067
2023-01-27,PS,703228,5708,0,697520
2023-01-27,PT,5562889,25987,0,5536902
2023-01-27,PW,5986,9,0,5977
2023-01-27,PY,806256,19820,0,786436
2023-01-27,QA,492234,686,0,491548
2023-01-27,RO,3322648,67542,0,3255106
2023-01-27,RS,2467970,17681,0,2450289
2023-01-27,RU,21615219,386952,0,21228267
2023-01-27,RW,133090,1468,0,131622
2023-01-27,SA,827807,9566,0,818241
2023-01-27,SB,24575,153,0,24422
2023-01-27,SC,50355,172,0,50183
2023-01-27,SD,63729,5001,0,58728
2023-01-27,SE,2693458,23279,0,2670179
2023-01-27,SG,2215527,1720,0,2213807
2023-01-27,SI,1320847,7055,0,1313792
2023-01-27,SK,2660377,20929,0,2639448
2023-01-27,SL,7760,126,0,7634
2023-01-27,SM,23403,122,0,23281
2023-01-27,SN,88900,1968,0,86932
2023-01-27,SO,27318,1361,0,25957
2023-01-27,SR,82020,1398,0,80622
2023-01-27,SS,18368,138,0,18230
2023-01-27,ST,6279,77,0,6202
2023-01-27,SV,201785,4230,0,197555
2023-01-27,SY,57450,3164,0,54286
2023-01-27,SZ,74114,1422,0,72692
2023-01-27,TD,7652,194,0,7458
2023-01-27,TG,39353,290,0,39063
2023-01-27,TH,4726512,33836,0,4692676
2023-01-27,TJ,17786,125,0,17661
2023-01-27,TL,23412,138,0,23274
2023-01-27,TN,1150278,29302,0,1120976
2023-01-27,TO,16672,13,0,16659
2023-01-27,TR,17042722,101492,0,16941230
2023-01-27,TT,187585,4319,0,183266
2023-01-27,TV,2805,0,0,2805
2023-01-27,TW,9428486,16204,0,9412282
2023-01-27,TZ,42600,846,0,41754
2023-01-27,UA,5676074,118928,0,5557146
2023-01-27,UG,170328,3630,0,166698
2023-01-27,US,102277103,1107634,0,101169469
2023-01-27,UY,1031581,7601,0,1023980
2023-01-27,UZ,250463,1637,0,248826
2023-01-27,VA,29,0,0,29
2023-01-27,VC,9581,123,0,9458
2023-01-27,VE,551399,5845,0,545554
2023-01-27,VN,11526377,43186,0,11483191
2023-01-27,VU,12014,14,0,12000
2023-01-27,WS,16022,29,0,15993
2023-01-27,XK,272530,3202,0,269328
2023-01-27,YE,11945,2159,0,9786
2023-01-27,ZA,4055284,102595,0,3952689
2023-01-27,ZM,340172,4044,0,336128
2023-01-27,ZW,261606,5652,0,255954
