date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-06-25,AD,855,52,797,6
2020-06-25,AE,46563,308,35165,11090
2020-06-25,AF,30165,674,10174,19317
2020-06-25,AG,65,3,22,40
2020-06-25,AL,2192,49,1250,893
2020-06-25,AM,22488,397,11335,10756
2020-06-25,AO,212,10,81,121
2020-06-25,AR,52457,1150,14788,36519
2020-06-25,AT,17477,698,16320,459
2020-06-25,AU,7595,104,6958,533
2020-06-25,AZ,14852,180,8059,6613
2020-06-25,BA,3796,175,2322,1299
2020-06-25,BB,97,7,85,5
2020-06-25,BD,126606,1621,51495,73490
2020-06-25,BE,61007,9726,16890,34391
2020-06-25,BF,934,53,826,55
2020-06-25,BG,4408,211,2370,1827
2020-06-25,BH,24081,71,18501,5509
2020-06-25,BI,144,1,93,50
2020-06-25,BJ,1017,14,288,715
2020-06-25,BN,141,3,138,0
2020-06-25,BO,28503,913,7338,20252
2020-06-25,BR,1228114,54971,679524,493619
2020-06-25,BS,104,11,84,9
2020-06-25,BT,70,0,34,36
2020-06-25,BW,92,1,25,66
2020-06-25,BY,60382,367,41448,18567
2020-06-25,BZ,23,2,17,4
2020-06-25,CA,104463,8723,66869,28871
2020-06-25,CD,6411,142,885,5384
2020-06-25,CF,3244,40,607,2597
2020-06-25,CG,1087,37,456,594
2020-06-25,CH,31428,1958,29000,470
2020-06-25,CI,8334,60,3487,4787
2020-06-25,CL,259064,4903,219327,34834
2020-06-25,CM,12592,313,10100,2179
2020-06-25,CN,84701,4641,79572,488
2020-06-25,CO,77313,2611,31729,42973
2020-06-25,CR,2684,12,1227,1445
2020-06-25,CU,2321,85,2171,65
2020-06-25,CV,1003,8,562,433
2020-06-25,CY,992,19,824,149
2020-06-25,CZ,10870,345,7649,2876
2020-06-25,DE,193371,8940,176764,7667
2020-06-25,DJ,4635,52,4269,314
2020-06-25,DK,12836,603,11660,573
2020-06-25,DM,18,0,18,0
2020-06-25,DO,29141,698,16223,12220
2020-06-25,DZ,12445,878,8920,2647
2020-06-25,EC,53156,4343,26097,22716
2020-06-25,EE,1984,69,1790,125
2020-06-25,EG,61130,2533,16338,42259
2020-06-25,ER,144,0,39,105
2020-06-25,ES,247486,28330,150376,68780
2020-06-25,ET,5175,81,1544,3550
2020-06-25,FI,7172,327,6600,245
2020-06-25,FJ,18,0,18,0
2020-06-25,FR,201131,29754,75475,95902
2020-06-25,GA,5087,40,2270,2777
2020-06-25,GB,309455,43314,1361,264780
2020-06-25,GD,23,0,23,0
2020-06-25,GE,917,14,776,127
2020-06-25,GH,15473,95,11431,3947
2020-06-25,GM,43,2,26,15
2020-06-25,GN,5174,29,3861,1284
2020-06-25,GQ,2001,32,515,1454
2020-06-25,GR,3321,191,1374,1756
2020-06-25,GT,15619,623,2949,12047
2020-06-25,GW,1556,19,191,1346
2020-06-25,GY,215,12,108,95
2020-06-25,HN,15366,426,1600,13340
2020-06-25,HR,2483,107,2149,227
2020-06-25,HT,5324,89,512,4723
2020-06-25,HU,4123,577,2640,906
2020-06-25,ID,50187,2620,20449,27118
2020-06-25,IE,25405,1727,23364,314
2020-06-25,IL,22648,318,16103,6227
2020-06-25,IN,490401,15301,285637,189463
2020-06-25,IQ,39139,1437,18051,19651
2020-06-25,IR,215096,10130,175103,29863
2020-06-25,IS,1830,10,1811,9
2020-06-25,IT,239706,34678,186725,18303
2020-06-25,JM,684,10,526,148
2020-06-25,JO,1086,9,797,280
2020-06-25,JP,18055,971,16142,942
2020-06-25,KE,5384,132,1857,3395
2020-06-25,KG,4204,43,2162,1999
2020-06-25,KH,130,0,127,3
2020-06-25,KM,272,7,161,104
2020-06-25,KN,15,0,15,0
2020-06-25,KR,12602,282,11172,1148
2020-06-25,KW,42788,339,33367,9082
2020-06-25,KZ,19750,140,12220,7390
2020-06-25,LA,19,0,19,0
2020-06-25,LB,1662,33,1144,485
2020-06-25,LC,19,0,19,0
2020-06-25,LI,82,1,81,0
2020-06-25,LK,2010,11,1602,397
2020-06-25,LR,681,34,278,369
2020-06-25,LS,17,0,2,15
2020-06-25,LT,1801,61,1511,229
2020-06-25,LU,4151,110,3968,73
2020-06-25,LV,1111,30,903,178
2020-06-25,LY,698,18,140,540
2020-06-25,MA,11338,217,8500,2621
2020-06-25,MC,102,4,95,3
2020-06-25,MD,15453,502,8599,6352
2020-06-25,ME,414,9,315,90
2020-06-25,MG,1829,16,823,990
2020-06-25,MK,5595,265,2166,3164
2020-06-25,ML,2039,113,1383,543
2020-06-25,MM,293,6,211,76
2020-06-25,MN,219,0,170,49
2020-06-25,MR,3739,119,1225,2395
2020-06-25,MT,668,9,627,32
2020-06-25,MU,341,10,326,5
2020-06-25,MV,2277,8,1848,421
2020-06-25,MW,960,12,260,688
2020-06-25,MX,202951,25060,152362,25529
2020-06-25,MY,8600,121,8271,208
2020-06-25,MZ,788,5,221,562
2020-06-25,NA,102,0,21,81
2020-06-25,NE,1056,67,917,72
2020-06-25,NG,22614,549,7822,14243
2020-06-25,NI,2170,74,1238,858
2020-06-25,NL,50122,6119,186,43817
2020-06-25,NO,8788,249,8138,401
2020-06-25,NP,11162,26,2650,8486
2020-06-25,NZ,1520,22,1484,14
2020-06-25,OM,34902,144,18520,16238
2020-06-25,PA,29037,564,14800,13673
2020-06-25,PE,268602,8761,151225,108616
2020-06-25,PG,10,0,8,2
2020-06-25,PH,33069,1212,8910,22947
2020-06-25,PK,195745,3962,84168,107615
2020-06-25,PL,33119,1412,18654,13053
2020-06-25,PS,1382,3,446,933
2020-06-25,PT,40415,1549,26382,12484
2020-06-25,PY,1569,13,976,580
2020-06-25,QA,91838,106,74544,17188
2020-06-25,RO,25286,1565,17906,5815
2020-06-25,RS,13372,264,12154,954
2020-06-25,RU,613148,8594,374557,229997
2020-06-25,RW,850,2,385,463
