date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-01-17,AD,9083,91,8154,838
2021-01-17,AE,253261,745,225374,27142
2021-01-17,AF,53984,2339,45868,5777
2021-01-17,AG,189,6,156,27
2021-01-17,AL,67690,1277,40453,25960
2021-01-17,AM,164586,2992,152772,8822
2021-01-17,AO,18875,436,16347,2092
2021-01-17,AR,1799243,45407,1583465,170371
2021-01-17,AT,393778,7082,369218,17478
2021-01-17,AU,28721,909,25921,1891
2021-01-17,AZ,227273,3009,215268,8996
2021-01-17,BA,117011,4411,84650,27950
2021-01-17,BB,1095,7,493,595
2021-01-17,BD,527632,7906,472437,47289
2021-01-17,BE,678839,20435,0,658404
2021-01-17,BF,9188,102,7391,1695
2021-01-17,BG,211813,8483,156722,46608
2021-01-17,BH,97607,360,94297,2950
2021-01-17,BI,1236,2,773,461
2021-01-17,BJ,3413,46,3245,122
2021-01-17,BN,174,3,168,3
2021-01-17,BO,187183,9636,143437,34110
2021-01-17,BR,8488099,209847,7509009,769243
2021-01-17,BS,8032,175,6525,1332
2021-01-17,BT,842,1,574,267
2021-01-17,BW,17365,71,13519,3775
2021-01-17,BY,225461,1582,209208,14671
2021-01-17,BZ,11580,281,10694,605
2021-01-17,CA,713181,18106,621857,73218
2021-01-17,CD,20908,631,14807,5470
2021-01-17,CF,4973,63,4885,25
2021-01-17,CG,7709,114,5846,1749
2021-01-17,CH,495228,8682,317600,168946
2021-01-17,CI,25241,141,23331,1769
2021-01-17,CL,669832,17477,626528,25827
2021-01-17,CM,28010,455,26861,694
2021-01-17,CN,97939,4797,91205,1937
2021-01-17,CO,1908413,48631,1729633,130149
2021-01-17,CR,184187,2416,141374,40397
2021-01-17,CU,18151,170,13543,4438
2021-01-17,CV,12993,119,12219,655
2021-01-17,CY,28968,170,2057,26741
2021-01-17,CZ,889159,14338,726409,148412
2021-01-17,DE,2050129,46901,1709540,293688
2021-01-17,DJ,5905,61,5822,22
2021-01-17,DK,189767,1776,169049,18942
2021-01-17,DM,110,0,102,8
2021-01-17,DO,193118,2437,143050,47631
2021-01-17,DZ,103833,2836,70554,30443
2021-01-17,EC,231482,14319,199332,17831
2021-01-17,EE,37079,325,26443,10311
2021-01-17,EG,156397,8583,122993,24821
2021-01-17,ER,1877,6,1073,798
2021-01-17,ES,2252164,53314,150376,2048474
2021-01-17,ET,131195,2030,116147,13018
2021-01-17,FI,40337,618,31000,8719
2021-01-17,FJ,55,2,53,0
2021-01-17,FR,2969091,70422,215269,2683400
2021-01-17,GA,9899,66,9658,175
2021-01-17,GB,3405740,89429,8042,3308269
2021-01-17,GD,139,1,129,9
2021-01-17,GE,247805,2933,232993,11879
2021-01-17,GH,57714,346,55592,1776
2021-01-17,GM,3910,127,3692,91
2021-01-17,GN,14114,81,13338,695
2021-01-17,GQ,5356,86,5189,81
2021-01-17,GR,148607,5469,93764,49374
2021-01-17,GT,148888,5254,134344,9290
2021-01-17,GW,2509,45,2405,59
2021-01-17,GY,6908,170,6165,573
2021-01-17,HN,134111,3354,60132,70625
2021-01-17,HR,224954,4616,216280,4058
2021-01-17,HT,10781,240,8920,1621
2021-01-17,HU,351828,11341,228615,111872
2021-01-17,ID,907929,25987,736460,145482
2021-01-17,IE,172726,2608,23364,146754
2021-01-17,IL,551689,4005,467017,80667
2021-01-17,IN,10571773,152419,10211342,208012
2021-01-17,IQ,608232,12944,569429,25859
2021-01-17,IR,1330411,56803,1119137,154471
2021-01-17,IS,5956,29,5767,160
2021-01-17,IT,2381277,82177,1745726,553374
2021-01-17,JM,14161,324,11709,2128
2021-01-17,JO,314514,4145,298868,11501
