date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2022-11-02,AD,46588,155,0,46433
2022-11-02,AE,1038228,2348,0,1035880
2022-11-02,AF,203265,7823,0,195442
2022-11-02,AG,9106,146,0,8960
2022-11-02,AL,332996,3593,0,329403
2022-11-02,AM,445242,8709,0,436533
2022-11-02,AO,103131,1917,0,101214
2022-11-02,AR,9718875,129991,0,9588884
2022-11-02,AT,5448375,20990,0,5427385
2022-11-02,AU,10383005,15678,0,10367327
2022-11-02,AZ,823369,9951,0,813418
2022-11-02,BA,399993,16177,0,383816
2022-11-02,BB,103424,560,0,102864
2022-11-02,BD,2035517,29424,0,2006093
2022-11-02,BE,4612239,32902,0,4579337
2022-11-02,BF,21631,387,0,21244
2022-11-02,BG,1280004,37898,0,1242106
2022-11-02,BH,690760,1529,0,689231
2022-11-02,BI,50470,38,0,50432
2022-11-02,BJ,27782,163,0,27619
2022-11-02,BN,241044,225,0,240819
2022-11-02,BO,1109491,22239,0,1087252
2022-11-02,BR,34837035,688219,0,34148816
2022-11-02,BS,37386,833,0,36553
2022-11-02,BT,62380,21,0,62359
2022-11-02,BW,326344,2790,0,323554
2022-11-02,BY,994037,7118,0,986919
2022-11-02,BZ,68957,687,0,68270
2022-11-02,CA,4374755,46747,0,4328008
2022-11-02,CD,93086,1445,0,91641
2022-11-02,CF,15260,113,0,15147
2022-11-02,CG,24837,386,0,24451
2022-11-02,CH,4255891,14080,0,4241811
2022-11-02,CI,87781,827,0,86954
2022-11-02,CL,4765929,61677,0,4704252
2022-11-02,CM,123629,1960,0,121669
2022-11-02,CN,2967572,15650,0,2951922
2022-11-02,CO,6309716,141837,0,6167879
2022-11-02,CR,1135713,8999,0,1126714
2022-11-02,CU,1111287,8530,0,1102757
2022-11-02,CV,62397,410,0,61987
2022-11-02,CY,599118,1194,0,597924
2022-11-02,CZ,4159438,41613,0,4117825
2022-11-02,DE,35728277,154095,0,35574182
2022-11-02,DJ,15690,189,0,15501
2022-11-02,DK,3382887,7412,0,3375475
2022-11-02,DM,15760,74,0,15686
2022-11-02,DO,647425,4384,0,643041
2022-11-02,DZ,270840,6881,0,263959
2022-11-02,EC,1008035,35920,0,972115
2022-11-02,EE,607300,2748,0,604552
2022-11-02,EG,515645,24798,0,490847
2022-11-02,ER,10189,103,0,10086
2022-11-02,ES,13511768,115078,0,13396690
2022-11-02,ET,493988,7572,0,486416
2022-11-02,FI,1348737,6568,0,1342169
2022-11-02,FJ,68264,878,0,67386
2022-11-02,FM,22203,55,0,22148
2022-11-02,FR,37068741,158184,0,36910557
2022-11-02,GA,48945,306,0,48639
2022-11-02,GB,24123152,209940,0,23913212
2022-11-02,GD,19591,237,0,19354
2022-11-02,GE,1780691,16900,0,1763791
2022-11-02,GH,170707,1460,0,169247
2022-11-02,GM,12580,372,0,12208
2022-11-02,GN,38047,456,0,37591
2022-11-02,GQ,17174,183,0,16991
2022-11-02,GR,5188890,33750,0,5155140
2022-11-02,GT,1140672,19895,0,1120777
2022-11-02,GW,8848,176,0,8672
2022-11-02,GY,71438,1281,0,70157
2022-11-02,HN,457196,11039,0,446157
2022-11-02,HR,1247242,17156,0,1230086
2022-11-02,HT,33811,857,0,32954
2022-11-02,HU,2141513,47938,0,2093575
2022-11-02,ID,6502659,158695,0,6343964
2022-11-02,IE,1673665,8066,0,1665599
2022-11-02,IL,4686060,11766,0,4674294
2022-11-02,IN,44655926,530461,0,44125465
2022-11-02,IQ,2461484,25358,0,2436126
2022-11-02,IR,7557805,144580,0,7413225
2022-11-02,IS,206571,219,0,206352
2022-11-02,IT,23531023,179101,0,23351922
2022-11-02,JM,151931,3320,0,148611
2022-11-02,JO,1746997,14122,0,1732875
2022-11-02,JP,22460268,46887,0,22413381
2022-11-02,KE,339350,5678,0,333672
2022-11-02,KG,206452,2991,0,203461
2022-11-02,KH,137993,3056,0,134937
2022-11-02,KI,3430,13,0,3417
2022-11-02,KM,8762,161,0,8601
2022-11-02,KN,6548,46,0,6502
2022-11-02,KP,1,6,0,-5
2022-11-02,KR,25717277,29280,0,25687997
2022-11-02,KW,662073,2568,0,659505
2022-11-02,KZ,1484932,19052,0,1465880
2022-11-02,LA,216260,758,0,215502
2022-11-02,LB,1218810,10709,0,1208101
2022-11-02,LC,29654,407,0,29247
2022-11-02,LI,20663,87,0,20576
2022-11-02,LK,671125,16781,0,654344
2022-11-02,LR,7996,294,0,7702
2022-11-02,LS,34490,706,0,33784
2022-11-02,LT,1268671,9393,0,1259278
2022-11-02,LU,302221,1145,0,301076
2022-11-02,LV,953337,6056,0,947281
2022-11-02,LY,507051,6437,0,500614
2022-11-02,MA,1265732,16281,0,1249451
2022-11-02,MC,14963,65,0,14898
2022-11-02,MD,593816,11894,0,581922
2022-11-02,ME,282911,2787,0,280124
2022-11-02,MG,66749,1411,0,65338
2022-11-02,MH,15389,17,0,15372
2022-11-02,MK,344146,9564,0,334582
2022-11-02,ML,32737,742,0,31995
2022-11-02,MM,631929,19483,0,612446
2022-11-02,MN,985112,2131,0,982981
2022-11-02,MR,63380,997,0,62383
2022-11-02,MT,115402,808,0,114594
2022-11-02,MU,265301,1032,0,264269
2022-11-02,MV,185364,308,0,185056
2022-11-02,MW,88073,2683,0,85390
2022-11-02,MX,7112504,330410,0,6782094
2022-11-02,MY,4909846,36480,0,4873366
2022-11-02,MZ,230475,2224,0,228251
2022-11-02,NA,169946,4080,0,165866
2022-11-02,NE,9428,314,0,9114
2022-11-02,NG,266138,3155,0,262983
2022-11-02,NI,15186,245,0,14941
2022-11-02,NL,8628802,23478,0,8605324
2022-11-02,NO,1465238,4238,0,1461000
2022-11-02,NP,1000631,12019,0,988612
2022-11-02,NR,4611,1,0,4610
2022-11-02,NZ,1858163,2107,0,1856056
2022-11-02,OM,398775,4628,0,394147
2022-11-02,PA,990413,8509,0,981904
2022-11-02,PE,4157569,217013,0,3940556
2022-11-02,PG,45518,668,0,44850
2022-11-02,PH,4005840,64145,0,3941695
2022-11-02,PK,1574167,30627,0,1543540
2022-11-02,PL,6341449,118131,0,6223318
2022-11-02,PS,703036,5708,0,697328
2022-11-02,PT,5520731,25228,0,5495503
2022-11-02,PW,5513,7,0,5506
2022-11-02,PY,717955,19601,0,698354
2022-11-02,QA,470098,684,0,469414
2022-11-02,RO,3287870,67198,0,3220672
2022-11-02,RS,2406002,17256,0,2388746
2022-11-02,RU,21136186,382438,0,20753748
2022-11-02,RW,132584,1467,0,131117
2022-11-02,SA,822976,9412,0,813564
2022-11-02,SB,21544,153,0,21391
2022-11-02,SC,49035,171,0,48864
2022-11-02,SD,63509,4972,0,58537
2022-11-02,SE,2611580,20659,0,2590921
2022-11-02,SG,2112110,1682,0,2110428
2022-11-02,SI,1234223,6890,0,1227333
2022-11-02,SK,2643774,20614,0,2623160
2022-11-02,SL,7754,126,0,7628
2022-11-02,SM,21604,119,0,21485
2022-11-02,SN,88679,1968,0,86711
2022-11-02,SO,27243,1361,0,25882
2022-11-02,SR,81228,1392,0,79836
2022-11-02,SS,18318,138,0,18180
2022-11-02,ST,6270,77,0,6193
2022-11-02,SV,201785,4230,0,197555
2022-11-02,SY,57364,3163,0,54201
2022-11-02,SZ,73558,1422,0,72136
2022-11-02,TD,7627,194,0,7433
2022-11-02,TG,39304,290,0,39014
2022-11-02,TH,4692448,32955,0,4659493
2022-11-02,TJ,17786,125,0,17661
2022-11-02,TL,23303,138,0,23165
2022-11-02,TN,1146593,29259,0,1117334
