date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2022-06-06,AD,43067,153,0,42914
2022-06-06,AE,911514,2305,0,909209
2022-06-06,AF,180688,7709,0,172979
2022-06-06,AG,8378,138,0,8240
2022-06-06,AL,276415,3497,0,272918
2022-06-06,AM,423006,8629,0,414377
2022-06-06,AO,99761,1900,0,97861
2022-06-06,AR,9276618,128973,0,9147645
2022-06-06,AT,4304326,19946,0,4284380
2022-06-06,AU,7476425,8802,0,7467623
2022-06-06,AZ,792785,9713,0,783072
2022-06-06,BA,377998,15791,0,362207
2022-06-06,BB,81518,463,0,81055
2022-06-06,BD,1953700,29131,0,1924569
2022-06-06,BE,4158754,31768,0,4126986
2022-06-06,BF,20899,384,0,20515
2022-06-06,BG,1166148,37182,0,1128966
2022-06-06,BH,589809,1488,0,588321
2022-06-06,BI,42248,38,0,42210
2022-06-06,BJ,26952,163,0,26789
2022-06-06,BN,150781,223,0,150558
2022-06-06,BO,910516,21949,0,888567
2022-06-06,BR,31195118,667041,0,30528077
2022-06-06,BS,35079,810,0,34269
2022-06-06,BT,59636,21,0,59615
2022-06-06,BW,308126,2697,0,305429
2022-06-06,BY,982867,6978,0,975889
2022-06-06,BZ,60063,678,0,59385
2022-06-06,CA,3899300,41362,0,3857938
2022-06-06,CD,89189,1338,0,87851
2022-06-06,CF,14649,113,0,14536
2022-06-06,CG,24128,385,0,23743
2022-06-06,CH,3674986,13804,0,3661182
2022-06-06,CI,82309,799,0,81510
2022-06-06,CL,3756220,57991,0,3698229
2022-06-06,CM,119947,1930,0,118017
2022-06-06,CN,2100607,14612,0,2085995
2022-06-06,CO,6109105,139867,0,5969238
2022-06-06,CR,904934,8525,0,896409
2022-06-06,CU,1105477,8529,0,1096948
2022-06-06,CV,56590,402,0,56188
2022-06-06,CY,491777,1067,0,490710
2022-06-06,CZ,3921529,40294,0,3881235
2022-06-06,DE,26498361,139388,0,26358973
2022-06-06,DJ,15675,189,0,15486
2022-06-06,DK,3185307,6425,0,3178882
2022-06-06,DM,14295,67,0,14228
2022-06-06,DO,586926,4377,0,582549
2022-06-06,DZ,265900,6875,0,259025
2022-06-06,EC,885318,35649,0,849669
2022-06-06,EE,576870,2574,0,574296
2022-06-06,EG,515645,24719,0,490926
2022-06-06,ER,9768,103,0,9665
2022-06-06,ES,12403245,106797,0,12296448
2022-06-06,ET,475321,7515,0,467806
2022-06-06,FI,1105211,4627,0,1100584
2022-06-06,FJ,65103,864,0,64239
2022-06-06,FM,34,0,0,34
2022-06-06,FR,29840626,149509,0,29691117
2022-06-06,GA,47677,304,0,47373
2022-06-06,GB,22526949,179532,0,22347417
2022-06-06,GD,17866,230,0,17636
2022-06-06,GE,1655221,16811,0,1638410
2022-06-06,GH,161795,1445,0,160350
2022-06-06,GM,12002,365,0,11637
2022-06-06,GN,36764,442,0,36322
2022-06-06,GQ,15924,183,0,15741
2022-06-06,GR,3473141,29927,0,3443214
2022-06-06,GT,864768,18224,0,846544
2022-06-06,GW,8283,171,0,8112
2022-06-06,GY,65294,1238,0,64056
2022-06-06,HN,425471,10900,0,414571
2022-06-06,HR,1138076,16003,0,1122073
2022-06-06,HT,30892,835,0,30057
2022-06-06,HU,1919840,46547,0,1873293
2022-06-06,ID,6056017,156604,0,5899413
2022-06-06,IE,1565970,7381,0,1558589
2022-06-06,IL,4154558,10864,0,4143694
2022-06-06,IN,43185049,524708,0,42660341
2022-06-06,IQ,2328787,25221,0,2303566
2022-06-06,IR,7232790,141332,0,7091458
2022-06-06,IS,188924,153,0,188771
2022-06-06,IT,17514589,167019,0,17347570
2022-06-06,JM,139029,3074,0,135955
2022-06-06,JO,1697271,14068,0,1683203
2022-06-06,JP,8943156,30773,0,8912383
2022-06-06,KE,325634,5651,0,319983
2022-06-06,KG,200993,2991,0,198002
2022-06-06,KH,136262,3056,0,133206
2022-06-06,KI,3161,13,0,3148
2022-06-06,KM,8126,160,0,7966
2022-06-06,KN,5809,43,0,5766
2022-06-06,KP,1,6,0,-5
2022-06-06,KR,18174880,24299,0,18150581
2022-06-06,KW,634067,2555,0,631512
2022-06-06,KZ,1394964,19016,0,1375948
2022-06-06,LA,210083,756,0,209327
2022-06-06,LB,1099896,10437,0,1089459
2022-06-06,LC,26206,371,0,25835
2022-06-06,LI,17532,84,0,17448
2022-06-06,LK,663884,16518,0,647366
2022-06-06,LR,7456,294,0,7162
2022-06-06,LS,33562,699,0,32863
2022-06-06,LT,1063106,9148,0,1053958
2022-06-06,LU,249319,1079,0,248240
2022-06-06,LV,829425,5830,0,823595
2022-06-06,LY,502040,6430,0,495610
2022-06-06,MA,1170427,16080,0,1154347
2022-06-06,MC,12186,57,0,12129
2022-06-06,MD,519001,11544,0,507457
2022-06-06,ME,237563,2720,0,234843
2022-06-06,MG,64478,1396,0,63082
2022-06-06,MH,18,0,0,18
2022-06-06,MK,312292,9309,0,302983
2022-06-06,ML,31111,735,0,30376
2022-06-06,MM,613387,19434,0,593953
2022-06-06,MN,925227,2179,0,923048
2022-06-06,MR,59205,982,0,58223
2022-06-06,MT,95272,723,0,94549
2022-06-06,MU,226851,996,0,225855
2022-06-06,MV,179837,299,0,179538
2022-06-06,MW,86022,2642,0,83380
2022-06-06,MX,5792317,325023,0,5467294
2022-06-06,MY,4516319,35690,0,4480629
2022-06-06,MZ,225984,2204,0,223780
2022-06-06,NA,167565,4040,0,163525
2022-06-06,NE,9031,310,0,8721
2022-06-06,NG,256148,3148,0,253000
2022-06-06,NI,18491,239,0,18252
2022-06-06,NL,8276919,22960,0,8253959
2022-06-06,NO,1434896,3172,0,1431724
