date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2023-01-01,AD,47751,165,0,47586
2023-01-01,AE,1047065,2348,0,1044717
2023-01-01,AF,207616,7849,0,199767
2023-01-01,AG,9106,146,0,8960
2023-01-01,AL,333811,3595,0,330216
2023-01-01,AM,445976,8716,0,437260
2023-01-01,AO,105095,1930,0,103165
2023-01-01,AR,9891139,130124,0,9761015
2023-01-01,AT,5707962,21443,0,5686519
2023-01-01,AU,11132933,17052,0,11115881
2023-01-01,AZ,826427,10008,0,816419
2023-01-01,BA,400992,16227,0,384765
2023-01-01,BB,105515,568,0,104947
2023-01-01,BD,2037125,29440,0,2007685
2023-01-01,BE,4668248,33228,0,4635020
2023-01-01,BF,22006,395,0,21611
2023-01-01,BG,1292150,38108,0,1254042
2023-01-01,BH,698774,1539,0,697235
2023-01-01,BI,51722,38,0,51684
2023-01-01,BJ,27982,163,0,27819
2023-01-01,BN,266819,225,0,266594
2023-01-01,BO,1163105,22305,0,1140800
2023-01-01,BR,36331281,693853,0,35637428
2023-01-01,BS,37491,833,0,36658
2023-01-01,BT,62524,21,0,62503
2023-01-01,BW,327860,2794,0,325066
2023-01-01,BY,994037,7118,0,986919
2023-01-01,BZ,69946,688,0,69258
2023-01-01,CA,4505742,49240,0,4456502
2023-01-01,CD,95173,1462,0,93711
2023-01-01,CF,15351,113,0,15238
2023-01-01,CG,25375,386,0,24989
2023-01-01,CH,4399516,14174,0,4385342
2023-01-01,CI,87941,831,0,87110
2023-01-01,CL,5041878,63200,0,4978678
2023-01-01,CM,123993,1965,0,122028
2023-01-01,CN,4560468,17124,0,4543344
2023-01-01,CO,6336660,141881,0,6194779
2023-01-01,CR,1161687,9072,0,1152615
2023-01-01,CU,1112018,8530,0,1103488
2023-01-01,CV,63200,412,0,62788
2023-01-01,CY,631111,1258,0,629853
2023-01-01,CZ,4579980,42134,0,4537846
2023-01-01,DE,37369867,161465,0,37208402
2023-01-01,DJ,15690,189,0,15501
2023-01-01,DK,3432465,7807,0,3424658
2023-01-01,DM,15760,74,0,15686
2023-01-01,DO,655540,4384,0,651156
2023-01-01,DZ,271229,6881,0,264348
2023-01-01,EC,1040463,35940,0,1004523
2023-01-01,EE,611891,2854,0,609037
2023-01-01,EG,515645,24801,0,490844
2023-01-01,ER,10189,103,0,10086
2023-01-01,ES,13684258,117095,0,13567163
2023-01-01,ET,498157,7572,0,490585
2023-01-01,FI,1438205,7933,0,1430272
2023-01-01,FJ,68750,881,0,67869
2023-01-01,FM,22203,58,0,22145
2023-01-01,FR,39498188,163003,0,39335185
2023-01-01,GA,48980,306,0,48674
2023-01-01,GB,24365688,213997,0,24151691
2023-01-01,GD,19644,238,0,19406
2023-01-01,GE,1808820,16897,0,1791923
2023-01-01,GH,171048,1461,0,169587
2023-01-01,GM,12586,372,0,12214
2023-01-01,GN,38210,466,0,37744
2023-01-01,GQ,17186,183,0,17003
2023-01-01,GR,5548487,34779,0,5513708
2023-01-01,GT,1204300,20002,0,1184298
2023-01-01,GW,8947,176,0,8771
2023-01-01,GY,72163,1286,0,70877
2023-01-01,HN,465915,11071,0,454844
2023-01-01,HR,1264122,17607,0,1246515
2023-01-01,HT,33904,860,0,33044
2023-01-01,HU,2185816,48495,0,2137321
2023-01-01,ID,6720181,160619,0,6559562
2023-01-01,IE,1687668,8293,0,1679375
2023-01-01,IL,4764432,12047,0,4752385
2023-01-01,IN,44680046,530707,0,44149339
2023-01-01,IQ,2465107,25373,0,2439734
2023-01-01,IR,7561213,144688,0,7416525
2023-01-01,IS,207974,229,0,207745
2023-01-01,IT,25143705,184642,0,24959063
2023-01-01,JM,152758,3461,0,149297
2023-01-01,JO,1746997,14122,0,1732875
2023-01-01,JP,29321601,57521,0,29264080
2023-01-01,KE,342507,5688,0,336819
2023-01-01,KG,206557,2991,0,203566
2023-01-01,KH,138591,3056,0,135535
2023-01-01,KI,3430,13,0,3417
2023-01-01,KM,8982,161,0,8821
2023-01-01,KN,6562,46,0,6516
2023-01-01,KP,1,6,0,-5
2023-01-01,KR,29139535,32272,0,29107263
2023-01-01,KW,662747,2570,0,660177
2023-01-01,KZ,1488306,19057,0,1469249
2023-01-01,LA,217797,758,0,217039
2023-01-01,LB,1222515,10746,0,1211769
2023-01-01,LC,29741,409,0,29332
2023-01-01,LI,21276,88,0,21188
2023-01-01,LK,671893,16817,0,655076
2023-01-01,LR,8043,294,0,7749
2023-01-01,LS,34490,706,0,33784
2023-01-01,LT,1288438,9481,0,1278957
2023-01-01,LU,311746,1178,0,310568
2023-01-01,LV,973830,6161,0,967669
2023-01-01,LY,507142,6437,0,500705
2023-01-01,MA,1271610,16295,0,1255315
2023-01-01,MC,15948,65,0,15883
2023-01-01,MD,596550,11933,0,584617
2023-01-01,ME,284756,2791,0,281965
2023-01-01,MG,67735,1416,0,66319
2023-01-01,MH,15547,17,0,15530
2023-01-01,MK,345603,9614,0,335989
2023-01-01,ML,32770,743,0,32027
2023-01-01,MM,633685,19490,0,614195
2023-01-01,MN,1007266,2136,0,1005130
2023-01-01,MR,63425,997,0,62428
2023-01-01,MT,116414,817,0,115597
2023-01-01,MU,289980,1041,0,288939
2023-01-01,MV,185678,311,0,185367
2023-01-01,MW,88220,2685,0,85535
2023-01-01,MX,7234467,331099,0,6903368
2023-01-01,MY,5027097,36857,0,4990240
2023-01-01,MZ,230970,2230,0,228740
2023-01-01,NA,170295,4082,0,166213
2023-01-01,NE,9473,314,0,9159
2023-01-01,NG,266381,3155,0,263226
2023-01-01,NI,15365,245,0,15120
2023-01-01,NL,8681537,23697,0,8657840
2023-01-01,NO,1475148,4670,0,1470478
2023-01-01,NP,1001002,12019,0,988983
2023-01-01,NR,4621,1,0,4620
2023-01-01,NZ,2101244,2332,0,2098912
2023-01-01,OM,399154,4628,0,394526
2023-01-01,PA,1023778,8567,0,1015211
2023-01-01,PE,4458643,218232,0,4240411
2023-01-01,PG,46663,669,0,45994
2023-01-01,PH,4064779,65397,0,3999382
2023-01-01,PK,1575817,30636,0,1545181
2023-01-01,PL,6368632,118533,0,6250099
2023-01-01,PS,703228,5708,0,697520
2023-01-01,PT,5554058,25714,0,5528344
2023-01-01,PW,5971,9,0,5962
2023-01-01,PY,792215,19688,0,772527
2023-01-01,QA,489576,685,0,488891
2023-01-01,RO,3308480,67374,0,3241106
2023-01-01,RS,2446620,17526,0,2429094
2023-01-01,RU,21495511,385839,0,21109672
2023-01-01,RW,132920,1467,0,131453
2023-01-01,SA,827032,9520,0,817512
2023-01-01,SB,24575,153,0,24422
2023-01-01,SC,50355,172,0,50183
2023-01-01,SD,63686,4994,0,58692
2023-01-01,SE,2674862,21827,0,2653035
2023-01-01,SG,2202756,1711,0,2201045
2023-01-01,SI,1307768,7012,0,1300756
2023-01-01,SK,2657365,20823,0,2636542
2023-01-01,SL,7760,126,0,7634
2023-01-01,SM,23008,121,0,22887
2023-01-01,SN,88900,1968,0,86932
2023-01-01,SO,27300,1361,0,25939
2023-01-01,SR,82020,1398,0,80622
2023-01-01,SS,18368,138,0,18230
2023-01-01,ST,6279,77,0,6202
2023-01-01,SV,201785,4230,0,197555
2023-01-01,SY,57423,3163,0,54260
2023-01-01,SZ,74034,1422,0,72612
2023-01-01,TD,7650,194,0,7456
2023-01-01,TG,39343,290,0,39053
2023-01-01,TH,4721808,33594,0,4688214
2023-01-01,TJ,17786,125,0,17661
2023-01-01,TL,23386,138,0,23248
2023-01-01,TN,1147571,29284,0,1118287
2023-01-01,TO,16211,12,0,16199
2023-01-01,TR,17042722,101492,0,16941230
2023-01-01,TT,186033,4283,0,181750
2023-01-01,TV,2805,0,0,2805
2023-01-01,TW,8872746,15273,0,8857473
2023-01-01,TZ,42351,845,0,41506
2023-01-01,UA,5662774,118689,0,5544085
2023-01-01,UG,169985,3630,0,166355
2023-01-01,US,100752629,1092674,0,99659955
2023-01-01,UY,1011988,7562,0,1004426
2023-01-01,UZ,249217,1637,0,247580
2023-01-01,VA,29,0,0,29
2023-01-01,VC,9538,119,0,9419
2023-01-01,VE,550613,5832,0,544781
2023-01-01,VN,11525284,43186,0,11482098
2023-01-01,VU,12013,14,0,11999
2023-01-01,WS,15982,29,0,15953
2023-01-01,XK,272286,3202,0,269084
2023-01-01,YE,11945,2159,0,9786
2023-01-01,ZA,4049319,102568,0,3946751
2023-01-01,ZM,334629,4024,0,330605
2023-01-01,ZW,259981,5637,0,254344
