date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-05-08,AD,13406,127,12962,317
2021-05-08,AE,534445,1610,514769,18066
2021-05-08,AF,61755,2683,54040,5032
2021-05-08,AG,1232,32,1014,186
2021-05-08,AL,131666,2411,116126,13129
2021-05-08,AM,219092,4225,204121,10746
2021-05-08,AO,28477,630,24713,3134
2021-05-08,AR,3136158,67042,2798328,270788
2021-05-08,AT,630050,10374,601958,17718
2021-05-08,AU,29922,910,23429,5583
2021-05-08,AZ,326056,4666,304580,16810
2021-05-08,BA,200693,8790,164717,27186
2021-05-08,BB,3933,45,3852,36
2021-05-08,BD,772127,11878,706833,53416
2021-05-08,BE,1014351,24511,0,989840
2021-05-08,BF,13377,162,13135,80
2021-05-08,BG,409961,16902,348185,44874
2021-05-08,BH,187905,678,174357,12870
2021-05-08,BI,4149,6,773,3370
2021-05-08,BJ,7884,100,7652,132
2021-05-08,BN,230,3,218,9
2021-05-08,BO,317547,13205,260438,43904
2021-05-08,BR,15145879,421316,13422047,1302516
2021-05-08,BS,10773,212,9781,780
2021-05-08,BT,1202,1,1065,136
2021-05-08,BW,48417,734,46226,1457
2021-05-08,BY,367674,2622,358261,6791
2021-05-08,BZ,12686,323,12288,75
2021-05-08,CA,1287932,24554,1185870,77508
2021-05-08,CD,30285,772,26434,3079
2021-05-08,CF,6674,93,5112,1469
2021-05-08,CG,11147,148,8208,2791
2021-05-08,CH,670613,10704,317600,342309
2021-05-08,CI,46385,291,45811,283
2021-05-08,CL,1241976,27101,1177342,37533
2021-05-08,CM,74946,1152,35261,38533
2021-05-08,CN,102613,4846,97357,410
2021-05-08,CO,2985536,77359,2806310,101867
2021-05-08,CR,265486,3365,212525,49596
2021-05-08,CU,114912,722,108448,5742
2021-05-08,CV,26111,232,22718,3161
2021-05-08,CY,69163,334,39061,29768
2021-05-08,CZ,1644335,29647,1575399,39289
2021-05-08,DE,3530887,84789,3160630,285468
2021-05-08,DJ,11335,149,11041,145
2021-05-08,DK,258881,2498,245691,10692
2021-05-08,DM,175,0,175,0
2021-05-08,DO,270600,3523,231081,35996
2021-05-08,DZ,123900,3321,86280,34299
2021-05-08,EC,398921,19137,329582,50202
2021-05-08,EE,124901,1195,115699,8007
2021-05-08,EG,236272,13845,176363,46064
2021-05-08,ER,3742,12,3602,128
2021-05-08,ES,3567408,78792,150376,3338240
2021-05-08,ET,262217,3871,208314,50032
2021-05-08,FI,88561,922,46000,41639
2021-05-08,FJ,136,3,96,37
2021-05-08,FM,1,0,1,0
2021-05-08,FR,5829166,106438,371076,5351652
2021-05-08,GA,23432,143,19944,3345
2021-05-08,GB,4448808,127863,15011,4305934
2021-05-08,GD,160,1,158,1
2021-05-08,GE,320830,4263,299500,17067
2021-05-08,GH,92856,783,90480,1593
2021-05-08,GM,5925,175,5547,203
2021-05-08,GN,22602,150,20186,2266
2021-05-08,GQ,7694,112,7279,303
2021-05-08,GR,360577,10978,93764,255835
2021-05-08,GT,234883,7717,212814,14352
