date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-07-07,AD,14021,127,13757,137
2021-07-07,AE,644114,1847,622301,19966
2021-07-07,AF,129021,5415,77280,46326
2021-07-07,AG,1265,42,1222,1
2021-07-07,AL,132557,2456,130035,66
2021-07-07,AM,225801,4531,217303,3967
2021-07-07,AO,39491,925,34047,4519
2021-07-07,AR,4593763,97439,4206478,289846
2021-07-07,AT,651008,10719,638566,1723
2021-07-07,AU,30903,910,23848,6145
2021-07-07,AZ,336684,4979,330567,1138
2021-07-07,BA,205047,9667,183663,11717
2021-07-07,BB,4108,47,4028,33
2021-07-07,BD,977568,15593,850502,111473
2021-07-07,BE,1091095,25196,0,1065899
2021-07-07,BF,13504,168,13317,19
2021-07-07,BG,422298,18129,396061,8108
2021-07-07,BH,266797,1367,263893,1537
2021-07-07,BI,5559,8,773,4778
2021-07-07,BJ,8227,105,8000,122
2021-07-07,BN,266,3,255,8
2021-07-07,BO,449687,17067,373624,58996
2021-07-07,BR,18909037,528540,16763522,1616975
2021-07-07,BS,12965,252,11822,891
2021-07-07,BT,2249,1,1915,333
2021-07-07,BW,73977,1188,68069,4720
2021-07-07,BY,423519,3214,416412,3893
2021-07-07,BZ,13444,330,12801,313
2021-07-07,CA,1426122,26356,1394356,5410
2021-07-07,CD,43019,969,28526,13524
2021-07-07,CF,7141,98,6859,184
2021-07-07,CG,12790,167,11759,864
2021-07-07,CH,704352,10896,317600,375856
2021-07-07,CI,48693,316,48022,355
2021-07-07,CL,1576336,33328,1524232,18776
2021-07-07,CM,80858,1324,35261,44273
2021-07-07,CN,103966,4848,98579,539
2021-07-07,CO,4426811,110578,4142384,173849
2021-07-07,CR,377091,4753,301726,70612
2021-07-07,CU,214577,1405,192234,20938
2021-07-07,CV,32827,289,31962,576
2021-07-07,CY,80588,380,39061,41147
2021-07-07,CZ,1668277,30311,1636543,1423
2021-07-07,DE,3740567,91148,3630340,19079
2021-07-07,DJ,11609,155,11446,8
2021-07-07,DK,297739,2539,290423,4777
2021-07-07,DM,197,0,192,5
2021-07-07,DO,330941,3870,271753,55318
2021-07-07,DZ,143032,3786,99510,39736
2021-07-07,EC,465029,21728,431404,11897
2021-07-07,EE,131299,1270,127719,2310
2021-07-07,EG,282582,16332,216217,50033
2021-07-07,ER,6224,27,5808,389
2021-07-07,ES,3897996,80969,150376,3666651
2021-07-07,ET,276683,4338,261749,10596
2021-07-07,FI,97049,976,46000,50073
2021-07-07,FJ,7940,42,1355,6543
2021-07-07,FM,1,0,1,0
2021-07-07,FR,5856682,111448,406740,5338494
2021-07-07,GA,25133,161,24854,118
2021-07-07,GB,5007964,128565,15870,4863529
2021-07-07,GD,161,1,160,0
2021-07-07,GE,372685,5394,356780,10511
2021-07-07,GH,96708,797,94153,1758
2021-07-07,GM,6116,182,5867,67
2021-07-07,GN,23945,174,23272,499
2021-07-07,GQ,8775,122,8556,97
2021-07-07,GR,430960,12739,93764,324457
2021-07-07,GT,308273,9573,273182,25518
2021-07-07,GW,3906,70,3608,228
2021-07-07,GY,20645,484,18647,1514
2021-07-07,HN,270689,7175,93843,169671
2021-07-07,HR,360483,8224,351663,596
2021-07-07,HT,19172,467,12915,5790
2021-07-07,HU,808338,29999,740535,37804
2021-07-07,ID,2379397,62908,1973388,343101
2021-07-07,IE,275571,5006,23364,247201
2021-07-07,IL,844378,6429,834500,3449
2021-07-07,IN,30709557,405028,29843825,460704
2021-07-07,IQ,1397100,17413,1282764,96923
2021-07-07,IR,3304135,85261,2967821,251053
2021-07-07,IS,6555,29,6476,50
2021-07-07,IT,4265714,127718,4096156,41840
2021-07-07,JM,50456,1101,34764,14591
2021-07-07,JO,754927,9800,738303,6824
2021-07-07,JP,812089,14848,778336,18905
2021-07-07,KE,186959,3705,129165,54089
2021-07-07,KG,134501,2063,114756,17682
2021-07-07,KH,57103,798,48974,7331
2021-07-07,KI,2,0,0,2
2021-07-07,KM,3966,146,3772,48
2021-07-07,KN,517,3,318,196
2021-07-07,KR,164028,2034,151923,10071
2021-07-07,KW,369227,2059,348850,18318
2021-07-07,KZ,502581,3556,459007,40018
2021-07-07,LA,2400,3,2104,293
2021-07-07,LB,546366,7867,533761,4738
2021-07-07,LC,5363,85,5168,110
2021-07-07,LI,3049,59,2969,21
2021-07-07,LK,268676,3351,238131,27194
2021-07-07,LR,4994,135,2516,2343
2021-07-07,LS,11638,333,6553,4752
2021-07-07,LT,278984,4395,268036,6553
