date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-05-12,AD,758,48,568,142
2020-05-12,AE,19661,203,6012,13446
2020-05-12,AF,4968,127,610,4231
2020-05-12,AG,25,3,19,3
2020-05-12,AL,876,31,682,163
2020-05-12,AM,3538,47,1430,2061
2020-05-12,AO,45,2,13,30
2020-05-12,AR,6563,319,1862,4382
2020-05-12,AT,15961,623,14148,1190
2020-05-12,AU,6980,98,6270,612
2020-05-12,AZ,2693,33,1680,980
2020-05-12,BA,2158,117,1168,873
2020-05-12,BB,85,7,57,21
2020-05-12,BD,16660,250,3147,13263
2020-05-12,BE,53779,8761,13732,31286
2020-05-12,BF,766,51,588,127
2020-05-12,BG,2023,95,476,1452
2020-05-12,BH,5531,9,2192,3330
2020-05-12,BI,15,1,7,7
2020-05-12,BJ,327,2,76,249
2020-05-12,BN,141,1,134,6
2020-05-12,BO,2964,128,313,2523
2020-05-12,BR,178214,12461,72597,93156
2020-05-12,BS,93,11,39,43
2020-05-12,BT,11,0,5,6
2020-05-12,BW,24,1,17,6
2020-05-12,BY,24873,142,6974,17757
2020-05-12,BZ,18,2,16,0
2020-05-12,CA,72419,6107,34055,32257
2020-05-12,CD,1102,44,146,912
2020-05-12,CF,143,0,10,133
2020-05-12,CG,333,11,53,269
2020-05-12,CH,30380,1867,26800,1713
2020-05-12,CI,1857,21,820,1016
2020-05-12,CL,31721,335,14125,17261
2020-05-12,CM,2689,125,1524,1040
2020-05-12,CN,84018,4637,79222,159
2020-05-12,CO,12272,493,2971,8808
2020-05-12,CR,804,7,520,277
2020-05-12,CU,1804,78,1277,449
2020-05-12,CV,267,2,58,207
2020-05-12,CY,903,16,449,438
2020-05-12,CZ,8221,283,4889,3049
2020-05-12,DE,173171,7738,147200,18233
2020-05-12,DJ,1256,3,886,367
2020-05-12,DK,10789,527,8778,1484
2020-05-12,DM,16,0,15,1
2020-05-12,DO,10900,402,3221,7277
2020-05-12,DZ,6067,515,2998,2554
2020-05-12,EC,30419,2327,3433,24659
2020-05-12,EE,1746,61,777,908
2020-05-12,EG,10093,544,2326,7223
2020-05-12,ER,39,0,38,1
2020-05-12,ES,228030,26920,138980,62130
2020-05-12,ET,261,5,106,150
2020-05-12,FI,6003,275,4300,1428
2020-05-12,FJ,18,0,14,4
2020-05-12,FR,179472,26994,57898,94580
2020-05-12,GA,863,9,137,717
2020-05-12,GB,227741,32769,1023,193949
2020-05-12,GD,21,0,13,8
2020-05-12,GE,642,11,349,282
2020-05-12,GH,5127,22,494,4611
2020-05-12,GM,22,1,10,11
2020-05-12,GN,2298,11,816,1471
2020-05-12,GQ,439,4,13,422
2020-05-12,GR,2744,152,1374,1218
2020-05-12,GT,1199,27,120,1052
2020-05-12,GW,820,3,26,791
2020-05-12,GY,113,10,36,67
2020-05-12,HN,2080,121,211,1748
2020-05-12,HR,2207,91,1808,308
2020-05-12,HT,182,15,17,150
2020-05-12,HU,3313,425,1007,1881
2020-05-12,ID,14749,1007,3063,10679
2020-05-12,IE,23242,1488,17110,4644
2020-05-12,IL,16450,263,12195,3992
2020-05-12,IN,74292,2415,24420,47457
2020-05-12,IQ,2913,112,1903,898
2020-05-12,IR,110767,6733,88357,15677
2020-05-12,IS,1801,10,1776,15
2020-05-12,IT,221216,30911,109039,81266
2020-05-12,JM,507,9,100,398
2020-05-12,JO,576,9,390,177
2020-05-12,JP,15968,657,8531,6780
2020-05-12,KE,715,36,259,420
2020-05-12,KG,1037,12,709,316
2020-05-12,KH,122,0,121,1
2020-05-12,KM,11,1,0,10
2020-05-12,KN,15,0,14,1
2020-05-12,KR,10962,259,9695,1008
2020-05-12,KW,10277,75,3101,7101
2020-05-12,KZ,5279,32,2223,3024
2020-05-12,LA,19,0,13,6
2020-05-12,LB,870,26,234,610
2020-05-12,LC,18,0,17,1
2020-05-12,LI,82,1,55,26
2020-05-12,LK,889,9,366,514
2020-05-12,LR,211,20,85,106
2020-05-12,LT,1488,39,962,487
2020-05-12,LU,3894,102,3610,182
2020-05-12,LV,950,18,627,305
2020-05-12,LY,64,3,28,33
2020-05-12,MA,6418,188,2991,3239
2020-05-12,MC,96,4,85,7
2020-05-12,MD,5154,182,2069,2903
2020-05-12,ME,324,9,298,17
2020-05-12,MG,186,0,101,85
2020-05-12,MK,1674,92,1205,377
2020-05-12,ML,730,40,398,292
2020-05-12,MM,180,6,76,98
2020-05-12,MN,42,0,15,27
2020-05-12,MR,9,1,6,2
2020-05-12,MT,506,5,434,67
2020-05-12,MU,332,10,322,0
2020-05-12,MV,904,3,29,872
2020-05-12,MW,57,3,24,30
2020-05-12,MX,38324,3926,25935,8463
2020-05-12,MY,6742,109,5223,1410
2020-05-12,MZ,104,0,34,70
2020-05-12,NA,16,0,11,5
2020-05-12,NE,854,47,648,159
2020-05-12,NG,4787,158,959,3670
2020-05-12,NI,25,8,7,10
2020-05-12,NL,43183,5529,149,37505
2020-05-12,NO,8157,228,32,7897
2020-05-12,NP,217,0,33,184
2020-05-12,NZ,1497,21,1402,74
2020-05-12,OM,3721,17,1250,2454
2020-05-12,PA,8783,252,6021,2510
2020-05-12,PE,72059,2057,23324,46678
2020-05-12,PG,8,0,8,0
2020-05-12,PH,11350,751,2106,8493
2020-05-12,PK,34336,737,8812,24787
2020-05-12,PL,16921,839,6131,9951
2020-05-12,PS,375,2,308,65
2020-05-12,PT,27913,1163,3013,23737
2020-05-12,PY,737,10,173,554
