date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2022-10-18,AD,46366,155,0,46211
2022-10-18,AE,1033458,2347,0,1031111
2022-10-18,AF,201503,7812,0,193691
2022-10-18,AG,9106,146,0,8960
2022-10-18,AL,332673,3592,0,329081
2022-10-18,AM,444869,8706,0,436163
2022-10-18,AO,103131,1917,0,101214
2022-10-18,AR,9715464,129970,0,9585494
2022-10-18,AT,5356174,20943,0,5335231
2022-10-18,AU,10312818,15490,0,10297328
2022-10-18,AZ,822686,9935,0,812751
2022-10-18,BA,399544,16160,0,383384
2022-10-18,BB,103014,560,0,102454
2022-10-18,BD,2033119,29408,0,2003711
2022-10-18,BE,4594338,32810,0,4561528
2022-10-18,BF,21631,387,0,21244
2022-10-18,BG,1272015,37801,0,1234214
2022-10-18,BH,686317,1523,0,684794
2022-10-18,BI,50372,38,0,50334
2022-10-18,BJ,27782,163,0,27619
2022-10-18,BN,234582,225,0,234357
2022-10-18,BO,1109037,22237,0,1086800
2022-10-18,BR,34746462,687144,0,34059318
2022-10-18,BS,37334,833,0,36501
2022-10-18,BT,62248,21,0,62227
2022-10-18,BW,326344,2790,0,323554
2022-10-18,BY,994037,7118,0,986919
2022-10-18,BZ,68926,687,0,68239
2022-10-18,CA,4330359,45978,0,4284381
2022-10-18,CD,92972,1444,0,91528
2022-10-18,CF,15151,113,0,15038
2022-10-18,CG,24837,386,0,24451
2022-10-18,CH,4164685,14031,0,4150654
2022-10-18,CI,87602,827,0,86775
2022-10-18,CL,4684770,61455,0,4623315
2022-10-18,CM,121652,1935,0,119717
2022-10-18,CN,2864168,15517,0,2848651
2022-10-18,CO,6308558,141820,0,6166738
2022-10-18,CR,1130568,8982,0,1121586
2022-10-18,CU,1111260,8530,0,1102730
2022-10-18,CV,62397,410,0,61987
2022-10-18,CY,593542,1189,0,592353
2022-10-18,CZ,4145936,41427,0,4104509
2022-10-18,DE,34888963,151877,0,34737086
2022-10-18,DJ,15690,189,0,15501
2022-10-18,DK,3369020,7255,0,3361765
2022-10-18,DM,15760,74,0,15686
2022-10-18,DO,647205,4384,0,642821
2022-10-18,DZ,270766,6881,0,263885
2022-10-18,EC,1006922,35904,0,971018
2022-10-18,EE,605622,2729,0,602893
2022-10-18,EG,515645,24797,0,490848
2022-10-18,ER,10182,103,0,10079
2022-10-18,ES,13462593,114641,0,13347952
2022-10-18,ET,493803,7572,0,486231
2022-10-18,FI,1323455,6242,0,1317213
2022-10-18,FJ,68248,878,0,67370
2022-10-18,FM,21815,55,0,21760
2022-10-18,FR,36573007,157121,0,36415886
2022-10-18,GA,48810,306,0,48504
2022-10-18,GB,24021796,208678,0,23813118
2022-10-18,GD,19584,237,0,19347
2022-10-18,GE,1780691,16900,0,1763791
2022-10-18,GH,170321,1460,0,168861
2022-10-18,GM,12508,372,0,12136
2022-10-18,GN,37999,456,0,37543
2022-10-18,GQ,17117,183,0,16934
2022-10-18,GR,5081981,33426,0,5048555
2022-10-18,GT,1134249,19859,0,1114390
2022-10-18,GW,8831,176,0,8655
2022-10-18,GY,71404,1281,0,70123
2022-10-18,HN,456886,11007,0,445879
2022-10-18,HR,1242154,17039,0,1225115
2022-10-18,HT,33764,857,0,32907
2022-10-18,HU,2120543,47680,0,2072863
2022-10-18,ID,6460265,158345,0,6301920
2022-10-18,IE,1668301,7988,0,1660313
2022-10-18,IL,4674056,11728,0,4662328
2022-10-18,IN,44634376,528923,0,44105453
2022-10-18,IQ,2460868,25356,0,2435512
2022-10-18,IR,7555010,144527,0,7410483
2022-10-18,IS,206134,213,0,205921
2022-10-18,IT,23172370,178194,0,22994176
2022-10-18,JM,151931,3320,0,148611
2022-10-18,JO,1746997,14122,0,1732875
2022-10-18,JP,21843970,46052,0,21797918
2022-10-18,KE,338647,5678,0,332969
2022-10-18,KG,206334,2991,0,203343
2022-10-18,KH,137975,3056,0,134919
2022-10-18,KI,3430,13,0,3417
2022-10-18,KM,8481,161,0,8320
2022-10-18,KN,6547,46,0,6501
2022-10-18,KP,1,6,0,-5
2022-10-18,KR,25194177,28899,0,25165278
2022-10-18,KW,661335,2565,0,658770
2022-10-18,KZ,1484400,19052,0,1465348
2022-10-18,LA,216116,758,0,215358
2022-10-18,LB,1216999,10688,0,1206311
2022-10-18,LC,29550,405,0,29145
2022-10-18,LI,20434,86,0,20348
2022-10-18,LK,670942,16770,0,654172
2022-10-18,LR,7988,294,0,7694
2022-10-18,LS,34490,706,0,33784
2022-10-18,LT,1262782,9369,0,1253413
2022-10-18,LU,298647,1140,0,297507
2022-10-18,LV,945174,6036,0,939138
2022-10-18,LY,507024,6437,0,500587
2022-10-18,MA,1265265,16280,0,1248985
2022-10-18,MC,14808,63,0,14745
2022-10-18,MD,591912,11870,0,580042
2022-10-18,ME,281979,2784,0,279195
2022-10-18,MG,66687,1410,0,65277
2022-10-18,MH,15389,17,0,15372
2022-10-18,MK,343722,9554,0,334168
2022-10-18,ML,32711,742,0,31969
2022-10-18,MM,629376,19471,0,609905
2022-10-18,MN,984109,2131,0,981978
2022-10-18,MR,63163,995,0,62168
2022-10-18,MT,115072,806,0,114266
2022-10-18,MU,263780,1032,0,262748
2022-10-18,MV,185194,308,0,184886
2022-10-18,MW,88061,2683,0,85378
2022-10-18,MX,7103339,330279,0,6773060
2022-10-18,MY,4870275,36426,0,4833849
2022-10-18,MZ,230370,2224,0,228146
2022-10-18,NA,169253,4080,0,165173
2022-10-18,NE,9415,314,0,9101
2022-10-18,NG,265937,3155,0,262782
2022-10-18,NI,15120,245,0,14875
2022-10-18,NL,8599430,23394,0,8576036
2022-10-18,NO,1463668,4153,0,1459515
2022-10-18,NP,1000233,12018,0,988215
2022-10-18,NR,4611,1,0,4610
2022-10-18,NZ,1821362,2066,0,1819296
2022-10-18,OM,398424,4628,0,393796
2022-10-18,PA,989005,8506,0,980499
2022-10-18,PE,4150737,216877,0,3933860
2022-10-18,PG,45264,668,0,44596
2022-10-18,PH,3986028,63581,0,3922447
2022-10-18,PK,1572778,30619,0,1542159
2022-10-18,PL,6329293,117931,0,6211362
2022-10-18,PS,702804,5707,0,697097
2022-10-18,PT,5509424,25128,0,5484296
2022-10-18,PW,5490,7,0,5483
2022-10-18,PY,717260,19596,0,697664
2022-10-18,QA,463328,683,0,462645
2022-10-18,RO,3281047,67131,0,3213916
2022-10-18,RS,2391427,17154,0,2374273
2022-10-18,RU,21020607,381224,0,20639383
2022-10-18,RW,132530,1467,0,131063
2022-10-18,SA,819323,9384,0,809939
2022-10-18,SB,21544,153,0,21391
2022-10-18,SC,47141,170,0,46971
2022-10-18,SD,63449,4964,0,58485
2022-10-18,SE,2604866,20438,0,2584428
2022-10-18,SG,2029195,1651,0,2027544
2022-10-18,SI,1219095,6858,0,1212237
2022-10-18,SK,2637967,20523,0,2617444
2022-10-18,SL,7752,126,0,7626
2022-10-18,SM,21363,118,0,21245
2022-10-18,SN,88630,1968,0,86662
2022-10-18,SO,27223,1361,0,25862
2022-10-18,SR,81158,1386,0,79772
2022-10-18,SS,17823,138,0,17685
2022-10-18,ST,6263,77,0,6186
2022-10-18,SV,201785,4230,0,197555
2022-10-18,SY,57338,3163,0,54175
2022-10-18,SZ,73436,1422,0,72014
2022-10-18,TD,7613,193,0,7420
2022-10-18,TG,39261,288,0,38973
2022-10-18,TH,4687281,32882,0,4654399
2022-10-18,TJ,17786,125,0,17661
2022-10-18,TL,23288,138,0,23150
2022-10-18,TN,1146044,29257,0,1116787
2022-10-18,TO,16182,12,0,16170
2022-10-18,TR,16919638,101203,0,16818435
2022-10-18,TT,184261,4235,0,180026
2022-10-18,TV,20,0,0,20
2022-10-18,TW,7257592,11994,0,7245598
2022-10-18,TZ,39679,845,0,38834
2022-10-18,UA,5583170,117679,0,5465491
2022-10-18,UG,169396,3630,0,165766
2022-10-18,US,97023298,1065841,0,95957457
2022-10-18,UY,988527,7510,0,981017
2022-10-18,UZ,244421,1637,0,242784
2022-10-18,VA,29,0,0,29
2022-10-18,VC,9450,116,0,9334
