date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2020-09-17,AD,1483,53,1054,376
2020-09-17,AE,82568,402,72117,10049
2020-09-17,AF,38872,1438,32505,4929
2020-09-17,AG,95,3,91,1
2020-09-17,AL,11948,347,6788,4813
2020-09-17,AM,46671,925,42231,3515
2020-09-17,AO,3789,144,1405,2240
2020-09-17,AR,601713,12460,456347,132906
2020-09-17,AT,35853,758,28044,7051
2020-09-17,AU,26861,837,23854,2170
2020-09-17,AZ,38777,571,36289,1917
2020-09-17,BA,24605,747,17219,6639
2020-09-17,BB,185,7,171,7
2020-09-17,BD,344264,4859,250412,88993
2020-09-17,BE,97976,9936,18854,69186
2020-09-17,BF,1767,56,1166,545
2020-09-17,BG,18544,749,13391,4404
2020-09-17,BH,63189,217,56087,6885
2020-09-17,BI,473,1,374,98
2020-09-17,BJ,2280,40,1950,290
2020-09-17,BN,145,3,141,1
2020-09-17,BO,129419,7511,87716,34192
2020-09-17,BR,4455386,134935,3873934,446517
2020-09-17,BS,3177,69,1626,1482
2020-09-17,BT,246,0,175,71
2020-09-17,BW,2567,13,624,1930
2020-09-17,BY,74987,771,72967,1249
2020-09-17,BZ,1567,19,742,806
2020-09-17,CA,142879,9267,124984,8628
2020-09-17,CD,10442,267,9840,335
2020-09-17,CF,4782,62,1830,2890
2020-09-17,CG,4934,88,3887,959
2020-09-17,CH,48795,2042,39900,6853
2020-09-17,CI,19158,120,18330,708
2020-09-17,CL,441150,12142,413928,15080
2020-09-17,CM,20303,415,18837,1051
2020-09-17,CN,90294,4736,85181,377
2020-09-17,CO,743945,23665,615457,104823
2020-09-17,CR,60818,666,22662,37490
2020-09-17,CU,4933,109,4230,594
2020-09-17,CV,5063,49,4465,549
2020-09-17,CY,1558,22,1282,254
2020-09-17,CZ,44155,489,23377,20289
2020-09-17,DE,269048,9376,238437,21235
2020-09-17,DJ,5399,61,5333,5
2020-09-17,DK,21836,635,17344,3857
2020-09-17,DM,24,0,18,6
2020-09-17,DO,106136,2022,79363,24751
2020-09-17,DZ,49194,1654,34675,12865
2020-09-17,EC,122257,11029,97063,14165
2020-09-17,EE,2778,64,2337,377
2020-09-17,EG,101641,5715,87158,8768
2020-09-17,ER,364,0,305,59
2020-09-17,ES,625651,30405,150376,444870
2020-09-17,ET,66913,1060,27085,38768
2020-09-17,FI,8799,339,7700,760
2020-09-17,FJ,32,2,26,4
2020-09-17,FR,456171,31108,91765,333298
2020-09-17,GA,8678,53,7827,798
2020-09-17,GB,384087,41794,2201,340092
2020-09-17,GD,24,0,24,0
2020-09-17,GE,2937,19,1422,1496
2020-09-17,GH,45714,294,44896,524
2020-09-17,GM,3473,107,1951,1415
2020-09-17,GN,10154,63,9612,479
2020-09-17,GQ,5002,83,4509,410
2020-09-17,GR,14400,325,1347,12728
2020-09-17,GT,83664,3036,73260,7368
2020-09-17,GW,2275,39,1127,1109
2020-09-17,GY,2027,60,1302,665
2020-09-17,HN,70120,2122,20677,47321
2020-09-17,HR,14279,238,11933,2108
2020-09-17,HT,8530,220,6315,1995
2020-09-17,HU,15170,663,4227,10280
