date_stamp,iso3166_1,cnt_confirmed,cnt_deaths,cnt_recovered,cnt_active
2021-05-25,AD,13664,127,13263,274
2021-05-25,AE,559291,1658,539161,18472
2021-05-25,AF,66903,2836,56518,7549
2021-05-25,AG,1258,42,1200,16
2021-05-25,AL,132229,2447,128907,875
2021-05-25,AM,222139,4400,211634,6105
2021-05-25,AO,32933,735,27204,4994
2021-05-25,AR,3586736,75056,3157660,354020
2021-05-25,AT,642138,10551,624549,7038
2021-05-25,AU,30046,910,23560,5576
2021-05-25,AZ,332894,4877,321677,6340
2021-05-25,BA,203513,9168,173187,21158
2021-05-25,BB,4000,47,3922,31
2021-05-25,BD,792196,12441,732810,46945
2021-05-25,BE,1050677,24873,0,1025804
2021-05-25,BF,13416,166,13241,9
2021-05-25,BG,417133,17581,376126,23426
2021-05-25,BH,223613,866,198220,24527
2021-05-25,BI,4568,6,773,3789
2021-05-25,BJ,8025,101,7893,31
2021-05-25,BN,236,3,225,8
2021-05-25,BO,355349,14124,285170,56055
2021-05-25,BR,16194209,452031,14231991,1510187
2021-05-25,BS,11597,225,10398,974
2021-05-25,BT,1423,1,1186,236
2021-05-25,BW,52865,809,49641,2415
2021-05-25,BY,387818,2791,377869,7158
2021-05-25,BZ,12777,323,12366,88
2021-05-25,CA,1371941,25269,1300280,46392
2021-05-25,CD,31172,780,27624,2768
2021-05-25,CF,7079,97,6665,317
2021-05-25,CG,11658,153,8208,3297
2021-05-25,CH,690123,10786,317600,361737
2021-05-25,CI,47036,298,46476,262
2021-05-25,CL,1339421,28585,1270510,40326
2021-05-25,CM,77733,1239,35261,41233
2021-05-25,CN,102905,4846,97672,387
2021-05-25,CO,3270614,85666,3063330,121618
2021-05-25,CR,306899,3877,231319,71703
2021-05-25,CU,135499,901,127614,6984
2021-05-25,CV,29549,259,27398,1892
2021-05-25,CY,72090,357,39061,32672
2021-05-25,CZ,1658778,30041,1612831,15906
2021-05-25,DE,3662568,87733,3439570,135265
2021-05-25,DJ,11507,153,11344,10
2021-05-25,DK,275935,2511,260013,13411
2021-05-25,DM,184,0,176,8
2021-05-25,DO,285211,3610,237553,44048
2021-05-25,DZ,127361,3433,88672,35256
2021-05-25,EC,420167,20227,366425,33515
2021-05-25,EE,128829,1241,121580,6008
2021-05-25,EG,256124,14807,187691,53626
2021-05-25,ER,3948,14,3749,185
2021-05-25,ES,3652879,79801,150376,3422702
2021-05-25,ET,269782,4093,231635,34054
2021-05-25,FI,91744,942,46000,44802
2021-05-25,FJ,259,4,147,108
2021-05-25,FM,1,0,1,0
2021-05-25,FR,5670486,109040,386798,5174648
2021-05-25,GA,24191,149,21265,2777
2021-05-25,GB,4483177,128001,15453,4339723
2021-05-25,GD,161,1,160,0
2021-05-25,GE,339315,4654,320777,13884
2021-05-25,GH,93711,783,91707,1221
2021-05-25,GM,5978,178,5754,46
2021-05-25,GN,23060,160,20761,2139
2021-05-25,GQ,8476,113,7948,415
2021-05-25,GR,393583,11872,93764,287947
2021-05-25,GT,248824,8022,229126,11676
2021-05-25,GW,3753,68,3500,185
2021-05-25,GY,16235,361,14006,1868
2021-05-25,HN,233916,6210,83761,143945
2021-05-25,HR,354383,7950,343414,3019
2021-05-25,HT,13906,288,12509,1109
2021-05-25,HU,802510,29581,671392,101537
2021-05-25,ID,1786187,49627,1642074,94486
2021-05-25,IE,254870,4941,23364,226565
2021-05-25,IL,839389,6406,832414,569
2021-05-25,IN,27157795,311388,24350816,2495591
2021-05-25,IQ,1176980,16241,1090891,69848
2021-05-25,IR,2855396,79056,2362428,413912
2021-05-25,IS,6555,29,6476,50
2021-05-25,IT,4197892,125501,3804246,268145
