district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2021-02-17
11,Clinton,5,East Tennessee CORE Region,0,0,2021-02-17
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2021-02-17
20,Bedford County,8,South Central CORE Region,,,2021-02-17
30,Benton County,1,Northwest Tennessee CORE Region,,,2021-02-17
40,Bledsoe County,4,Upper Cumberland CORE Region,6,1,2021-02-17
50,Blount County,5,East Tennessee CORE Region,0,0,2021-02-17
51,Alcoa,5,East Tennessee CORE Region,,,2021-02-17
52,Maryville,5,East Tennessee CORE Region,0,0,2021-02-17
60,Bradley County,7,Southeast Tennessee CORE Region,27,3,2021-02-17
61,Cleveland,7,Southeast Tennessee CORE Region,,,2021-02-17
70,Campbell County,5,East Tennessee CORE Region,13,1,2021-02-17
80,Cannon County,4,Upper Cumberland CORE Region,,,2021-02-17
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-02-17
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2021-02-17
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,0,0,2021-02-17
94,McKenzie,1,Northwest Tennessee CORE Region,,,2021-02-17
95,South Carroll,1,Northwest Tennessee CORE Region,,,2021-02-17
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,2,0,2021-02-17
100,Carter County,6,First Tennessee CORE Region,,,2021-02-17
101,Elizabethton,6,First Tennessee CORE Region,7,1,2021-02-17
110,Cheatham County,3,Mid Cumberland CORE Region,,,2021-02-17
120,Chester County,9,Southwest CORE Region,0,0,2021-02-17
130,Claiborne County,5,East Tennessee CORE Region,4,5,2021-02-17
140,Clay County,4,Upper Cumberland CORE Region,,,2021-02-17
150,Cocke County,6,First Tennessee CORE Region,0,0,2021-02-17
151,Newport,6,First Tennessee CORE Region,5,0,2021-02-17
160,Coffee County,8,South Central CORE Region,8,5,2021-02-17
161,Manchester,8,South Central CORE Region,,,2021-02-17
162,Tullahoma,8,South Central CORE Region,0,0,2021-02-17
170,Crockett County,1,Northwest Tennessee CORE Region,,,2021-02-17
171,Alamo,1,Northwest Tennessee CORE Region,,,2021-02-17
172,Bells,1,Northwest Tennessee CORE Region,,,2021-02-17
180,Cumberland County,4,Upper Cumberland CORE Region,0,0,2021-02-17
190,Davidson County,3,Mid Cumberland CORE Region,58,29,2021-02-17
200,Decatur County,9,Southwest CORE Region,0,0,2021-02-17
210,DeKalb County,4,Upper Cumberland CORE Region,2,0,2021-02-17
220,Dickson County,3,Mid Cumberland CORE Region,14,5,2021-02-17
230,Dyer County,1,Northwest Tennessee CORE Region,3,2,2021-02-17
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2021-02-17
240,Fayette County Public Schools,9,Southwest CORE Region,1,1,2021-02-17
250,Fentress County,4,Upper Cumberland CORE Region,,,2021-02-17
260,Franklin County,8,South Central CORE Region,9,2,2021-02-17
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2021-02-17
272,Milan,1,Northwest Tennessee CORE Region,4,0,2021-02-17
273,Trenton,1,Northwest Tennessee CORE Region,,,2021-02-17
274,Bradford,1,Northwest Tennessee CORE Region,,,2021-02-17
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,0,0,2021-02-17
280,Giles County,8,South Central CORE Region,26,12,2021-02-17
290,Grainger County,5,East Tennessee CORE Region,,,2021-02-17
300,Greene County,6,First Tennessee CORE Region,0,0,2021-02-17
301,Greeneville,6,First Tennessee CORE Region,4,0,2021-02-17
310,Grundy County,7,Southeast Tennessee CORE Region,,,2021-02-17
320,Hamblen County,6,First Tennessee CORE Region,14,3,2021-02-17
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2021-02-17
340,Hancock County,6,First Tennessee CORE Region,0,0,2021-02-17
350,Hardeman County Schools,9,Southwest CORE Region,,,2021-02-17
360,Hardin County,9,Southwest CORE Region,,,2021-02-17
370,Hawkins County,6,First Tennessee CORE Region,,,2021-02-17
371,Rogersville,6,First Tennessee CORE Region,,,2021-02-17
380,Haywood County,9,Southwest CORE Region,0,0,2021-02-17
390,Henderson County,9,Southwest CORE Region,8,3,2021-02-17
391,Lexington,9,Southwest CORE Region,,,2021-02-17
400,Henry County,1,Northwest Tennessee CORE Region,,,2021-02-17
401,Paris,1,Northwest Tennessee CORE Region,,,2021-02-17
410,Hickman County,8,South Central CORE Region,1,0,2021-02-17
420,Houston County,3,Mid Cumberland CORE Region,,,2021-02-17
430,Humphreys County,3,Mid Cumberland CORE Region,0,0,2021-02-17
440,Jackson County,4,Upper Cumberland CORE Region,3,0,2021-02-17
450,Jefferson County,5,East Tennessee CORE Region,13,7,2021-02-17
460,Johnson County,6,First Tennessee CORE Region,0,1,2021-02-17
470,Knox County,5,East Tennessee CORE Region,105,37,2021-02-17
480,Lake County,1,Northwest Tennessee CORE Region,,,2021-02-17
490,Lauderdale County,9,Southwest CORE Region,,,2021-02-17
500,Lawrence County,8,South Central CORE Region,14,4,2021-02-17
510,Lewis County,8,South Central CORE Region,,,2021-02-17
520,Lincoln County,8,South Central CORE Region,,,2021-02-17
521,Fayetteville,8,South Central CORE Region,,,2021-02-17
530,Loudon County,5,East Tennessee CORE Region,0,0,2021-02-17
531,Lenoir City,5,East Tennessee CORE Region,6,0,2021-02-17
540,McMinn County,7,Southeast Tennessee CORE Region,12,1,2021-02-17
541,Athens,7,Southeast Tennessee CORE Region,,,2021-02-17
542,Etowah,7,Southeast Tennessee CORE Region,,,2021-02-17
550,McNairy County,9,Southwest CORE Region,3,1,2021-02-17
560,Macon County,4,Upper Cumberland CORE Region,,,2021-02-17
570,Madison County,9,Southwest CORE Region,0,0,2021-02-17
580,Marion County,7,Southeast Tennessee CORE Region,,,2021-02-17
581,Richard City,7,Southeast Tennessee CORE Region,,,2021-02-17
590,Marshall County,8,South Central CORE Region,,,2021-02-17
600,Maury County,8,South Central CORE Region,,,2021-02-17
610,Meigs County,7,Southeast Tennessee CORE Region,5,0,2021-02-17
620,Monroe County,5,East Tennessee CORE Region,9,3,2021-02-17
621,Sweetwater,5,East Tennessee CORE Region,1,2,2021-02-17
630,Montgomery County,3,Mid Cumberland CORE Region,0,0,2021-02-17
640,Moore County,8,South Central CORE Region,,,2021-02-17
650,Morgan County,5,East Tennessee CORE Region,2,0,2021-02-17
660,Obion County,1,Northwest Tennessee CORE Region,,,2021-02-17
661,Union City,1,Northwest Tennessee CORE Region,,,2021-02-17
670,Overton County,4,Upper Cumberland CORE Region,1,1,2021-02-17
680,Perry County,8,South Central CORE Region,1,0,2021-02-17
690,Pickett County,4,Upper Cumberland CORE Region,,,2021-02-17
700,Polk County,7,Southeast Tennessee CORE Region,,,2021-02-17
710,Putnam County,4,Upper Cumberland CORE Region,,,2021-02-17
720,Rhea County,7,Southeast Tennessee CORE Region,3,1,2021-02-17
721,Dayton,7,Southeast Tennessee CORE Region,2,0,2021-02-17
730,Roane County,5,East Tennessee CORE Region,,,2021-02-17
740,Robertson County,3,Mid Cumberland CORE Region,18,8,2021-02-17
