district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-11-23
11,Clinton,5,East Tennessee CORE Region,,,2022-11-23
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-11-23
20,Bedford County,8,South Central CORE Region,,,2022-11-23
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-11-23
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-11-23
50,Blount County,5,East Tennessee CORE Region,,,2022-11-23
51,Alcoa,5,East Tennessee CORE Region,,,2022-11-23
52,Maryville,5,East Tennessee CORE Region,,,2022-11-23
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-11-23
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-11-23
70,Campbell County,5,East Tennessee CORE Region,,,2022-11-23
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-11-23
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-11-23
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-11-23
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-11-23
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-11-23
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-11-23
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-11-23
100,Carter County,6,First Tennessee CORE Region,,,2022-11-23
101,Elizabethton,6,First Tennessee CORE Region,,,2022-11-23
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-11-23
120,Chester County,9,Southwest CORE Region,,,2022-11-23
130,Claiborne County,5,East Tennessee CORE Region,,,2022-11-23
140,Clay County,4,Upper Cumberland CORE Region,,,2022-11-23
150,Cocke County,6,First Tennessee CORE Region,,,2022-11-23
151,Newport,6,First Tennessee CORE Region,,,2022-11-23
160,Coffee County,8,South Central CORE Region,,,2022-11-23
161,Manchester,8,South Central CORE Region,,,2022-11-23
162,Tullahoma,8,South Central CORE Region,,,2022-11-23
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-11-23
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-11-23
172,Bells,1,Northwest Tennessee CORE Region,,,2022-11-23
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-11-23
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-11-23
200,Decatur County,9,Southwest CORE Region,,,2022-11-23
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-11-23
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-11-23
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-11-23
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-11-23
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-11-23
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-11-23
260,Franklin County,8,South Central CORE Region,,,2022-11-23
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-11-23
272,Milan,1,Northwest Tennessee CORE Region,,,2022-11-23
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-11-23
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-11-23
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-11-23
280,Giles County,8,South Central CORE Region,,,2022-11-23
290,Grainger County,5,East Tennessee CORE Region,,,2022-11-23
300,Greene County,6,First Tennessee CORE Region,,,2022-11-23
301,Greeneville,6,First Tennessee CORE Region,,,2022-11-23
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-11-23
320,Hamblen County,6,First Tennessee CORE Region,,,2022-11-23
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-11-23
340,Hancock County,6,First Tennessee CORE Region,,,2022-11-23
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-11-23
360,Hardin County,9,Southwest CORE Region,,,2022-11-23
370,Hawkins County,6,First Tennessee CORE Region,,,2022-11-23
371,Rogersville,6,First Tennessee CORE Region,,,2022-11-23
380,Haywood County,9,Southwest CORE Region,,,2022-11-23
390,Henderson County,9,Southwest CORE Region,,,2022-11-23
391,Lexington,9,Southwest CORE Region,,,2022-11-23
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-11-23
401,Paris,1,Northwest Tennessee CORE Region,,,2022-11-23
410,Hickman County,8,South Central CORE Region,,,2022-11-23
420,Houston County,3,Mid Cumberland CORE Region,,,2022-11-23
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-11-23
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-11-23
450,Jefferson County,5,East Tennessee CORE Region,,,2022-11-23
460,Johnson County,6,First Tennessee CORE Region,,,2022-11-23
470,Knox County,5,East Tennessee CORE Region,,,2022-11-23
480,Lake County,1,Northwest Tennessee CORE Region,,,2022-11-23
490,Lauderdale County,9,Southwest CORE Region,,,2022-11-23
500,Lawrence County,8,South Central CORE Region,,,2022-11-23
510,Lewis County,8,South Central CORE Region,,,2022-11-23
520,Lincoln County,8,South Central CORE Region,,,2022-11-23
521,Fayetteville,8,South Central CORE Region,,,2022-11-23
530,Loudon County,5,East Tennessee CORE Region,,,2022-11-23
531,Lenoir City,5,East Tennessee CORE Region,,,2022-11-23
540,McMinn County,7,Southeast Tennessee CORE Region,,,2022-11-23
541,Athens,7,Southeast Tennessee CORE Region,,,2022-11-23
542,Etowah,7,Southeast Tennessee CORE Region,,,2022-11-23
550,McNairy County,9,Southwest CORE Region,,,2022-11-23
560,Macon County,4,Upper Cumberland CORE Region,,,2022-11-23
570,Madison County,9,Southwest CORE Region,,,2022-11-23
580,Marion County,7,Southeast Tennessee CORE Region,,,2022-11-23
581,Richard City,7,Southeast Tennessee CORE Region,,,2022-11-23
590,Marshall County,8,South Central CORE Region,,,2022-11-23
600,Maury County,8,South Central CORE Region,,,2022-11-23
610,Meigs County,7,Southeast Tennessee CORE Region,,,2022-11-23
620,Monroe County,5,East Tennessee CORE Region,,,2022-11-23
621,Sweetwater,5,East Tennessee CORE Region,,,2022-11-23
630,Montgomery County,3,Mid Cumberland CORE Region,,,2022-11-23
640,Moore County,8,South Central CORE Region,,,2022-11-23
650,Morgan County,5,East Tennessee CORE Region,,,2022-11-23
660,Obion County,1,Northwest Tennessee CORE Region,,,2022-11-23
661,Union City,1,Northwest Tennessee CORE Region,,,2022-11-23
670,Overton County,4,Upper Cumberland CORE Region,,,2022-11-23
680,Perry County,8,South Central CORE Region,,,2022-11-23
690,Pickett County,4,Upper Cumberland CORE Region,,,2022-11-23
700,Polk County,7,Southeast Tennessee CORE Region,,,2022-11-23
710,Putnam County,4,Upper Cumberland CORE Region,,,2022-11-23
720,Rhea County,7,Southeast Tennessee CORE Region,,,2022-11-23
721,Dayton,7,Southeast Tennessee CORE Region,,,2022-11-23
730,Roane County,5,East Tennessee CORE Region,,,2022-11-23
740,Robertson County,3,Mid Cumberland CORE Region,,,2022-11-23
750,Rutherford County,3,Mid Cumberland CORE Region,,,2022-11-23
751,Murfreesboro,3,Mid Cumberland CORE Region,,,2022-11-23
760,Scott County,5,East Tennessee CORE Region,,,2022-11-23
761,Oneida,5,East Tennessee CORE Region,,,2022-11-23
770,Sequatchie County,7,Southeast Tennessee CORE Region,,,2022-11-23
780,Sevier County,5,East Tennessee CORE Region,,,2022-11-23
792,Shelby County,9,Southwest CORE Region,,,2022-11-23
793,Arlington,9,Southwest CORE Region,,,2022-11-23
794,Bartlett,9,Southwest CORE Region,,,2022-11-23
795,Collierville,9,Southwest CORE Region,,,2022-11-23
796,Germantown,9,Southwest CORE Region,,,2022-11-23
797,Lakeland,9,Southwest CORE Region,,,2022-11-23
798,Millington Municipal Schools,9,Southwest CORE Region,,,2022-11-23
800,Smith County,4,Upper Cumberland CORE Region,,,2022-11-23
810,Stewart County,3,Mid Cumberland CORE Region,,,2022-11-23
820,Sullivan County,6,First Tennessee CORE Region,,,2022-11-23
821,Bristol,6,First Tennessee CORE Region,,,2022-11-23
822,Kingsport,6,First Tennessee CORE Region,,,2022-11-23
830,Sumner County,3,Mid Cumberland CORE Region,,,2022-11-23
840,Tipton County,9,Southwest CORE Region,,,2022-11-23
850,Trousdale County,4,Upper Cumberland CORE Region,,,2022-11-23
860,Unicoi County,6,First Tennessee CORE Region,,,2022-11-23
870,Union County,5,East Tennessee CORE Region,,,2022-11-23
880,Van Buren County,4,Upper Cumberland CORE Region,,,2022-11-23
890,Warren County,4,Upper Cumberland CORE Region,,,2022-11-23
900,Washington County,6,First Tennessee CORE Region,,,2022-11-23
901,Johnson City,6,First Tennessee CORE Region,,,2022-11-23
910,Wayne County,8,South Central CORE Region,,,2022-11-23
920,Weakley County,1,Northwest Tennessee CORE Region,,,2022-11-23
930,White County,4,Upper Cumberland CORE Region,,,2022-11-23
940,Williamson County,3,Mid Cumberland CORE Region,,,2022-11-23
941,Franklin SSD,3,Mid Cumberland CORE Region,,,2022-11-23
950,Wilson County,3,Mid Cumberland CORE Region,,,2022-11-23
951,Lebanon,3,Mid Cumberland CORE Region,,,2022-11-23
960,West Tennessee School for the Deaf,9,Southwest CORE Region,,,2022-11-23
961,Alvin C York Institute,4,Upper Cumberland CORE Region,,,2022-11-23
963,Tennessee School for Blind,3,Mid Cumberland CORE Region,,,2022-11-23
964,Tennessee School for the Deaf,5,East Tennessee CORE Region,,,2022-11-23
985,Achievement School District,9,Southwest CORE Region,,,2022-11-23
986,Tennessee State Board of Education,3,Mid Cumberland CORE Region,,,2022-11-23
987,Tennessee Public Charter School Commission,3,Mid Cumberland CORE Region,,,2022-11-23
