district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-08-10
11,Clinton,5,East Tennessee CORE Region,,,2022-08-10
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-08-10
20,Bedford County,8,South Central CORE Region,,,2022-08-10
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-08-10
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-08-10
50,Blount County,5,East Tennessee CORE Region,,,2022-08-10
51,Alcoa,5,East Tennessee CORE Region,,,2022-08-10
52,Maryville,5,East Tennessee CORE Region,,,2022-08-10
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-08-10
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-08-10
70,Campbell County,5,East Tennessee CORE Region,,,2022-08-10
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-08-10
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-08-10
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-08-10
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-08-10
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-08-10
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-08-10
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-08-10
100,Carter County,6,First Tennessee CORE Region,,,2022-08-10
101,Elizabethton,6,First Tennessee CORE Region,,,2022-08-10
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-08-10
120,Chester County,9,Southwest CORE Region,,,2022-08-10
130,Claiborne County,5,East Tennessee CORE Region,,,2022-08-10
140,Clay County,4,Upper Cumberland CORE Region,,,2022-08-10
150,Cocke County,6,First Tennessee CORE Region,,,2022-08-10
151,Newport,6,First Tennessee CORE Region,,,2022-08-10
160,Coffee County,8,South Central CORE Region,,,2022-08-10
161,Manchester,8,South Central CORE Region,,,2022-08-10
162,Tullahoma,8,South Central CORE Region,,,2022-08-10
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-08-10
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-08-10
172,Bells,1,Northwest Tennessee CORE Region,,,2022-08-10
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-08-10
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-08-10
200,Decatur County,9,Southwest CORE Region,,,2022-08-10
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-08-10
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-08-10
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-08-10
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-08-10
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-08-10
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-08-10
260,Franklin County,8,South Central CORE Region,,,2022-08-10
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-08-10
272,Milan,1,Northwest Tennessee CORE Region,,,2022-08-10
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-08-10
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-08-10
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-08-10
280,Giles County,8,South Central CORE Region,,,2022-08-10
290,Grainger County,5,East Tennessee CORE Region,,,2022-08-10
300,Greene County,6,First Tennessee CORE Region,,,2022-08-10
301,Greeneville,6,First Tennessee CORE Region,,,2022-08-10
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-08-10
320,Hamblen County,6,First Tennessee CORE Region,,,2022-08-10
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-08-10
340,Hancock County,6,First Tennessee CORE Region,,,2022-08-10
