district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,20,6,2021-11-24
11,Clinton,5,East Tennessee CORE Region,0,0,2021-11-24
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2021-11-24
20,Bedford County,8,South Central CORE Region,12,3,2021-11-24
30,Benton County,1,Northwest Tennessee CORE Region,,,2021-11-24
40,Bledsoe County,4,Upper Cumberland CORE Region,6,1,2021-11-24
50,Blount County,5,East Tennessee CORE Region,10,4,2021-11-24
51,Alcoa,5,East Tennessee CORE Region,0,1,2021-11-24
52,Maryville,5,East Tennessee CORE Region,0,0,2021-11-24
60,Bradley County,7,Southeast Tennessee CORE Region,,,2021-11-24
61,Cleveland,7,Southeast Tennessee CORE Region,3,1,2021-11-24
70,Campbell County,5,East Tennessee CORE Region,8,2,2021-11-24
80,Cannon County,4,Upper Cumberland CORE Region,0,0,2021-11-24
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-11-24
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,2,0,2021-11-24
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,0,0,2021-11-24
94,McKenzie,1,Northwest Tennessee CORE Region,1,0,2021-11-24
95,South Carroll,1,Northwest Tennessee CORE Region,,,2021-11-24
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2021-11-24
100,Carter County,6,First Tennessee CORE Region,,,2021-11-24
101,Elizabethton,6,First Tennessee CORE Region,12,0,2021-11-24
110,Cheatham County,3,Mid Cumberland CORE Region,,,2021-11-24
120,Chester County,9,Southwest CORE Region,0,0,2021-11-24
130,Claiborne County,5,East Tennessee CORE Region,,,2021-11-24
140,Clay County,4,Upper Cumberland CORE Region,1,0,2021-11-24
150,Cocke County,6,First Tennessee CORE Region,,,2021-11-24
151,Newport,6,First Tennessee CORE Region,,,2021-11-24
160,Coffee County,8,South Central CORE Region,6,0,2021-11-24
161,Manchester,8,South Central CORE Region,,,2021-11-24
162,Tullahoma,8,South Central CORE Region,0,0,2021-11-24
170,Crockett County,1,Northwest Tennessee CORE Region,,,2021-11-24
171,Alamo,1,Northwest Tennessee CORE Region,,,2021-11-24
172,Bells,1,Northwest Tennessee CORE Region,,,2021-11-24
180,Cumberland County,4,Upper Cumberland CORE Region,0,0,2021-11-24
190,Davidson County,3,Mid Cumberland CORE Region,95,12,2021-11-24
200,Decatur County,9,Southwest CORE Region,,,2021-11-24
210,DeKalb County,4,Upper Cumberland CORE Region,2,1,2021-11-24
220,Dickson County,3,Mid Cumberland CORE Region,10,2,2021-11-24
230,Dyer County,1,Northwest Tennessee CORE Region,1,0,2021-11-24
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2021-11-24
240,Fayette County Public Schools,9,Southwest CORE Region,2,0,2021-11-24
250,Fentress County,4,Upper Cumberland CORE Region,,,2021-11-24
260,Franklin County,8,South Central CORE Region,9,0,2021-11-24
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2021-11-24
272,Milan,1,Northwest Tennessee CORE Region,3,0,2021-11-24
273,Trenton,1,Northwest Tennessee CORE Region,,,2021-11-24
274,Bradford,1,Northwest Tennessee CORE Region,,,2021-11-24
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,0,0,2021-11-24
280,Giles County,8,South Central CORE Region,,,2021-11-24
290,Grainger County,5,East Tennessee CORE Region,,,2021-11-24
300,Greene County,6,First Tennessee CORE Region,0,0,2021-11-24
301,Greeneville,6,First Tennessee CORE Region,8,3,2021-11-24
310,Grundy County,7,Southeast Tennessee CORE Region,4,0,2021-11-24
320,Hamblen County,6,First Tennessee CORE Region,,,2021-11-24
330,Hamilton County,7,Southeast Tennessee CORE Region,83,15,2021-11-24
340,Hancock County,6,First Tennessee CORE Region,6,0,2021-11-24
350,Hardeman County Schools,9,Southwest CORE Region,0,0,2021-11-24
360,Hardin County,9,Southwest CORE Region,,,2021-11-24
370,Hawkins County,6,First Tennessee CORE Region,24,5,2021-11-24
371,Rogersville,6,First Tennessee CORE Region,0,1,2021-11-24
380,Haywood County,9,Southwest CORE Region,,,2021-11-24
390,Henderson County,9,Southwest CORE Region,,,2021-11-24
391,Lexington,9,Southwest CORE Region,,,2021-11-24
400,Henry County,1,Northwest Tennessee CORE Region,,,2021-11-24
401,Paris,1,Northwest Tennessee CORE Region,,,2021-11-24
410,Hickman County,8,South Central CORE Region,1,0,2021-11-24
420,Houston County,3,Mid Cumberland CORE Region,2,1,2021-11-24
430,Humphreys County,3,Mid Cumberland CORE Region,2,1,2021-11-24
440,Jackson County,4,Upper Cumberland CORE Region,,,2021-11-24
450,Jefferson County,5,East Tennessee CORE Region,10,1,2021-11-24
460,Johnson County,6,First Tennessee CORE Region,14,2,2021-11-24
470,Knox County,5,East Tennessee CORE Region,42,16,2021-11-24
480,Lake County,1,Northwest Tennessee CORE Region,,,2021-11-24
490,Lauderdale County,9,Southwest CORE Region,1,0,2021-11-24
500,Lawrence County,8,South Central CORE Region,,,2021-11-24
510,Lewis County,8,South Central CORE Region,3,0,2021-11-24
520,Lincoln County,8,South Central CORE Region,,,2021-11-24
521,Fayetteville,8,South Central CORE Region,1,0,2021-11-24
530,Loudon County,5,East Tennessee CORE Region,0,0,2021-11-24
531,Lenoir City,5,East Tennessee CORE Region,0,0,2021-11-24
540,McMinn County,7,Southeast Tennessee CORE Region,2,1,2021-11-24
541,Athens,7,Southeast Tennessee CORE Region,2,0,2021-11-24
